Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
EREG	ENST00000244869.2	epiregulin 	5	1	0	0	1	1	hsa-miR-3200-3p	0.0025	0.0181	0.1261	-0.08	-0.08	N/A
POU4F2	ENST00000281321.3	POU class 4 homeobox 2 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0014	0.0099	0.0690	-0.08	-0.08	N/A
PPIA	ENST00000468812.1	peptidylprolyl isomerase A (cyclophilin A) 	878	1	0	1	0	0	hsa-miR-3200-3p	0.0046	0.0317	0.1665	-0.08	-0.29	N/A
SPAG16	ENST00000432529.2	sperm associated antigen 16 	107	1	1	0	0	0	hsa-miR-3200-3p	0.0029	0.0193	0.0838	-0.08	-0.54	N/A
TRIM25	ENST00000316881.4	tripartite motif containing 25 	247	1	0	1	0	0	hsa-miR-3200-3p	0.0099	0.0691	0.3704	-0.08	-0.09	N/A
C2orf68	ENST00000306336.5	chromosome 2 open reading frame 68 	565	1	1	0	0	1	hsa-miR-3200-3p	0.0043	0.0290	0.1321	-0.08	-0.41	N/A
SLC25A46	ENST00000355943.3	solute carrier family 25, member 46 	391	1	0	0	1	1	hsa-miR-3200-3p	0.0038	0.0281	0.1951	-0.08	-0.10	N/A
MSRB3	ENST00000308259.5	methionine sulfoxide reductase B3 	83	1	0	1	0	0	hsa-miR-3200-3p	0.0041	0.0282	0.1354	-0.08	-0.26	N/A
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	1	0	0	1	0	hsa-miR-3200-3p	0.0075	0.0551	0.3769	-0.08	-0.08	N/A
TNFAIP3	ENST00000237289.4	tumor necrosis factor, alpha-induced protein 3 	150	1	0	0	1	1	hsa-miR-3200-3p	0.0039	0.0282	0.1948	-0.08	-0.08	N/A
MARK1	ENST00000366918.4	MAP/microtubule affinity-regulating kinase 1 	192	1	0	1	0	0	hsa-miR-3200-3p	0.0026	0.0190	0.1212	-0.08	-0.18	N/A
THAP1	ENST00000345117.2	THAP domain containing, apoptosis associated protein 1 	196	1	0	0	1	2	hsa-miR-3200-3p	0.0012	0.0086	0.0604	-0.08	-0.23	N/A
CNR1	ENST00000362094.5	cannabinoid receptor 1 (brain) 	40	1	0	0	1	1	hsa-miR-3200-3p	0.0055	0.0399	0.2686	-0.08	-0.08	N/A
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	0	0	1	0	hsa-miR-3200-3p	0.0124	0.0889	0.5488	-0.08	-0.09	N/A
HCN3	ENST00000368358.3	hyperpolarization activated cyclic nucleotide-gated potassium channel 3 	41	2	0	0	2	0	hsa-miR-3200-3p	0.0021	0.0151	0.1046	-0.08	-0.08	N/A
PALM2-AKAP2	ENST00000374530.3	PALM2-AKAP2 readthrough 	1287	1	0	0	1	0	hsa-miR-3200-3p	0.0065	0.0477	0.3190	-0.08	-0.08	N/A
FNIP2	ENST00000264433.6	folliculin interacting protein 2 	266	1	0	0	1	0	hsa-miR-3200-3p	0.0078	0.0559	0.3400	-0.08	-0.08	N/A
MTMR4	ENST00000579925.1	myotubularin related protein 4 	150	1	0	0	1	0	hsa-miR-3200-3p	0.0024	0.0176	0.1223	-0.08	-0.08	N/A
C4orf33	ENST00000281146.5	chromosome 4 open reading frame 33 	18	2	0	1	1	0	hsa-miR-3200-3p	0.0054	0.0380	0.2045	-0.08	-0.32	N/A
ENPEP	ENST00000265162.5	glutamyl aminopeptidase (aminopeptidase A) 	10	1	0	1	0	0	hsa-miR-3200-3p	0.0160	0.1098	0.5711	-0.08	-0.17	N/A
USP44	ENST00000552440.1	ubiquitin specific peptidase 44 	29	1	0	0	1	0	hsa-miR-3200-3p	0.0055	0.0397	0.2640	-0.08	-0.10	N/A
RSU1	ENST00000377921.3	Ras suppressor protein 1 	10596	1	0	1	0	2	hsa-miR-3200-3p	0.0012	0.0090	0.0581	-0.08	-0.22	N/A
RAPGEF1	ENST00000372189.3	Rap guanine nucleotide exchange factor (GEF) 1 	335	1	0	1	0	0	hsa-miR-3200-3p	0.0093	0.0669	0.4298	-0.08	-0.08	N/A
C3orf14	ENST00000494481.1	chromosome 3 open reading frame 14 	67	1	0	0	1	2	hsa-miR-3200-3p	0.0014	0.0101	0.0692	-0.08	-0.23	N/A
IGF2BP1	ENST00000290341.3	insulin-like growth factor 2 mRNA binding protein 1 	460	1	0	0	1	0	hsa-miR-3200-3p	0.0047	0.0344	0.2439	-0.08	-0.09	N/A
CBX7	ENST00000216133.5	chromobox homolog 7 	5	1	0	1	0	1	hsa-miR-3200-3p	0.0128	0.0914	0.5520	-0.08	-0.08	N/A
PPP3R2	ENST00000374806.1	protein phosphatase 3, regulatory subunit B, beta 	5	1	0	0	1	1	hsa-miR-3200-3p	0.0022	0.0160	0.1117	-0.08	-0.08	N/A
UNC13C	ENST00000545554.1	unc-13 homolog C (C. elegans) 	14	1	0	0	1	0	hsa-miR-3200-3p	0.0038	0.0281	0.1933	-0.08	-0.08	N/A
FLJ30594	ENST00000391666.2	HCG1990367; Putative uncharacterized protein DKFZp761K2322; Putative uncharacterized protein FLJ30594; cDNA FLJ30594 fis, clone BRAWH2008903  	5	1	0	0	1	0	hsa-miR-3200-3p	0.0007	0.0049	0.0353	-0.08	-0.08	N/A
SAP30L	ENST00000297109.6	SAP30-like 	335	1	0	1	0	2	hsa-miR-3200-3p	0.0073	0.0494	0.2345	-0.08	-0.21	N/A
ST3GAL2	ENST00000342907.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2 	102	1	0	1	0	0	hsa-miR-3200-3p	0.0081	0.0561	0.2898	-0.08	-0.10	N/A
ACAP2	ENST00000326793.6	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 	253	1	0	0	1	1	hsa-miR-3200-3p	0.0068	0.0494	0.3263	-0.08	-0.09	N/A
PDF	ENST00000288022.1	peptide deformylase (mitochondrial) 	190	1	0	1	0	2	hsa-miR-3200-3p	0.0034	0.0244	0.1569	-0.08	-0.22	N/A
MPP6	ENST00000222644.5	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) 	389	1	0	1	0	2	hsa-miR-3200-3p	0.0131	0.0913	0.4826	-0.08	-0.12	N/A
WDHD1	ENST00000360586.3	WD repeat and HMG-box DNA binding protein 1 	466	1	0	0	1	1	hsa-miR-3200-3p	0.0045	0.0326	0.2255	-0.08	-0.11	N/A
EXTL3	ENST00000220562.4	exostosin-like glycosyltransferase 3 	358	1	0	1	0	2	hsa-miR-3200-3p	0.0162	0.1116	0.5606	-0.08	-0.08	N/A
ARL5A	ENST00000295087.8	ADP-ribosylation factor-like 5A 	112	2	0	0	2	2	hsa-miR-3200-3p	0.0025	0.0186	0.1282	-0.08	-0.24	N/A
PLCB1	ENST00000378641.3	phospholipase C, beta 1 (phosphoinositide-specific) 	21	1	0	0	1	0	hsa-miR-3200-3p	0.0042	0.0304	0.1879	-0.08	-0.08	N/A
CXorf57	ENST00000372548.4	chromosome X open reading frame 57 	409	1	0	0	1	0	hsa-miR-3200-3p	0.0045	0.0327	0.2268	-0.08	-0.08	N/A
SCN1A	ENST00000423058.2	sodium channel, voltage-gated, type I, alpha subunit 	21	1	0	1	0	2	hsa-miR-3200-3p	0.0111	0.0784	0.4359	-0.08	-0.08	N/A
TPD52	ENST00000379096.5	tumor protein D52 	4585	1	0	0	1	0	hsa-miR-3200-3p	0.0033	0.0239	0.1687	-0.08	-0.08	N/A
SSR3	ENST00000476217.1	signal sequence receptor, gamma (translocon-associated protein gamma) 	6034	1	0	0	1	1	hsa-miR-3200-3p	0.0061	0.0442	0.2966	-0.08	-0.13	N/A
APAF1	ENST00000333991.1	apoptotic peptidase activating factor 1 	23	1	0	0	1	1	hsa-miR-3200-3p	0.0042	0.0301	0.1920	-0.08	-0.09	N/A
AC021218.2	ENST00000377722.2	Uncharacterized protein  	10	1	0	0	1	0	hsa-miR-3200-3p	0.0007	0.0052	0.0372	-0.08	-0.08	N/A
IPO11	ENST00000409534.1	importin 11 	202	2	0	1	1	0	hsa-miR-3200-3p	0.0073	0.0466	0.1866	-0.08	-0.56	N/A
HAP1	ENST00000393939.2	huntingtin-associated protein 1 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0133	0.0918	0.4579	-0.08	-0.08	N/A
AC007461.1	ENST00000602013.1	Uncharacterized protein  	7	1	0	0	1	0	hsa-miR-3200-3p	0.0011	0.0078	0.0516	-0.08	-0.26	N/A
SKIL	ENST00000458537.3	SKI-like oncogene 	210	1	0	0	1	1	hsa-miR-3200-3p	0.0106	0.0768	0.4982	-0.08	-0.09	N/A
IGF2	ENST00000381395.1	insulin-like growth factor 2 (somatomedin A) 	1371	1	0	1	0	0	hsa-miR-3200-3p	0.0031	0.0222	0.1388	-0.08	-0.10	N/A
SNAP91	ENST00000521485.1	synaptosomal-associated protein, 91kDa 	68	1	0	0	1	0	hsa-miR-3200-3p	0.0010	0.0075	0.0544	-0.08	-0.08	N/A
TUB	ENST00000305253.4	tubby bipartite transcription factor 	743	1	0	1	0	1	hsa-miR-3200-3p	0.0130	0.0923	0.5319	-0.08	-0.08	N/A
CASC5	ENST00000346991.5	cancer susceptibility candidate 5 	144	1	0	0	1	0	hsa-miR-3200-3p	0.0032	0.0235	0.1603	-0.08	-0.08	N/A
WDR70	ENST00000265107.4	WD repeat domain 70 	23	1	0	1	0	0	hsa-miR-3200-3p	0.0123	0.0858	0.4618	-0.08	-0.13	N/A
SLC30A1	ENST00000367001.4	solute carrier family 30 (zinc transporter), member 1 	831	1	0	0	1	1	hsa-miR-3200-3p	0.0061	0.0440	0.2893	-0.08	-0.10	N/A
RIC8A	ENST00000526104.1	RIC8 guanine nucleotide exchange factor A 	521	1	0	0	1	0	hsa-miR-3200-3p	0.0010	0.0073	0.0505	-0.08	-0.11	N/A
RAVER2	ENST00000371072.4	ribonucleoprotein, PTB-binding 2 	218	1	0	0	1	0	hsa-miR-3200-3p	0.0025	0.0180	0.1264	-0.07	-0.08	N/A
HGFAC	ENST00000382774.3	HGF activator 	15	1	0	1	0	0	hsa-miR-3200-3p	0.0091	0.0631	0.3197	-0.07	-0.11	N/A
DPP8	ENST00000341861.5	dipeptidyl-peptidase 8 	1293	1	0	1	0	0	hsa-miR-3200-3p	0.0083	0.0586	0.3396	-0.07	-0.13	N/A
CYP27B1	ENST00000228606.4	cytochrome P450, family 27, subfamily B, polypeptide 1 	11	1	0	0	1	3	hsa-miR-3200-3p	0.0030	0.0217	0.1511	-0.07	-0.08	N/A
SHOX	ENST00000381578.1	short stature homeobox 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0060	0.0437	0.2808	-0.07	-0.07	N/A
LHFPL2	ENST00000515007.2	lipoma HMGIC fusion partner-like 2 	16	1	0	0	1	1	hsa-miR-3200-3p	0.0044	0.0319	0.2238	-0.07	-0.07	N/A
ZDHHC24	ENST00000310442.3	zinc finger, DHHC-type containing 24 	304	1	0	0	1	0	hsa-miR-3200-3p	0.0034	0.0238	0.1342	-0.07	-0.15	N/A
HIPK3	ENST00000303296.4	homeodomain interacting protein kinase 3 	933	1	0	1	0	0	hsa-miR-3200-3p	0.0141	0.1010	0.6095	-0.07	-0.08	N/A
TGFBR1	ENST00000374994.4	transforming growth factor, beta receptor 1 	249	2	0	1	1	0	hsa-miR-3200-3p	0.0139	0.0953	0.4700	-0.07	-0.08	N/A
DDX31	ENST00000372159.3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31 	174	1	0	1	0	0	hsa-miR-3200-3p	0.0063	0.0431	0.2105	-0.07	-0.16	N/A
ALG6	ENST00000371108.4	ALG6, alpha-1,3-glucosyltransferase 	140	2	0	1	1	0	hsa-miR-3200-3p	0.0044	0.0308	0.1680	-0.07	-0.31	N/A
FITM2	ENST00000396825.3	fat storage-inducing transmembrane protein 2 	215	1	0	0	1	0	hsa-miR-3200-3p	0.0049	0.0348	0.1984	-0.07	-0.10	N/A
ZNF451	ENST00000370708.4	zinc finger protein 451 	190	1	0	0	1	0	hsa-miR-3200-3p	0.0070	0.0511	0.3344	-0.07	-0.07	N/A
CREBL2	ENST00000228865.2	cAMP responsive element binding protein-like 2 	218	1	0	0	1	0	hsa-miR-3200-3p	0.0008	0.0058	0.0397	-0.07	-0.15	N/A
PDGFD	ENST00000393158.2	platelet derived growth factor D 	52	1	0	1	0	0	hsa-miR-3200-3p	0.0043	0.0306	0.1863	-0.07	-0.21	N/A
MTERFD3	ENST00000392830.2	MTERF domain containing 3 	35	1	0	0	1	0	hsa-miR-3200-3p	0.0045	0.0330	0.2209	-0.07	-0.14	N/A
SYNJ2BP	ENST00000256366.4	synaptojanin 2 binding protein 	329	1	0	1	0	2	hsa-miR-3200-3p	0.0147	0.1019	0.5570	-0.07	-0.19	N/A
FAM182B	ENST00000376403.1	family with sequence similarity 182, member B 	9	1	0	1	0	0	hsa-miR-3200-3p	0.0014	0.0103	0.0720	-0.07	-0.07	N/A
SCP2	ENST00000488965.1	sterol carrier protein 2 	3640	1	0	1	0	1	hsa-miR-3200-3p	0.0031	0.0226	0.1561	-0.07	-0.07	N/A
HLA-DOA	ENST00000229829.5	major histocompatibility complex, class II, DO alpha 	7	1	0	0	1	1	hsa-miR-3200-3p	0.0026	0.0192	0.1295	-0.07	-0.07	N/A
DPYSL3	ENST00000398514.3	dihydropyrimidinase-like 3 	5209	1	0	1	0	0	hsa-miR-3200-3p	0.0121	0.0838	0.4288	-0.07	-0.07	N/A
FUNDC2	ENST00000369498.3	FUN14 domain containing 2 	130	1	0	1	0	1	hsa-miR-3200-3p	0.0034	0.0236	0.1287	-0.07	-0.24	N/A
DYNLL2	ENST00000579991.2	dynein, light chain, LC8-type 2 	1162	3	0	2	1	6	hsa-miR-3200-3p	0.0074	0.0531	0.3220	-0.07	-0.45	N/A
PPP1R2	ENST00000328432.3	protein phosphatase 1, regulatory (inhibitor) subunit 2 	8	1	0	0	1	0	hsa-miR-3200-3p	0.0065	0.0474	0.3177	-0.07	-0.07	N/A
C5orf51	ENST00000381647.2	chromosome 5 open reading frame 51 	124	1	0	0	1	0	hsa-miR-3200-3p	0.0014	0.0103	0.0738	-0.07	-0.07	N/A
NOS1AP	ENST00000361897.5	nitric oxide synthase 1 (neuronal) adaptor protein 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0021	0.0152	0.1061	-0.07	-0.07	N/A
SPRY1	ENST00000394339.2	sprouty homolog 1, antagonist of FGF signaling (Drosophila) 	150	1	0	0	1	2	hsa-miR-3200-3p	0.0054	0.0393	0.2638	-0.07	-0.10	N/A
LCORL	ENST00000326877.4	ligand dependent nuclear receptor corepressor-like 	194	1	0	1	0	1	hsa-miR-3200-3p	0.0033	0.0241	0.1530	-0.07	-0.26	N/A
ITPRIP	ENST00000337478.1	inositol 1,4,5-trisphosphate receptor interacting protein 	1138	1	0	0	1	0	hsa-miR-3200-3p	0.0043	0.0310	0.2094	-0.07	-0.10	N/A
FAM227A	ENST00000535113.1	family with sequence similarity 227, member A 	16	2	1	1	0	1	hsa-miR-3200-3p	0.0197	0.1367	0.7193	-0.07	-0.12	N/A
RPRD2	ENST00000539519.1	regulation of nuclear pre-mRNA domain containing 2 	280	1	0	0	1	1	hsa-miR-3200-3p	0.0046	0.0334	0.2283	-0.07	-0.13	N/A
MCUR1	ENST00000379170.4	mitochondrial calcium uniporter regulator 1 	129	1	0	0	1	0	hsa-miR-3200-3p	0.0027	0.0197	0.1292	-0.07	-0.07	N/A
FAM84A	ENST00000295092.2	family with sequence similarity 84, member A 	69	1	0	1	0	0	hsa-miR-3200-3p	0.0040	0.0284	0.1697	-0.07	-0.23	N/A
FUT9	ENST00000302103.5	fucosyltransferase 9 (alpha (1,3) fucosyltransferase) 	5	2	0	0	2	2	hsa-miR-3200-3p	0.0112	0.0821	0.5683	-0.07	-0.07	N/A
FANCB	ENST00000324138.3	Fanconi anemia, complementation group B 	54	1	0	1	0	1	hsa-miR-3200-3p	0.0107	0.0637	0.1947	-0.07	-0.28	N/A
SBNO1	ENST00000420886.2	strawberry notch homolog 1 (Drosophila) 	87	2	0	1	1	2	hsa-miR-3200-3p	0.0055	0.0395	0.2504	-0.07	-0.23	N/A
RSC1A1	ENST00000345034.1	regulatory solute carrier protein, family 1, member 1 	352	1	1	0	0	0	hsa-miR-3200-3p	0.0040	0.0259	0.0987	-0.07	-0.45	N/A
FMN1	ENST00000334528.9	formin 1 	25	1	0	1	0	0	hsa-miR-3200-3p	0.0172	0.1165	0.5683	-0.07	-0.10	N/A
SPOPL	ENST00000280098.4	speckle-type POZ protein-like 	216	1	0	0	1	0	hsa-miR-3200-3p	0.0057	0.0415	0.2883	-0.07	-0.07	N/A
RHPN2	ENST00000254260.3	rhophilin, Rho GTPase binding protein 2 	5	1	0	0	1	1	hsa-miR-3200-3p	0.0018	0.0130	0.0917	-0.07	-0.07	N/A
GOSR1	ENST00000225724.5	golgi SNAP receptor complex member 1 	668	2	0	0	2	0	hsa-miR-3200-3p	0.0030	0.0215	0.1438	-0.07	-0.20	N/A
CARD8	ENST00000520753.1	caspase recruitment domain family, member 8 	159	1	0	0	1	0	hsa-miR-3200-3p	0.0017	0.0127	0.0875	-0.07	-0.09	N/A
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	1	0	1	0	0	hsa-miR-3200-3p	0.0064	0.0448	0.2439	-0.07	-0.17	N/A
CHL1	ENST00000256509.2	cell adhesion molecule L1-like 	24	1	0	1	0	0	hsa-miR-3200-3p	0.0096	0.0690	0.4204	-0.07	-0.07	N/A
LRRC14	ENST00000292524.1	leucine rich repeat containing 14 	469	1	0	0	1	0	hsa-miR-3200-3p	0.0023	0.0169	0.1147	-0.07	-0.07	N/A
ERC2	ENST00000288221.6	ELKS/RAB6-interacting/CAST family member 2 	11	1	0	0	1	0	hsa-miR-3200-3p	0.0022	0.0160	0.1104	-0.07	-0.07	N/A
ZNF641	ENST00000301042.3	zinc finger protein 641 	87	1	0	1	0	2	hsa-miR-3200-3p	0.0063	0.0448	0.2712	-0.07	-0.17	N/A
CCDC171	ENST00000380701.3	coiled-coil domain containing 171 	25	1	0	0	1	1	hsa-miR-3200-3p	0.0027	0.0198	0.1302	-0.07	-0.12	N/A
FABP4	ENST00000256104.4	fatty acid binding protein 4, adipocyte 	18	2	0	0	2	0	hsa-miR-3200-3p	0.0014	0.0101	0.0629	-0.07	-0.44	N/A
PDE8A	ENST00000310298.4	phosphodiesterase 8A 	183	1	0	0	1	1	hsa-miR-3200-3p	0.0021	0.0157	0.1125	-0.07	-0.09	N/A
MSL1	ENST00000398532.4	male-specific lethal 1 homolog (Drosophila) 	4715	1	0	0	1	0	hsa-miR-3200-3p	0.0121	0.0869	0.5394	-0.07	-0.07	N/A
PHF21B	ENST00000403565.1	PHD finger protein 21B 	8	1	0	0	1	0	hsa-miR-3200-3p	0.0020	0.0143	0.0981	-0.07	-0.07	N/A
NFKBIA	ENST00000216797.5	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha 	228	1	0	1	0	1	hsa-miR-3200-3p	0.0036	0.0253	0.1494	-0.07	-0.35	N/A
PDK3	ENST00000441463.2	pyruvate dehydrogenase kinase, isozyme 3 	659	1	0	1	0	1	hsa-miR-3200-3p	0.0204	0.1322	0.5526	-0.07	-0.12	N/A
PDAP1	ENST00000350498.3	PDGFA associated protein 1 	208	1	0	1	0	0	hsa-miR-3200-3p	0.0021	0.0155	0.1039	-0.07	-0.07	N/A
CACNA1E	ENST00000526775.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	5	1	0	0	1	2	hsa-miR-3200-3p	0.0147	0.1077	0.7389	-0.07	-0.07	N/A
CNTN2	ENST00000331830.4	contactin 2 (axonal) 	5	1	0	1	0	4	hsa-miR-3200-3p	0.0141	0.1029	0.6821	-0.07	-0.07	N/A
CTAGE1	ENST00000391403.2	cutaneous T-cell lymphoma-associated antigen 1 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0038	0.0278	0.1933	-0.07	-0.07	N/A
APPBP2	ENST00000083182.3	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	907	1	0	0	1	0	hsa-miR-3200-3p	0.0055	0.0396	0.2460	-0.07	-0.07	N/A
TMEM39A	ENST00000319172.5	transmembrane protein 39A 	1088	1	0	0	1	1	hsa-miR-3200-3p	0.0025	0.0182	0.1209	-0.07	-0.14	N/A
DUSP3	ENST00000226004.3	dual specificity phosphatase 3 	836	2	0	0	2	2	hsa-miR-3200-3p	0.0043	0.0317	0.2148	-0.07	-0.25	N/A
RAB8B	ENST00000321437.4	RAB8B, member RAS oncogene family 	45	1	0	0	1	1	hsa-miR-3200-3p	0.0021	0.0156	0.1117	-0.07	-0.07	N/A
KSR1	ENST00000398988.3	kinase suppressor of ras 1 	256	1	0	1	0	2	hsa-miR-3200-3p	0.0203	0.1402	0.7393	-0.07	-0.08	N/A
MAPK6	ENST00000261845.5	mitogen-activated protein kinase 6 	24	1	0	0	1	0	hsa-miR-3200-3p	0.0019	0.0139	0.0994	-0.07	-0.07	N/A
DUSP7	ENST00000495880.1	dual specificity phosphatase 7 	68	1	0	1	0	0	hsa-miR-3200-3p	0.0028	0.0208	0.1411	-0.07	-0.07	N/A
GATA2	ENST00000341105.2	GATA binding protein 2 	231	1	0	0	1	1	hsa-miR-3200-3p	0.0019	0.0139	0.0987	-0.07	-0.07	N/A
TGM4	ENST00000296125.4	transglutaminase 4 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0048	0.0348	0.2252	-0.07	-0.07	N/A
ALDH7A1	ENST00000409134.3	aldehyde dehydrogenase 7 family, member A1 	2007	1	0	1	0	0	hsa-miR-3200-3p	0.0044	0.0319	0.2193	-0.06	-0.07	N/A
HEBP2	ENST00000607197.1	heme binding protein 2 	252	2	0	2	0	3	hsa-miR-3200-3p	0.0122	0.0796	0.3564	-0.06	-0.34	N/A
FUT10	ENST00000327671.5	fucosyltransferase 10 (alpha (1,3) fucosyltransferase) 	124	1	1	0	0	0	hsa-miR-3200-3p	0.0022	0.0154	0.0882	-0.06	-0.27	N/A
FAM211A	ENST00000409083.3	family with sequence similarity 211, member A 	23	1	0	0	1	1	hsa-miR-3200-3p	0.0037	0.0274	0.1924	-0.06	-0.16	N/A
ZNF225	ENST00000592780.1	zinc finger protein 225 	100	1	0	0	1	0	hsa-miR-3200-3p	0.0011	0.0084	0.0579	-0.06	-0.09	N/A
IL18BP	ENST00000497194.2	interleukin 18 binding protein 	41	2	1	0	1	1	hsa-miR-3200-3p	0.0016	0.0116	0.0754	-0.06	-0.36	N/A
HSPA6	ENST00000309758.4	heat shock 70kDa protein 6 (HSP70B') 	27	1	0	0	1	0	hsa-miR-3200-3p	0.0076	0.0551	0.3524	-0.06	-0.08	N/A
SNAPC5	ENST00000566658.1	small nuclear RNA activating complex, polypeptide 5, 19kDa 	211	1	0	0	1	0	hsa-miR-3200-3p	0.0016	0.0117	0.0785	-0.06	-0.16	N/A
VIPR2	ENST00000262178.2	vasoactive intestinal peptide receptor 2 	35	1	0	1	0	0	hsa-miR-3200-3p	0.0049	0.0339	0.1633	-0.06	-0.16	N/A
TMX4	ENST00000246024.2	thioredoxin-related transmembrane protein 4 	466	1	0	0	1	0	hsa-miR-3200-3p	0.0020	0.0143	0.0997	-0.06	-0.07	N/A
STK4	ENST00000372801.1	serine/threonine kinase 4 	276	1	0	0	1	2	hsa-miR-3200-3p	0.0073	0.0522	0.3278	-0.06	-0.07	N/A
UMODL1	ENST00000400424.2	uromodulin-like 1 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0026	0.0189	0.1292	-0.06	-0.06	N/A
DNAJB5	ENST00000545841.1	DnaJ (Hsp40) homolog, subfamily B, member 5 	379	1	0	0	1	0	hsa-miR-3200-3p	0.0025	0.0184	0.1287	-0.06	-0.06	N/A
NR1D2	ENST00000312521.4	nuclear receptor subfamily 1, group D, member 2 	154	1	0	1	0	0	hsa-miR-3200-3p	0.0084	0.0554	0.2324	-0.06	-0.17	N/A
AKR7L	ENST00000420396.2	aldo-keto reductase family 7-like 	42	1	0	0	1	0	hsa-miR-3200-3p	0.0008	0.0060	0.0413	-0.06	-0.11	N/A
ZBTB45	ENST00000354590.3	zinc finger and BTB domain containing 45 	512	1	0	1	0	0	hsa-miR-3200-3p	0.0016	0.0114	0.0806	-0.06	-0.06	N/A
CLSTN2	ENST00000458420.3	calsyntenin 2 	119	3	0	0	3	3	hsa-miR-3200-3p	0.0125	0.0915	0.6194	-0.06	-0.12	N/A
PPP1R15B	ENST00000367188.4	protein phosphatase 1, regulatory subunit 15B 	2154	1	0	0	1	0	hsa-miR-3200-3p	0.0047	0.0343	0.2323	-0.06	-0.07	N/A
KCTD16	ENST00000507359.3	potassium channel tetramerization domain containing 16 	36	1	0	0	1	1	hsa-miR-3200-3p	0.0032	0.0232	0.1592	-0.06	-0.06	N/A
METAP2	ENST00000323666.5	methionyl aminopeptidase 2 	23	1	0	0	1	0	hsa-miR-3200-3p	0.0014	0.0102	0.0683	-0.06	-0.10	N/A
ANTXR2	ENST00000403729.2	anthrax toxin receptor 2 	51	2	0	1	1	0	hsa-miR-3200-3p	0.0035	0.0254	0.1626	-0.06	-0.24	N/A
VSIG10	ENST00000359236.5	V-set and immunoglobulin domain containing 10 	355	1	1	0	0	0	hsa-miR-3200-3p	0.0031	0.0212	0.1057	-0.06	-0.23	N/A
PLEKHB2	ENST00000438882.2	pleckstrin homology domain containing, family B (evectins) member 2 	1358	1	0	0	1	1	hsa-miR-3200-3p	0.0012	0.0085	0.0622	-0.06	-0.06	N/A
ASB2	ENST00000555019.1	ankyrin repeat and SOCS box containing 2 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0010	0.0072	0.0522	-0.06	-0.06	N/A
LARGE	ENST00000354992.2	like-glycosyltransferase 	411	1	0	0	1	0	hsa-miR-3200-3p	0.0010	0.0072	0.0510	-0.06	-0.06	N/A
IFIT5	ENST00000371795.4	interferon-induced protein with tetratricopeptide repeats 5 	160	1	0	0	1	1	hsa-miR-3200-3p	0.0013	0.0092	0.0649	-0.06	-0.12	N/A
SMCO1	ENST00000397537.2	single-pass membrane protein with coiled-coil domains 1 	5	1	0	0	1	0	hsa-miR-3200-3p	0.0012	0.0086	0.0604	-0.06	-0.06	N/A
BCAS2	ENST00000369541.3	breast carcinoma amplified sequence 2 	159	2	1	1	0	1	hsa-miR-3200-3p	0.0063	0.0396	0.1591	-0.06	-0.60	N/A
FAXC	ENST00000389677.5	failed axon connections homolog (Drosophila) 	95	1	0	0	1	2	hsa-miR-3200-3p	0.0048	0.0351	0.2367	-0.06	-0.10	N/A
PAPPA	ENST00000328252.3	pregnancy-associated plasma protein A, pappalysin 1 	350	1	0	0	1	1	hsa-miR-3200-3p	0.0113	0.0817	0.5293	-0.06	-0.06	N/A
CENPO	ENST00000380834.2	centromere protein O 	298	1	0	0	1	0	hsa-miR-3200-3p	0.0010	0.0070	0.0496	-0.06	-0.18	N/A
FAM120AOS	ENST00000423591.1	family with sequence similarity 120A opposite strand 	258	1	0	0	1	1	hsa-miR-3200-3p	0.0035	0.0253	0.1675	-0.06	-0.06	N/A
GAD2	ENST00000376261.3	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa) 	5	1	0	1	0	0	hsa-miR-3200-3p	0.0092	0.0649	0.3631	-0.06	-0.06	N/A
SOX11	ENST00000322002.3	SRY (sex determining region Y)-box 11 	1100	1	0	0	1	0	hsa-miR-3200-3p	0.0019	0.0140	0.0986	-0.06	-0.06	N/A
