Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
EIF3F	ENST00000533626.1	eukaryotic translation initiation factor 3, subunit F 	64	3	0	2	1	3	hsa-miR-627-3p				-0.04	-0.11	N/A
MAGEB10	ENST00000356790.2	melanoma antigen family B, 10 	5	5	2	1	2	0	hsa-miR-627-3p				-0.04	-0.24	N/A
FUT11	ENST00000394790.1	fucosyltransferase 11 (alpha (1,3) fucosyltransferase) 	622	2	1	1	0	0	hsa-miR-627-3p				-0.04	-0.05	N/A
LACE1	ENST00000368977.4	lactation elevated 1 	42	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.12	N/A
CHST11	ENST00000549260.1	carbohydrate (chondroitin 4) sulfotransferase 11 	686	2	1	1	0	1	hsa-miR-627-3p				-0.04	-0.05	N/A
RUFY3	ENST00000381006.3	RUN and FYVE domain containing 3 	162	3	0	1	2	1	hsa-miR-627-3p				-0.04	-0.05	N/A
MRTO4	ENST00000330263.4	mRNA turnover 4 homolog (S. cerevisiae) 	2127	2	1	1	0	2	hsa-miR-627-3p				-0.04	-0.08	N/A
SIX4	ENST00000216513.4	SIX homeobox 4 	94	2	1	0	1	2	hsa-miR-627-3p				-0.04	-0.06	N/A
AC132872.2	ENST00000598222.1	CDNA FLJ27256 fis, clone SYN09689; Uncharacterized protein  	24	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
TAF5L	ENST00000366676.1	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa 	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
LRRC10B	ENST00000378075.2	leucine rich repeat containing 10B 	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
BTNL8	ENST00000231229.4	butyrophilin-like 8 	5	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FNDC7	ENST00000271311.2	fibronectin type III domain containing 7 	5	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
TLE4	ENST00000376544.3	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila) 	369	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
NTRK2	ENST00000395882.1	neurotrophic tyrosine kinase, receptor, type 2 	48	1	0	1	0	3	hsa-miR-627-3p				-0.04	-0.04	N/A
TENM4	ENST00000278550.7	teneurin transmembrane protein 4 	34	1	1	0	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
ZNF621	ENST00000339296.5	zinc finger protein 621 	39	2	0	1	1	1	hsa-miR-627-3p				-0.04	-0.05	N/A
UCMA	ENST00000378681.3	upper zone of growth plate and cartilage matrix associated 	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TMED7-TICAM2	ENST00000333314.3	TMED7-TICAM2 readthrough 	202	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.06	N/A
AVL9	ENST00000318709.4	AVL9 homolog (S. cerevisiase) 	246	3	0	3	0	0	hsa-miR-627-3p				-0.04	-0.06	N/A
LYPD6	ENST00000334166.4	LY6/PLAUR domain containing 6 	261	2	1	1	0	0	hsa-miR-627-3p				-0.04	-0.10	N/A
HDX	ENST00000297977.5	highly divergent homeobox 	20	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.06	N/A
SCUBE3	ENST00000274938.7	signal peptide, CUB domain, EGF-like 3 	47	2	1	1	0	0	hsa-miR-627-3p				-0.04	-0.05	N/A
HOXA2	ENST00000222718.5	homeobox A2 	14	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.09	N/A
SFT2D2	ENST00000271375.4	SFT2 domain containing 2 	97	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.09	N/A
SUV39H2	ENST00000313519.5	suppressor of variegation 3-9 homolog 2 (Drosophila) 	54	1	0	1	0	2	hsa-miR-627-3p				-0.04	-0.11	N/A
FAM84A	ENST00000295092.2	family with sequence similarity 84, member A 	69	4	1	2	1	2	hsa-miR-627-3p				-0.04	-0.19	N/A
SLC35B4	ENST00000378509.4	solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4 	899	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.10	N/A
RBBP4	ENST00000373493.5	retinoblastoma binding protein 4 	486	1	1	0	0	3	hsa-miR-627-3p				-0.04	-0.04	N/A
ERG	ENST00000398905.1	v-ets avian erythroblastosis virus E26 oncogene homolog 	184	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.05	N/A
PPM1A	ENST00000395076.4	protein phosphatase, Mg2+/Mn2+ dependent, 1A 	412	4	2	1	1	1	hsa-miR-627-3p				-0.04	-0.30	N/A
THAP1	ENST00000345117.2	THAP domain containing, apoptosis associated protein 1 	196	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.25	N/A
SPRY4	ENST00000344120.4	sprouty homolog 4 (Drosophila) 	110	2	1	1	0	1	hsa-miR-627-3p				-0.04	-0.05	N/A
GOLPH3L	ENST00000271732.3	golgi phosphoprotein 3-like 	274	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.06	N/A
ZWINT	ENST00000373944.3	ZW10 interacting kinetochore protein 	6608	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FAM86A	ENST00000458008.4	family with sequence similarity 86, member A 	5	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TSHR	ENST00000541158.2	thyroid stimulating hormone receptor 	5	6*	1	3	1	2	hsa-miR-627-3p				-0.04	-0.64	N/A
POLE3	ENST00000374169.3	polymerase (DNA directed), epsilon 3, accessory subunit 	243	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
WDR44	ENST00000254029.3	WD repeat domain 44 	392	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
BARX2	ENST00000281437.4	BARX homeobox 2 	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
SHISA3	ENST00000319234.4	shisa family member 3 	52	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
SPDYE1	ENST00000258704.3	speedy/RINGO cell cycle regulator family member E1 	5	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
MORC4	ENST00000535534.1	MORC family CW-type zinc finger 4 	112	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TMED3	ENST00000299705.5	transmembrane emp24 protein transport domain containing 3 	12499	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
GYG1	ENST00000345003.4	glycogenin 1 	932	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
HCG27	ENST00000383331.4	HLA complex group 27 (non-protein coding) 	5	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
ULBP3	ENST00000367339.2	UL16 binding protein 3 	64	2	0	0	2	1	hsa-miR-627-3p				-0.04	-0.06	N/A
SETD3	ENST00000331768.5	SET domain containing 3 	58	3	0	2	1	1	hsa-miR-627-3p				-0.04	-0.05	N/A
GJB2	ENST00000382848.4	gap junction protein, beta 2, 26kDa 	50	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.05	N/A
TMED5	ENST00000479918.1	transmembrane emp24 protein transport domain containing 5 	612	2	1	0	1	3	hsa-miR-627-3p				-0.04	-0.24	N/A
IKBKB	ENST00000379708.3	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta 	806	2	0	1	1	1	hsa-miR-627-3p				-0.04	-0.09	N/A
CCND2	ENST00000261254.3	cyclin D2 	66	1	0	1	0	3	hsa-miR-627-3p				-0.04	-0.05	N/A
GFM1	ENST00000486715.1	G elongation factor, mitochondrial 1 	586	7	2	2	3	0	hsa-miR-627-3p				-0.04	-0.28	N/A
CCDC96	ENST00000310085.4	coiled-coil domain containing 96 	62	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.06	N/A
PGRMC2	ENST00000296425.5	progesterone receptor membrane component 2 	2089	2	0	0	2	1	hsa-miR-627-3p				-0.04	-0.04	N/A
EVA1A	ENST00000393913.3	eva-1 homolog A (C. elegans) 	45	1	1	0	0	0	hsa-miR-627-3p				-0.04	-0.41	N/A
FXN	ENST00000396366.2	frataxin 	99	3	1	1	1	2	hsa-miR-627-3p				-0.04	-0.16	N/A
CPS1	ENST00000430249.2	carbamoyl-phosphate synthase 1, mitochondrial 	11682	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.07	N/A
KLF7	ENST00000423015.1	Kruppel-like factor 7 (ubiquitous) 	737	2	0	2	0	4	hsa-miR-627-3p				-0.04	-0.16	N/A
ALDH18A1	ENST00000371224.2	aldehyde dehydrogenase 18 family, member A1 	585	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.08	N/A
NUDT11	ENST00000375992.3	nudix (nucleoside diphosphate linked moiety X)-type motif 11 	28	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.07	N/A
PTPRG	ENST00000474889.1	protein tyrosine phosphatase, receptor type, G 	696	2	1	1	0	0	hsa-miR-627-3p				-0.04	-0.05	N/A
VPS53	ENST00000437048.2	vacuolar protein sorting 53 homolog (S. cerevisiae) 	1332	4	2	1	1	3	hsa-miR-627-3p				-0.04	-0.09	N/A
TNFSF4	ENST00000367718.1	tumor necrosis factor (ligand) superfamily, member 4 	85	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.06	N/A
RAB11FIP1	ENST00000287263.4	RAB11 family interacting protein 1 (class I) 	106	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.07	N/A
PIANP	ENST00000534837.1	PILR alpha associated neural protein 	8	4	2	2	0	0	hsa-miR-627-3p				-0.04	-0.11	N/A
PTPN11	ENST00000351677.2	protein tyrosine phosphatase, non-receptor type 11 	52	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
UBXN10	ENST00000375099.3	UBX domain protein 10 	5	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
CLOCK	ENST00000309964.4	clock circadian regulator 	86	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
MATN1	ENST00000373765.4	matrilin 1, cartilage matrix protein 	5	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
SLC6A20	ENST00000353278.4	solute carrier family 6 (proline IMINO transporter), member 20 	5	3	0	1	2	1	hsa-miR-627-3p				-0.04	-0.04	N/A
NPAP1	ENST00000329468.2	nuclear pore associated protein 1 	5	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
SETD5	ENST00000402198.1	SET domain containing 5 	48	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.06	N/A
ERCC4	ENST00000311895.7	excision repair cross-complementing rodent repair deficiency, complementation group 4 	261	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
GATS	ENST00000436886.2	GATS, stromal antigen 3 opposite strand 	86	3	0	1	2	0	hsa-miR-627-3p				-0.04	-0.04	N/A
CBL	ENST00000264033.4	Cbl proto-oncogene, E3 ubiquitin protein ligase 	309	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
QSOX2	ENST00000358701.5	quiescin Q6 sulfhydryl oxidase 2 	905	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
PARD3B	ENST00000406610.2	par-3 family cell polarity regulator beta 	38	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FZD7	ENST00000286201.1	frizzled family receptor 7 	319	4	0	0	4	1	hsa-miR-627-3p				-0.04	-0.04	N/A
AJAP1	ENST00000378191.4	adherens junctions associated protein 1 	5	2	1	0	1	4	hsa-miR-627-3p				-0.04	-0.04	N/A
SCRN1	ENST00000242059.5	secernin 1 	29	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
IL1R1	ENST00000410023.1	interleukin 1 receptor, type I 	1713	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
LRRC15	ENST00000347624.3	leucine rich repeat containing 15 	12	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
C17orf105	ENST00000449302.3	chromosome 17 open reading frame 105 	5	3	0	1	2	0	hsa-miR-627-3p				-0.04	-0.04	N/A
BAZ1A	ENST00000358716.4	bromodomain adjacent to zinc finger domain, 1A 	144	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
ALPK3	ENST00000258888.5	alpha-kinase 3 	16	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FBXO31	ENST00000311635.7	F-box protein 31 	48	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
OR13A1	ENST00000553795.1	olfactory receptor, family 13, subfamily A, member 1 	5	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
SLC19A2	ENST00000236137.5	solute carrier family 19 (thiamine transporter), member 2 	229	3	0	1	2	0	hsa-miR-627-3p				-0.04	-0.04	N/A
SEMA3G	ENST00000231721.2	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G 	85	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
NFATC2	ENST00000371564.3	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 	105	2	1	0	1	2	hsa-miR-627-3p				-0.04	-0.04	N/A
PYGO2	ENST00000368457.2	pygopus homolog 2 (Drosophila) 	35	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
INO80E	ENST00000563197.1	INO80 complex subunit E 	3687	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
ZFP3	ENST00000318833.3	ZFP3 zinc finger protein 	29	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
SLC16A13	ENST00000308027.6	solute carrier family 16, member 13 	137	2	2	0	0	0	hsa-miR-627-3p				-0.04	-0.29	N/A
SETD7	ENST00000274031.3	SET domain containing (lysine methyltransferase) 7 	76	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
ACSBG1	ENST00000258873.4	acyl-CoA synthetase bubblegum family member 1 	5	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
PPP1R16B	ENST00000299824.1	protein phosphatase 1, regulatory subunit 16B 	16	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
FAM115C	ENST00000441159.2	family with sequence similarity 115, member C 	5	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FBXO40	ENST00000338040.4	F-box protein 40 	5	3	0	1	2	1	hsa-miR-627-3p				-0.04	-0.04	N/A
CCR5	ENST00000292303.4	chemokine (C-C motif) receptor 5 (gene/pseudogene) 	5	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
GLT1D1	ENST00000281703.6	glycosyltransferase 1 domain containing 1 	22	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TMEM63A	ENST00000366835.3	transmembrane protein 63A 	117	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TTC31	ENST00000410003.1	tetratricopeptide repeat domain 31 	132	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
CYBB	ENST00000378588.4	cytochrome b-245, beta polypeptide 	12	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
MARCH4	ENST00000273067.4	membrane-associated ring finger (C3HC4) 4, E3 ubiquitin protein ligase 	68	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
MUC19	ENST00000454784.4	mucin 19, oligomeric 	5	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
SETD1B	ENST00000267197.5	SET domain containing 1B 	703	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
COL24A1	ENST00000370571.2	collagen, type XXIV, alpha 1 	5	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
CTD-2368P22.1	ENST00000550135.1	HCG1811579; Uncharacterized protein  	25	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
OPHN1	ENST00000355520.5	oligophrenin 1 	54	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
MAPK6	ENST00000261845.5	mitogen-activated protein kinase 6 	24	1	1	0	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
CTSO	ENST00000433477.3	cathepsin O 	5	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
FRMD4B	ENST00000398540.3	FERM domain containing 4B 	12	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.05	N/A
MAPKBP1	ENST00000457542.2	mitogen-activated protein kinase binding protein 1 	36	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FAM53B	ENST00000337318.3	family with sequence similarity 53, member B 	27	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
WDFY4	ENST00000413659.2	WDFY family member 4 	5	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
C11orf44	ENST00000317019.2	chromosome 11 open reading frame 44 	5	3	0	1	2	1	hsa-miR-627-3p				-0.04	-0.04	N/A
HAO1	ENST00000378789.3	hydroxyacid oxidase (glycolate oxidase) 1 	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
OCLN	ENST00000355237.2	occludin 	5	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
PRKX	ENST00000262848.5	protein kinase, X-linked 	12	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
GPR61	ENST00000527748.1	G protein-coupled receptor 61 	5	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
SORCS3	ENST00000369701.3	sortilin-related VPS10 domain containing receptor 3 	5	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
MASP1	ENST00000296280.6	mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor) 	838	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
WWC3	ENST00000380861.4	WWC family member 3 	11	2	1	1	0	0	hsa-miR-627-3p				-0.04	-0.05	N/A
RGS20	ENST00000297313.3	regulator of G-protein signaling 20 	77	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.19	N/A
TAB2	ENST00000367456.1	TGF-beta activated kinase 1/MAP3K7 binding protein 2 	1129	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
NT5E	ENST00000369651.3	5'-nucleotidase, ecto (CD73) 	285	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.06	N/A
ENPP5	ENST00000371383.2	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative) 	15	5	1	0	4	3	hsa-miR-627-3p				-0.04	-1.17	N/A
LRBA	ENST00000535741.1	LPS-responsive vesicle trafficking, beach and anchor containing 	603	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
ZC3H7B	ENST00000352645.4	zinc finger CCCH-type containing 7B 	888	3	0	1	2	0	hsa-miR-627-3p				-0.04	-0.04	N/A
LCTL	ENST00000341509.5	lactase-like 	26	2	1	1	0	0	hsa-miR-627-3p				-0.04	-0.22	N/A
ZNF740	ENST00000416904.3	zinc finger protein 740 	2137	2	1	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
DNAJC16	ENST00000375847.3	DnaJ (Hsp40) homolog, subfamily C, member 16 	366	2	0	1	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
MAGI3	ENST00000307546.9	membrane associated guanylate kinase, WW and PDZ domain containing 3 	70	1	0	1	0	2	hsa-miR-627-3p				-0.04	-0.12	N/A
GNB5	ENST00000261837.7	guanine nucleotide binding protein (G protein), beta 5 	513	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.06	N/A
SEC16A	ENST00000313050.7	SEC16 homolog A (S. cerevisiae) 	814	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
HLCS	ENST00000336648.4	holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase) 	688	2	0	1	1	1	hsa-miR-627-3p				-0.04	-0.05	N/A
MLEC	ENST00000228506.3	malectin 	12084	3	0	1	2	0	hsa-miR-627-3p				-0.04	-0.04	N/A
C1QTNF3	ENST00000382065.3	C1q and tumor necrosis factor related protein 3 	70	2	0	1	1	1	hsa-miR-627-3p				-0.04	-0.10	N/A
CITED2	ENST00000367651.2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 	1071	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.05	N/A
C9orf41	ENST00000376834.3	chromosome 9 open reading frame 41 	248	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
LRRC1	ENST00000370888.1	leucine rich repeat containing 1 	343	1	0	0	1	2	hsa-miR-627-3p				-0.04	-0.09	N/A
TMEM43	ENST00000306077.4	transmembrane protein 43 	2575	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
PPP4R1L	ENST00000334187.8	protein phosphatase 4, regulatory subunit 1-like 	27	2	1	0	1	2	hsa-miR-627-3p				-0.04	-0.05	N/A
LAMTOR3	ENST00000499666.2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 	67	4	1	1	2	1	hsa-miR-627-3p				-0.04	-0.37	N/A
EMR2	ENST00000315576.3	egf-like module containing, mucin-like, hormone receptor-like 2 	11	2	1	1	0	1	hsa-miR-627-3p				-0.04	-0.05	N/A
SCAI	ENST00000336505.6	suppressor of cancer cell invasion 	74	2	1	1	0	3	hsa-miR-627-3p				-0.04	-0.06	N/A
URB1	ENST00000382751.3	URB1 ribosome biogenesis 1 homolog (S. cerevisiae) 	667	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	3	1	2	0	1	hsa-miR-627-3p				-0.04	-0.07	N/A
TRIM44	ENST00000299413.5	tripartite motif containing 44 	4203	4	0	1	3	1	hsa-miR-627-3p				-0.04	-0.31	N/A
IQCE	ENST00000402050.2	IQ motif containing E 	687	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
NEK8	ENST00000268766.6	NIMA-related kinase 8 	134	1	1	0	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
ZMAT4	ENST00000315769.7	zinc finger, matrin-type 4 	5	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.11	N/A
RPRD2	ENST00000539519.1	regulation of nuclear pre-mRNA domain containing 2 	280	3	2	1	0	3	hsa-miR-627-3p				-0.04	-0.08	N/A
RASSF2	ENST00000379400.3	Ras association (RalGDS/AF-6) domain family member 2 	88	2	0	2	0	2	hsa-miR-627-3p				-0.04	-0.04	N/A
CNTNAP1	ENST00000264638.4	contactin associated protein 1 	821	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TRIB2	ENST00000155926.4	tribbles pseudokinase 2 	68	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
BMP8B	ENST00000372827.3	bone morphogenetic protein 8b 	88	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
FOXO3	ENST00000343882.6	forkhead box O3 	32	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
KAT2B	ENST00000263754.4	K(lysine) acetyltransferase 2B 	117	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
C1orf159	ENST00000379339.1	chromosome 1 open reading frame 159 	179	2	0	2	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
LY9	ENST00000368037.5	lymphocyte antigen 9 	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
MYCL	ENST00000397332.2	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog 	10	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
TICAM2	ENST00000408996.4	toll-like receptor adaptor molecule 2 	202	2	0	1	1	0	hsa-miR-627-3p				-0.04	-0.05	N/A
CHST3	ENST00000373115.4	carbohydrate (chondroitin 6) sulfotransferase 3 	217	2	1	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
FAM126B	ENST00000418596.3	family with sequence similarity 126, member B 	132	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.09	N/A
LPPR5	ENST00000370188.3	Lipid phosphate phosphatase-related protein type 5  	23	1	1	0	0	0	hsa-miR-627-3p				-0.04	-0.19	N/A
ETNK1	ENST00000266517.4	ethanolamine kinase 1 	1047	4	1	1	2	0	hsa-miR-627-3p				-0.04	-0.21	N/A
FAM117B	ENST00000392238.2	family with sequence similarity 117, member B 	245	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
FGF12	ENST00000445105.2	fibroblast growth factor 12 	150	4	0	3	1	2	hsa-miR-627-3p				-0.04	-0.50	N/A
CANT1	ENST00000392446.5	calcium activated nucleotidase 1 	538	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
PRKAB2	ENST00000254101.3	protein kinase, AMP-activated, beta 2 non-catalytic subunit 	363	1	0	0	1	4	hsa-miR-627-3p				-0.04	-0.04	N/A
GAREM	ENST00000399218.4	GRB2 associated, regulator of MAPK1 	536	2	1	1	0	1	hsa-miR-627-3p				-0.04	-0.05	N/A
CLEC2D	ENST00000261340.7	C-type lectin domain family 2, member D 	11	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.15	N/A
QRICH1	ENST00000395443.2	glutamine-rich 1 	726	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
SAP18	ENST00000382533.4	Sin3A-associated protein, 18kDa 	1543	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.11	N/A
ZNF84	ENST00000392319.2	zinc finger protein 84 	256	2	1	1	0	1	hsa-miR-627-3p				-0.04	-0.08	N/A
GABRB1	ENST00000295454.3	gamma-aminobutyric acid (GABA) A receptor, beta 1 	5	5	1	2	2	5	hsa-miR-627-3p				-0.04	-0.86	N/A
C1orf56	ENST00000368926.5	chromosome 1 open reading frame 56 	75	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.10	N/A
TEFM	ENST00000580840.1	transcription elongation factor, mitochondrial 	525	2	0	0	2	0	hsa-miR-627-3p				-0.04	-0.04	N/A
KIAA1244	ENST00000251691.4	KIAA1244 	169	1	0	1	0	2	hsa-miR-627-3p				-0.04	-0.05	N/A
ELN	ENST00000252034.7	elastin 	445	1	1	0	0	0	hsa-miR-627-3p				-0.04	-0.13	N/A
CTCF	ENST00000264010.4	CCCTC-binding factor (zinc finger protein) 	1037	1	0	0	1	1	hsa-miR-627-3p				-0.04	-0.04	N/A
POLH	ENST00000372226.1	polymerase (DNA directed), eta 	450	2	0	2	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
GIT2	ENST00000355312.3	G protein-coupled receptor kinase interacting ArfGAP 2 	924	2	1	0	1	2	hsa-miR-627-3p				-0.04	-0.04	N/A
AHCTF1	ENST00000366508.1	AT hook containing transcription factor 1 	5	1	0	1	0	0	hsa-miR-627-3p				-0.04	-0.04	N/A
CYSLTR1	ENST00000373304.3	cysteinyl leukotriene receptor 1 	5	1	0	1	0	1	hsa-miR-627-3p				-0.04	-0.04	N/A
HTR2C	ENST00000371950.3	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled 	5	1	0	1	0	3	hsa-miR-627-3p				-0.04	-0.04	N/A
AC005481.5	ENST00000409610.1	Uncharacterized protein  	5	1	0	0	1	0	hsa-miR-627-3p				-0.04	-0.04	N/A
