Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
CAMKK2	ENST00000538733.1	calcium/calmodulin-dependent protein kinase kinase 2, beta 	1157	1	0	1	0	1	hsa-miR-2110				-0.09	-0.09	N/A
TMEM151A	ENST00000327259.4	transmembrane protein 151A 	163	3	1	0	2	2	hsa-miR-2110				-0.09	-0.23	N/A
IKZF1	ENST00000331340.3	IKAROS family zinc finger 1 (Ikaros) 	11	2	0	2	0	1	hsa-miR-2110				-0.09	-0.10	N/A
SLC4A1	ENST00000262418.6	solute carrier family 4 (anion exchanger), member 1 	5	1	0	1	0	1	hsa-miR-2110				-0.09	-0.09	N/A
SRCRB4D	ENST00000275560.3	scavenger receptor cysteine rich domain containing, group B (4 domains) 	27	1	0	0	1	0	hsa-miR-2110				-0.09	-0.09	N/A
RIT1	ENST00000368323.3	Ras-like without CAAX 1 	192	1	0	1	0	0	hsa-miR-2110				-0.09	-0.22	N/A
IWS1	ENST00000295321.4	IWS1 homolog (S. cerevisiae) 	343	2	0	2	0	2	hsa-miR-2110				-0.09	-0.21	N/A
SORCS2	ENST00000507866.2	sortilin-related VPS10 domain containing receptor 2 	85	2	0	0	2	4	hsa-miR-2110				-0.09	-0.33	N/A
YIPF4	ENST00000238831.4	Yip1 domain family, member 4 	3482	2	1	0	1	0	hsa-miR-2110				-0.09	-0.26	N/A
CSNK1G1	ENST00000303052.7	casein kinase 1, gamma 1 	149	2	0	2	0	3	hsa-miR-2110				-0.09	-0.09	N/A
ACTN4	ENST00000252699.2	actinin, alpha 4 	5688	1	0	0	1	1	hsa-miR-2110				-0.09	-0.12	N/A
UBA6	ENST00000322244.5	ubiquitin-like modifier activating enzyme 6 	169	1	0	0	1	2	hsa-miR-2110				-0.09	-0.09	N/A
TSEN34	ENST00000302937.4	TSEN34 tRNA splicing endonuclease subunit 	2691	1	0	1	0	0	hsa-miR-2110				-0.09	-0.09	N/A
TREML2	ENST00000483722.1	triggering receptor expressed on myeloid cells-like 2 	5	1	0	0	1	1	hsa-miR-2110				-0.09	-0.09	N/A
SSH1	ENST00000360239.3	slingshot protein phosphatase 1 	115	3	2	1	0	1	hsa-miR-2110				-0.09	-0.20	N/A
KANK2	ENST00000586659.1	KN motif and ankyrin repeat domains 2 	1735	2	0	1	1	1	hsa-miR-2110				-0.09	-0.09	N/A
AMER1	ENST00000330258.3	APC membrane recruitment protein 1 	11	2	1	1	0	1	hsa-miR-2110				-0.09	-0.12	N/A
P2RX4	ENST00000337233.4	purinergic receptor P2X, ligand-gated ion channel, 4 	680	1	0	1	0	0	hsa-miR-2110				-0.09	-0.09	N/A
EFR3B	ENST00000403714.3	EFR3 homolog B (S. cerevisiae) 	14	1	0	0	1	6	hsa-miR-2110				-0.09	-0.10	N/A
CHDH	ENST00000315251.6	choline dehydrogenase 	249	1	0	1	0	5	hsa-miR-2110				-0.09	-0.12	N/A
DGKD	ENST00000264057.2	diacylglycerol kinase, delta 130kDa 	200	2	0	2	0	0	hsa-miR-2110				-0.09	-0.09	N/A
COL6A1	ENST00000361866.3	collagen, type VI, alpha 1 	2518	1	0	1	0	2	hsa-miR-2110				-0.09	-0.09	N/A
HPX	ENST00000265983.3	hemopexin 	307	1	0	1	0	2	hsa-miR-2110				-0.09	-0.14	N/A
ZNF557	ENST00000414706.1	zinc finger protein 557 	294	1	0	0	1	0	hsa-miR-2110				-0.09	-0.09	N/A
ASB15	ENST00000451558.1	ankyrin repeat and SOCS box containing 15 	5	1	0	1	0	1	hsa-miR-2110				-0.09	-0.21	N/A
NRG2	ENST00000394770.1	neuregulin 2 	9	2	2	0	0	4	hsa-miR-2110				-0.09	-0.26	N/A
TMEM63C	ENST00000298351.4	transmembrane protein 63C 	13	2	0	0	2	3	hsa-miR-2110				-0.09	-0.09	N/A
WDR52	ENST00000393845.2	WD repeat domain 52 	5	1	0	1	0	1	hsa-miR-2110				-0.09	-0.09	N/A
NUMA1	ENST00000351960.6	nuclear mitotic apparatus protein 1 	7	1	0	1	0	0	hsa-miR-2110				-0.09	-0.09	N/A
WNT2B	ENST00000369686.5	wingless-type MMTV integration site family, member 2B 	5	2	1	0	1	1	hsa-miR-2110				-0.09	-0.09	N/A
DLG3	ENST00000194900.4	discs, large homolog 3 (Drosophila) 	185	2	0	0	2	2	hsa-miR-2110				-0.08	-0.12	N/A
VAX1	ENST00000369206.5	ventral anterior homeobox 1 	8	1	0	0	1	0	hsa-miR-2110				-0.08	-0.14	N/A
B3GNT4	ENST00000546192.1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4 	9	1	0	1	0	0	hsa-miR-2110				-0.08	-0.10	N/A
LSM2	ENST00000375661.5	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) 	8730	1	1	0	0	1	hsa-miR-2110				-0.08	-0.53	N/A
N4BP2L2	ENST00000267068.3	NEDD4 binding protein 2-like 2 	74	1	0	1	0	0	hsa-miR-2110				-0.08	-0.18	N/A
GRB10	ENST00000398812.2	growth factor receptor-bound protein 10 	1382	1	0	0	1	0	hsa-miR-2110				-0.08	-0.10	N/A
CCDC69	ENST00000355417.2	coiled-coil domain containing 69 	22	1	0	1	0	2	hsa-miR-2110				-0.08	-0.10	N/A
ANKEF1	ENST00000378380.3	ankyrin repeat and EF-hand domain containing 1 	25	2	0	1	1	0	hsa-miR-2110				-0.08	-0.18	N/A
SPATA17	ENST00000366933.4	spermatogenesis associated 17 	12	2	0	2	0	0	hsa-miR-2110				-0.08	-0.21	N/A
CLMN	ENST00000298912.4	calmin (calponin-like, transmembrane) 	53	4	1	0	3	2	hsa-miR-2110				-0.08	-0.45	N/A
ZBTB20	ENST00000462705.1	zinc finger and BTB domain containing 20 	5	5	2	3	0	4	hsa-miR-2110				-0.08	-0.34	N/A
PTPRF	ENST00000372414.3	protein tyrosine phosphatase, receptor type, F 	14842	1	0	0	1	2	hsa-miR-2110				-0.08	-0.09	N/A
MTA3	ENST00000405592.1	metastasis associated 1 family, member 3 	194	1	0	1	0	0	hsa-miR-2110				-0.08	-0.09	N/A
NLE1	ENST00000586869.1	notchless homolog 1 (Drosophila) 	526	1	0	1	0	4	hsa-miR-2110				-0.08	-0.27	N/A
MRAS	ENST00000289104.4	muscle RAS oncogene homolog 	181	1	0	1	0	3	hsa-miR-2110				-0.08	-0.22	N/A
SERPINB9	ENST00000380698.4	serpin peptidase inhibitor, clade B (ovalbumin), member 9 	154	1	0	0	1	2	hsa-miR-2110				-0.08	-0.17	N/A
ZNF587B	ENST00000442832.4	zinc finger protein 587B 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
CLEC18A	ENST00000288040.6	C-type lectin domain family 18, member A 	5	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
SEPT9	ENST00000431235.2	septin 9 	7738	1	0	1	0	4	hsa-miR-2110				-0.08	-0.08	N/A
ADAMTS10	ENST00000595838.1	ADAM metallopeptidase with thrombospondin type 1 motif, 10 	7	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
IL17RD	ENST00000296318.7	interleukin 17 receptor D 	108	1	0	1	0	2	hsa-miR-2110				-0.08	-0.08	N/A
CBL	ENST00000264033.4	Cbl proto-oncogene, E3 ubiquitin protein ligase 	309	2	0	2	0	2	hsa-miR-2110				-0.08	-0.08	N/A
DAGLA	ENST00000257215.5	diacylglycerol lipase, alpha 	1262	1	0	1	0	4	hsa-miR-2110				-0.08	-0.08	N/A
CTNND1	ENST00000524630.1	catenin (cadherin-associated protein), delta 1 	743	2	0	1	1	0	hsa-miR-2110				-0.08	-0.08	N/A
CHD5	ENST00000262450.3	chromodomain helicase DNA binding protein 5 	5	2	0	1	1	1	hsa-miR-2110				-0.08	-0.08	N/A
C1orf173	ENST00000326665.5	chromosome 1 open reading frame 173 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
LONRF3	ENST00000304778.7	LON peptidase N-terminal domain and ring finger 3 	36	3	0	3	0	2	hsa-miR-2110				-0.08	-0.17	N/A
FGD4	ENST00000427716.2	FYVE, RhoGEF and PH domain containing 4 	38	1	0	1	0	0	hsa-miR-2110				-0.08	-0.11	N/A
NHLRC2	ENST00000369301.3	NHL repeat containing 2 	368	1	0	0	1	2	hsa-miR-2110				-0.08	-0.12	N/A
ARRB1	ENST00000420843.2	arrestin, beta 1 	598	3	0	2	1	4	hsa-miR-2110				-0.08	-0.23	N/A
AC007375.1	ENST00000600936.1	Uncharacterized protein; cDNA FLJ43210 fis, clone FEBRA2020582  	7	1	1	0	0	1	hsa-miR-2110				-0.08	-0.29	N/A
TRPV1	ENST00000399759.3	transient receptor potential cation channel, subfamily V, member 1 	10	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
ADRA2B	ENST00000409345.3	adrenoceptor alpha 2B 	7	1	0	0	1	1	hsa-miR-2110				-0.08	-0.08	N/A
SHPK	ENST00000572705.1	transient receptor potential cation channel subfamily V member 1  	10	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
SOX12	ENST00000342665.2	SRY (sex determining region Y)-box 12 	6341	2	0	2	0	2	hsa-miR-2110				-0.08	-0.10	N/A
HES2	ENST00000377834.4	hairy and enhancer of split 2 (Drosophila) 	5	2	0	0	2	0	hsa-miR-2110				-0.08	-0.08	N/A
TBC1D10B	ENST00000409939.3	TBC1 domain family, member 10B 	174	2	0	1	1	0	hsa-miR-2110				-0.08	-0.18	N/A
NLGN3	ENST00000374051.3	neuroligin 3 	15	1	1	0	0	1	hsa-miR-2110				-0.08	-0.08	N/A
RAPGEF6	ENST00000509018.1	Rap guanine nucleotide exchange factor (GEF) 6 	38	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
ARHGAP36	ENST00000370922.1	Rho GTPase activating protein 36 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
TEAD1	ENST00000361905.4	TEA domain family member 1 (SV40 transcriptional enhancer factor) 	740	2	0	2	0	2	hsa-miR-2110				-0.08	-0.09	N/A
PDE12	ENST00000311180.8	phosphodiesterase 12 	326	2	0	1	1	1	hsa-miR-2110				-0.08	-0.14	N/A
AKAP13	ENST00000394518.2	A kinase (PRKA) anchor protein 13 	53	2	0	2	0	0	hsa-miR-2110				-0.08	-0.09	N/A
FSTL4	ENST00000265342.7	follistatin-like 4 	60	3	2	1	0	2	hsa-miR-2110				-0.08	-0.11	N/A
SENP2	ENST00000296257.5	SUMO1/sentrin/SMT3 specific peptidase 2 	1693	1	0	1	0	2	hsa-miR-2110				-0.08	-0.12	N/A
ABL2	ENST00000502732.1	c-abl oncogene 2, non-receptor tyrosine kinase 	892	2	0	0	2	1	hsa-miR-2110				-0.08	-0.09	N/A
DNAJC11	ENST00000377577.5	DnaJ (Hsp40) homolog, subfamily C, member 11 	361	1	0	1	0	1	hsa-miR-2110				-0.08	-0.16	N/A
WDR82	ENST00000296490.3	WD repeat domain 82 	319	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
METTL21B	ENST00000333012.5	methyltransferase like 21B 	51	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
ST8SIA3	ENST00000324000.3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 	5	1	1	0	0	1	hsa-miR-2110				-0.08	-0.08	N/A
LRRC8A	ENST00000372600.4	leucine rich repeat containing 8 family, member A 	71	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
H6PD	ENST00000377403.2	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) 	467	2	0	1	1	1	hsa-miR-2110				-0.08	-0.08	N/A
TGS1	ENST00000260129.5	trimethylguanosine synthase 1 	662	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
PTGFR	ENST00000370756.3	prostaglandin F receptor (FP) 	20	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
SERPINE1	ENST00000223095.4	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 	1508	1	1	0	0	2	hsa-miR-2110				-0.08	-0.29	N/A
RNF144A	ENST00000320892.6	ring finger protein 144A 	124	1	0	1	0	3	hsa-miR-2110				-0.08	-0.08	N/A
AP3D1	ENST00000355272.6	adaptor-related protein complex 3, delta 1 subunit 	464	1	0	1	0	1	hsa-miR-2110				-0.08	-0.10	N/A
FOXN4	ENST00000355216.1	forkhead box N4 	16	1	0	0	1	0	hsa-miR-2110				-0.08	-0.11	N/A
CCNB1IP1	ENST00000398160.2	cyclin B1 interacting protein 1, E3 ubiquitin protein ligase 	20	1	0	1	0	2	hsa-miR-2110				-0.08	-0.16	N/A
OTUD7B	ENST00000369135.4	OTU domain containing 7B 	299	1	0	0	1	3	hsa-miR-2110				-0.08	-0.30	N/A
OSBP	ENST00000263847.1	oxysterol binding protein 	101	1	1	0	0	0	hsa-miR-2110				-0.08	-0.22	N/A
CMTM4	ENST00000394106.2	CKLF-like MARVEL transmembrane domain containing 4 	22	2	0	1	1	1	hsa-miR-2110				-0.08	-0.28	N/A
PNPLA3	ENST00000216180.3	patatin-like phospholipase domain containing 3 	147	3	0	2	1	1	hsa-miR-2110				-0.08	-0.09	N/A
PPM1E	ENST00000308249.2	protein phosphatase, Mg2+/Mn2+ dependent, 1E 	178	2	0	2	0	0	hsa-miR-2110				-0.08	-0.10	N/A
CDC42EP3	ENST00000295324.3	CDC42 effector protein (Rho GTPase binding) 3 	1749	1	0	1	0	0	hsa-miR-2110				-0.08	-0.15	N/A
SLC19A1	ENST00000311124.4	solute carrier family 19 (folate transporter), member 1 	463	1	0	0	1	1	hsa-miR-2110				-0.08	-0.14	N/A
BLOC1S2	ENST00000441611.1	biogenesis of lysosomal organelles complex-1, subunit 2 	83	1	0	0	1	0	hsa-miR-2110				-0.08	-0.18	N/A
ARHGAP44	ENST00000262444.9	Rho GTPase activating protein 44 	22	1	0	0	1	0	hsa-miR-2110				-0.08	-0.11	N/A
CHRFAM7A	ENST00000397827.3	CHRNA7 (cholinergic receptor, nicotinic, alpha 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion 	5	1	0	1	0	2	hsa-miR-2110				-0.08	-0.18	N/A
TSC1	ENST00000298552.3	tuberous sclerosis 1 	838	1	0	1	0	3	hsa-miR-2110				-0.08	-0.09	N/A
INADL	ENST00000371158.2	InaD-like (Drosophila) 	96	2	0	1	1	0	hsa-miR-2110				-0.08	-0.08	N/A
CCHCR1	ENST00000396268.3	coiled-coil alpha-helical rod protein 1 	9	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
GCLM	ENST00000370238.3	glutamate-cysteine ligase, modifier subunit 	809	1	0	1	0	0	hsa-miR-2110				-0.08	-0.20	N/A
TMCC1	ENST00000432054.2	transmembrane and coiled-coil domain family 1 	97	1	0	0	1	0	hsa-miR-2110				-0.08	-0.11	N/A
PIGU	ENST00000452740.2	phosphatidylinositol glycan anchor biosynthesis, class U 	355	1	0	0	1	0	hsa-miR-2110				-0.08	-0.09	N/A
RPS6KA6	ENST00000262752.2	ribosomal protein S6 kinase, 90kDa, polypeptide 6 	156	1	1	0	0	3	hsa-miR-2110				-0.08	-0.15	N/A
ATP13A3	ENST00000439040.1	ATPase type 13A3 	243	1	0	1	0	0	hsa-miR-2110				-0.08	-0.12	N/A
SCIMP	ENST00000574081.1	SLP adaptor and CSK interacting membrane protein 	5	1	0	1	0	5	hsa-miR-2110				-0.08	-0.34	N/A
CHEK1	ENST00000534070.1	checkpoint kinase 1 	338	1	0	0	1	0	hsa-miR-2110				-0.08	-0.18	N/A
SLC12A6	ENST00000397707.2	solute carrier family 12 (potassium/chloride transporter), member 6 	17	1	0	0	1	0	hsa-miR-2110				-0.08	-0.15	N/A
CIT	ENST00000392521.2	citron (rho-interacting, serine/threonine kinase 21) 	134	3	0	3	0	2	hsa-miR-2110				-0.08	-0.09	N/A
RICTOR	ENST00000357387.3	RPTOR independent companion of MTOR, complex 2 	441	1	0	0	1	1	hsa-miR-2110				-0.08	-0.09	N/A
COL6A6	ENST00000358511.6	collagen, type VI, alpha 6 	5	1	1	0	0	0	hsa-miR-2110				-0.08	-0.08	N/A
PRRT3	ENST00000412055.1	proline-rich transmembrane protein 3 	17	1	0	0	1	1	hsa-miR-2110				-0.08	-0.08	N/A
QSOX2	ENST00000358701.5	quiescin Q6 sulfhydryl oxidase 2 	905	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
SLC26A4	ENST00000265715.3	solute carrier family 26 (anion exchanger), member 4 	5	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
XDH	ENST00000379416.3	xanthine dehydrogenase 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
CACNB4	ENST00000539935.1	calcium channel, voltage-dependent, beta 4 subunit 	57	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
ADAM28	ENST00000265769.4	ADAM metallopeptidase domain 28 	5	1	0	1	0	2	hsa-miR-2110				-0.08	-0.08	N/A
ARNT2	ENST00000303329.4	aryl-hydrocarbon receptor nuclear translocator 2 	39	2	0	1	1	3	hsa-miR-2110				-0.08	-0.08	N/A
SNX18	ENST00000343017.6	sorting nexin 18 	174	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
CNTNAP3B	ENST00000377564.3	contactin associated protein-like 3B 	5	1	1	0	0	1	hsa-miR-2110				-0.08	-0.08	N/A
C1orf21	ENST00000235307.6	chromosome 1 open reading frame 21 	935	1	0	1	0	5	hsa-miR-2110				-0.08	-0.33	N/A
ACSL4	ENST00000469796.2	acyl-CoA synthetase long-chain family member 4 	229	1	1	0	0	0	hsa-miR-2110				-0.08	-0.14	N/A
MAGOHB	ENST00000539554.1	mago-nashi homolog B (Drosophila) 	63	1	0	1	0	2	hsa-miR-2110				-0.08	-0.33	N/A
GGPS1	ENST00000282841.5	geranylgeranyl diphosphate synthase 1 	184	1	0	1	0	0	hsa-miR-2110				-0.08	-0.23	N/A
NOL10	ENST00000345985.3	nucleolar protein 10 	106	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
AGO1	ENST00000373204.4	argonaute RISC catalytic component 1 	402	2	1	1	0	4	hsa-miR-2110				-0.08	-0.09	N/A
TMEM141	ENST00000290079.8	transmembrane protein 141 	11443	1	0	1	0	2	hsa-miR-2110				-0.08	-0.40	N/A
ACTR2	ENST00000260641.5	ARP2 actin-related protein 2 homolog (yeast) 	71	1	0	0	1	0	hsa-miR-2110				-0.08	-0.11	N/A
NOTCH3	ENST00000263388.2	notch 3 	45	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
ALS2	ENST00000457679.2	amyotrophic lateral sclerosis 2 (juvenile) 	206	1	0	0	1	1	hsa-miR-2110				-0.08	-0.09	N/A
MAP3K3	ENST00000361357.3	mitogen-activated protein kinase kinase kinase 3 	144	2	1	1	0	2	hsa-miR-2110				-0.08	-0.09	N/A
MXD1	ENST00000264444.2	MAX dimerization protein 1 	183	3	1	1	1	0	hsa-miR-2110				-0.08	-0.61	N/A
CD5	ENST00000347785.3	CD5 molecule 	5	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
MXRA5	ENST00000217939.6	matrix-remodelling associated 5 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
KIAA0513	ENST00000566428.1	KIAA0513 	5	2	0	2	0	1	hsa-miR-2110				-0.08	-0.08	N/A
XIAP	ENST00000371199.3	X-linked inhibitor of apoptosis 	153	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
IGSF11	ENST00000425327.2	immunoglobulin superfamily, member 11 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
ZNF132	ENST00000254166.3	zinc finger protein 132 	31	1	0	1	0	3	hsa-miR-2110				-0.08	-0.09	N/A
PTPN2	ENST00000309660.5	protein tyrosine phosphatase, non-receptor type 2 	60	1	0	1	0	0	hsa-miR-2110				-0.08	-0.28	N/A
DDX20	ENST00000369702.4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20 	729	3	0	3	0	0	hsa-miR-2110				-0.08	-0.38	N/A
RNF7	ENST00000273480.3	ring finger protein 7 	377	1	0	1	0	0	hsa-miR-2110				-0.08	-0.20	N/A
CEBPA	ENST00000498907.2	CCAAT/enhancer binding protein (C/EBP), alpha 	12449	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
PPAPDC2	ENST00000381883.2	phosphatidic acid phosphatase type 2 domain containing 2 	263	1	0	0	1	0	hsa-miR-2110				-0.08	-0.10	N/A
MTHFD2	ENST00000394053.2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase 	330	1	0	1	0	1	hsa-miR-2110				-0.08	-0.10	N/A
SERAC1	ENST00000367102.2	serine active site containing 1 	129	1	0	0	1	0	hsa-miR-2110				-0.08	-0.18	N/A
ARL2BP	ENST00000219204.3	ADP-ribosylation factor-like 2 binding protein 	450	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
ICAM1	ENST00000264832.3	intercellular adhesion molecule 1 	861	1	0	1	0	1	hsa-miR-2110				-0.08	-0.14	N/A
GSE1	ENST00000253458.7	Gse1 coiled-coil protein 	133	2	0	1	1	2	hsa-miR-2110				-0.08	-0.08	N/A
SEZ6L2	ENST00000346932.5	seizure related 6 homolog (mouse)-like 2 	223	1	0	0	1	0	hsa-miR-2110				-0.08	-0.16	N/A
DENND5B	ENST00000389082.5	DENN/MADD domain containing 5B 	832	1	1	0	0	1	hsa-miR-2110				-0.08	-0.08	N/A
CX3CL1	ENST00000006053.6	chemokine (C-X3-C motif) ligand 1 	218	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
GSPT2	ENST00000340438.4	G1 to S phase transition 2 	97	1	0	1	0	0	hsa-miR-2110				-0.08	-0.13	N/A
HARS	ENST00000504156.1	histidyl-tRNA synthetase 	34	1	0	1	0	1	hsa-miR-2110				-0.08	-0.14	N/A
SCAMP2	ENST00000268099.9	secretory carrier membrane protein 2 	101	1	0	1	0	1	hsa-miR-2110				-0.08	-0.09	N/A
TCF23	ENST00000296096.5	transcription factor 23 	5	1	0	1	0	3	hsa-miR-2110				-0.08	-0.12	N/A
VRTN	ENST00000256362.4	vertebrae development associated 	5	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
FAM155A	ENST00000375915.2	family with sequence similarity 155, member A 	118	1	0	0	1	1	hsa-miR-2110				-0.08	-0.12	N/A
AMER3	ENST00000423981.1	APC membrane recruitment protein 3 	5	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
TSTD2	ENST00000341170.4	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 	219	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
PEX5	ENST00000266563.5	peroxisomal biogenesis factor 5 	2114	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
AC079210.1	ENST00000600820.1	Uncharacterized protein; cDNA FLJ45097 fis, clone BRAWH3031054  	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
MAPKBP1	ENST00000457542.2	mitogen-activated protein kinase binding protein 1 	36	2	1	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
CYTH1	ENST00000585509.1	cytohesin 1 	553	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
ZNF551	ENST00000282296.5	zinc finger protein 551 	49	2	0	2	0	2	hsa-miR-2110				-0.08	-0.08	N/A
AC007040.11	ENST00000606025.1		12	1	0	1	0	2	hsa-miR-2110				-0.08	-0.20	N/A
DNAJC18	ENST00000302060.5	DnaJ (Hsp40) homolog, subfamily C, member 18 	253	2	0	0	2	2	hsa-miR-2110				-0.08	-0.30	N/A
VPS37B	ENST00000267202.2	vacuolar protein sorting 37 homolog B (S. cerevisiae) 	261	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
SIM1	ENST00000369208.3	single-minded homolog 1 (Drosophila) 	104	1	1	0	0	0	hsa-miR-2110				-0.08	-0.08	N/A
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	2	0	1	1	1	hsa-miR-2110				-0.08	-0.18	N/A
SPAG6	ENST00000313311.6	sperm associated antigen 6 	23	1	0	1	0	0	hsa-miR-2110				-0.08	-0.12	N/A
STMN2	ENST00000518111.1	stathmin-like 2 	7	2	0	1	1	1	hsa-miR-2110				-0.08	-0.37	N/A
KCNQ1	ENST00000155840.5	potassium voltage-gated channel, KQT-like subfamily, member 1 	196	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
B3GNT5	ENST00000326505.3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 	57	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
MAFA	ENST00000333480.2	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog A 	7	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
TBC1D28	ENST00000345096.4	TBC1 domain family, member 28 	5	1	0	1	0	1	hsa-miR-2110				-0.08	-0.08	N/A
SCN4A	ENST00000578147.1	sodium channel, voltage-gated, type IV, alpha subunit 	5	1	0	0	1	3	hsa-miR-2110				-0.08	-0.08	N/A
WWP2	ENST00000359154.2	WW domain containing E3 ubiquitin protein ligase 2 	405	1	0	0	1	2	hsa-miR-2110				-0.08	-0.08	N/A
GPSM1	ENST00000440944.1	G-protein signaling modulator 1 	5243	1	0	0	1	1	hsa-miR-2110				-0.08	-0.08	N/A
SMCR8	ENST00000406438.3	Smith-Magenis syndrome chromosome region, candidate 8 	219	2	0	2	0	2	hsa-miR-2110				-0.08	-0.08	N/A
ADCY9	ENST00000294016.3	adenylate cyclase 9 	166	2	1	1	0	4	hsa-miR-2110				-0.08	-0.10	N/A
FXYD3	ENST00000604404.1	FXYD domain containing ion transport regulator 3 	179	1	0	0	1	1	hsa-miR-2110				-0.08	-0.25	N/A
ATXN1	ENST00000244769.4	ataxin 1 	106	1	0	1	0	2	hsa-miR-2110				-0.08	-0.11	N/A
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	3	0	2	1	4	hsa-miR-2110				-0.08	-0.10	N/A
NR2C2	ENST00000425241.1	nuclear receptor subfamily 2, group C, member 2 	227	1	0	0	1	0	hsa-miR-2110				-0.08	-0.12	N/A
SPPL2A	ENST00000261854.5	signal peptide peptidase like 2A 	240	2	0	1	1	0	hsa-miR-2110				-0.08	-0.19	N/A
CTIF	ENST00000256413.3	CBP80/20-dependent translation initiation factor 	154	3	0	1	2	7	hsa-miR-2110				-0.08	-0.16	N/A
CRX	ENST00000221996.7	cone-rod homeobox 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
GPA33	ENST00000367868.3	glycoprotein A33 (transmembrane) 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
GP6	ENST00000417454.1	glycoprotein VI (platelet) 	5	1	0	1	0	0	hsa-miR-2110				-0.08	-0.08	N/A
PDE6A	ENST00000255266.5	phosphodiesterase 6A, cGMP-specific, rod, alpha 	5	2	1	1	0	2	hsa-miR-2110				-0.08	-0.08	N/A
AJAP1	ENST00000378191.4	adherens junctions associated protein 1 	5	3	0	3	0	0	hsa-miR-2110				-0.08	-0.08	N/A
OPRK1	ENST00000265572.3	opioid receptor, kappa 1 	5	1	0	0	1	0	hsa-miR-2110				-0.08	-0.08	N/A
