Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
GRIN2B	ENST00000609686.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2B 	5	6	2	4	0	4	hsa-miR-625-5p	0.0205	0.1493	1.0168	-0.16	-0.16	N/A
XRCC3	ENST00000554913.1	X-ray repair complementing defective repair in Chinese hamster cells 3 	86	1	0	0	1	0	hsa-miR-625-5p	0.0031	0.0226	0.1612	-0.16	-0.16	N/A
BAZ1B	ENST00000339594.4	bromodomain adjacent to zinc finger domain, 1B 	40	1	1	0	0	0	hsa-miR-625-5p	0.0027	0.0200	0.1415	-0.16	-0.16	N/A
SLC1A3	ENST00000265113.4	solute carrier family 1 (glial high affinity glutamate transporter), member 3 	34	1	0	1	0	0	hsa-miR-625-5p	0.0021	0.0153	0.1051	-0.16	-0.16	N/A
WNT4	ENST00000290167.6	wingless-type MMTV integration site family, member 4 	5	1	0	0	1	0	hsa-miR-625-5p	0.0015	0.0109	0.0784	-0.16	-0.16	N/A
FAM129A	ENST00000367511.3	family with sequence similarity 129, member A 	213	1	0	0	1	0	hsa-miR-625-5p	0.0026	0.0189	0.1350	-0.16	-0.16	N/A
ATAD2B	ENST00000238789.5	ATPase family, AAA domain containing 2B 	11	1	1	0	0	0	hsa-miR-625-5p	0.0025	0.0178	0.1156	-0.16	-0.25	N/A
ABI2	ENST00000295851.5	abl-interactor 2 	877	6	4	1	1	1	hsa-miR-625-5p	0.0037	0.0274	0.1923	-0.16	-1.14	N/A
ARMC7	ENST00000581078.1	armadillo repeat containing 7 	64	1	0	0	1	1	hsa-miR-625-5p	0.0014	0.0105	0.0748	-0.16	-0.17	N/A
SAP30BP	ENST00000584667.1	SAP30 binding protein 	867	1	0	0	1	1	hsa-miR-625-5p	0.0015	0.0113	0.0800	-0.16	-0.21	N/A
NFYA	ENST00000341376.6	nuclear transcription factor Y, alpha 	177	1	1	0	0	2	hsa-miR-625-5p	0.0007	0.0051	0.0358	-0.16	-0.31	N/A
GPR107	ENST00000372410.3	G protein-coupled receptor 107 	1429	1	0	1	0	3	hsa-miR-625-5p	0.0055	0.0402	0.2792	-0.16	-0.19	N/A
SAMHD1	ENST00000262878.4	SAM domain and HD domain 1 	448	1	0	0	1	1	hsa-miR-625-5p	0.0026	0.0191	0.1348	-0.16	-0.19	N/A
ZNF497	ENST00000311044.3	zinc finger protein 497 	5	1	0	0	1	0	hsa-miR-625-5p	0.0021	0.0157	0.1100	-0.16	-0.16	N/A
AC135983.2	ENST00000593303.1	Protein LOC100996413  	5	1	0	0	1	0	hsa-miR-625-5p	0.0020	0.0145	0.1006	-0.16	-0.16	N/A
GALNS	ENST00000268695.5	galactosamine (N-acetyl)-6-sulfate sulfatase 	155	1	0	0	1	0	hsa-miR-625-5p	0.0011	0.0084	0.0609	-0.16	-0.16	N/A
HMHA1	ENST00000313093.2	histocompatibility (minor) HA-1 	35	1	0	0	1	2	hsa-miR-625-5p	0.0014	0.0105	0.0756	-0.16	-0.16	N/A
CACNA1I	ENST00000402142.3	calcium channel, voltage-dependent, T type, alpha 1I subunit 	5	2	1	0	1	0	hsa-miR-625-5p	0.0033	0.0246	0.1748	-0.16	-0.16	N/A
CTC-432M15.3	ENST00000514667.1	Folliculin-interacting protein 1  	38	1	0	0	1	1	hsa-miR-625-5p	0.0036	0.0264	0.1814	-0.16	-0.16	N/A
DOCK3	ENST00000266037.9	dedicator of cytokinesis 3 	47	2	0	1	1	0	hsa-miR-625-5p	0.0037	0.0270	0.1893	-0.16	-0.32	N/A
BTG2	ENST00000290551.4	BTG family, member 2 	758	1	0	0	1	1	hsa-miR-625-5p	0.0025	0.0183	0.1298	-0.16	-0.16	N/A
RBPJ	ENST00000504907.1	recombination signal binding protein for immunoglobulin kappa J region 	70	1	0	1	0	0	hsa-miR-625-5p	0.0023	0.0173	0.1228	-0.16	-0.19	N/A
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	4	1	2	1	3	hsa-miR-625-5p	0.0101	0.0737	0.5128	-0.16	-0.20	N/A
CLPB	ENST00000294053.3	ClpB caseinolytic peptidase B homolog (E. coli) 	476	4	1	0	3	0	hsa-miR-625-5p	0.0021	0.0151	0.1068	-0.16	-0.61	N/A
OSBPL3	ENST00000313367.2	oxysterol binding protein-like 3 	200	1	1	0	0	1	hsa-miR-625-5p	0.0019	0.0138	0.0932	-0.16	-0.32	N/A
TEF	ENST00000266304.4	thyrotrophic embryonic factor 	60	1	1	0	0	0	hsa-miR-625-5p	0.0020	0.0146	0.0996	-0.16	-0.17	N/A
C14orf180	ENST00000557649.1	chromosome 14 open reading frame 180 	5	1	0	0	1	1	hsa-miR-625-5p	0.0013	0.0099	0.0707	-0.15	-0.15	N/A
POU2F3	ENST00000260264.4	POU class 2 homeobox 3 	5	1	0	1	0	0	hsa-miR-625-5p	0.0024	0.0174	0.1162	-0.15	-0.15	N/A
MPPED1	ENST00000417669.2	metallophosphoesterase domain containing 1 	51	1	0	1	0	0	hsa-miR-625-5p	0.0014	0.0102	0.0714	-0.15	-0.15	N/A
SOS1	ENST00000426016.1	son of sevenless homolog 1 (Drosophila) 	189	1	0	1	0	0	hsa-miR-625-5p	0.0024	0.0177	0.1249	-0.15	-0.15	N/A
DAB1	ENST00000371236.2	Dab, reelin signal transducer, homolog 1 (Drosophila) 	490	1	0	1	0	0	hsa-miR-625-5p	0.0018	0.0135	0.0941	-0.15	-0.15	N/A
PCSK2	ENST00000377899.1	proprotein convertase subtilisin/kexin type 2 	9	1	0	0	1	0	hsa-miR-625-5p	0.0020	0.0145	0.1019	-0.15	-0.15	N/A
LSS	ENST00000397728.3	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) 	564	1	0	0	1	2	hsa-miR-625-5p	0.0027	0.0199	0.1419	-0.15	-0.21	N/A
CEP164	ENST00000278935.3	centrosomal protein 164kDa 	79	1	0	1	0	0	hsa-miR-625-5p	0.0033	0.0239	0.1696	-0.15	-0.15	N/A
PCYT1B	ENST00000379145.1	phosphate cytidylyltransferase 1, choline, beta 	5	1	0	0	1	1	hsa-miR-625-5p	0.0035	0.0257	0.1832	-0.15	-0.15	N/A
GALNT10	ENST00000297107.6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 (GalNAc-T10) 	3445	1	0	0	1	1	hsa-miR-625-5p	0.0040	0.0293	0.2099	-0.15	-0.16	N/A
TEX22	ENST00000451127.2	testis expressed 22 	9	1	0	0	1	3	hsa-miR-625-5p	0.0019	0.0141	0.1013	-0.15	-0.19	N/A
TP53INP1	ENST00000448464.2	tumor protein p53 inducible nuclear protein 1 	39	2	1	1	0	0	hsa-miR-625-5p	0.0023	0.0168	0.1143	-0.15	-0.45	N/A
AAK1	ENST00000409085.4	AP2 associated kinase 1 	27	3	1	1	1	2	hsa-miR-625-5p	0.0063	0.0464	0.3315	-0.15	-0.36	N/A
MCCC2	ENST00000340941.6	methylcrotonoyl-CoA carboxylase 2 (beta) 	1590	1	0	1	0	1	hsa-miR-625-5p	0.0022	0.0164	0.1115	-0.15	-0.18	N/A
TK2	ENST00000299697.7	thymidine kinase 2, mitochondrial 	439	1	0	1	0	1	hsa-miR-625-5p	0.0018	0.0129	0.0903	-0.15	-0.18	N/A
GOLGA6L9	ENST00000358583.3	Homo sapiens golgin subfamily A member 6-like protein 9-like (LOC101927658), mRNA. 	5	1	0	1	0	0	hsa-miR-625-5p	0.0016	0.0116	0.0806	-0.15	-0.15	N/A
TXNL4A	ENST00000588162.1	thioredoxin-like 4A 	4755	1	0	0	1	0	hsa-miR-625-5p	0.0002	0.0015	0.0110	-0.15	-0.15	N/A
GPR37L1	ENST00000367282.5	G protein-coupled receptor 37 like 1 	5	2	1	0	1	1	hsa-miR-625-5p	0.0072	0.0526	0.3708	-0.15	-0.15	N/A
SLC19A1	ENST00000311124.4	solute carrier family 19 (folate transporter), member 1 	463	1	0	1	0	1	hsa-miR-625-5p	0.0030	0.0220	0.1527	-0.15	-0.16	N/A
KIAA1147	ENST00000536163.1	KIAA1147 	73	1	0	1	0	0	hsa-miR-625-5p	0.0028	0.0204	0.1388	-0.15	-0.15	N/A
WNK2	ENST00000395475.2	WNK lysine deficient protein kinase 2 	134	2	0	1	1	3	hsa-miR-625-5p	0.0124	0.0909	0.6469	-0.15	-0.15	N/A
MAP4K2	ENST00000294066.2	mitogen-activated protein kinase kinase kinase kinase 2 	181	1	0	0	1	0	hsa-miR-625-5p	0.0013	0.0098	0.0712	-0.15	-0.15	N/A
PTPRA	ENST00000216877.6	protein tyrosine phosphatase, receptor type, A 	7517	2	0	0	2	0	hsa-miR-625-5p	0.0008	0.0056	0.0396	-0.15	-0.33	N/A
BAAT	ENST00000259407.2	bile acid CoA: amino acid N-acyltransferase (glycine N-choloyltransferase) 	5	1	0	0	1	0	hsa-miR-625-5p	0.0010	0.0076	0.0540	-0.15	-0.15	N/A
KLHL31	ENST00000370905.3	kelch-like family member 31 	16	1	0	1	0	0	hsa-miR-625-5p	0.0018	0.0133	0.0908	-0.15	-0.15	N/A
STK11	ENST00000326873.7	serine/threonine kinase 11 	377	1	0	0	1	1	hsa-miR-625-5p	0.0014	0.0103	0.0734	-0.15	-0.20	N/A
DDX6	ENST00000264018.4	DEAD (Asp-Glu-Ala-Asp) box helicase 6 	11	2	0	1	1	0	hsa-miR-625-5p	0.0017	0.0125	0.0855	-0.15	-0.31	N/A
LRRC3C	ENST00000377924.4	leucine rich repeat containing 3C 	9	2	0	1	1	0	hsa-miR-625-5p	0.0023	0.0167	0.1103	-0.15	-0.38	N/A
PMEPA1	ENST00000341744.3	prostate transmembrane protein, androgen induced 1 	736	1	0	1	0	0	hsa-miR-625-5p	0.0018	0.0134	0.0951	-0.15	-0.19	N/A
CHIC1	ENST00000373504.6	cysteine-rich hydrophobic domain 1 	16	1	0	0	1	0	hsa-miR-625-5p	0.0017	0.0128	0.0903	-0.15	-0.15	N/A
SLCO5A1	ENST00000260126.4	solute carrier organic anion transporter family, member 5A1 	9	1	0	1	0	0	hsa-miR-625-5p	0.0029	0.0210	0.1440	-0.15	-0.15	N/A
ASB5	ENST00000296525.3	ankyrin repeat and SOCS box containing 5 	5	1	0	0	1	0	hsa-miR-625-5p	0.0019	0.0141	0.0987	-0.15	-0.15	N/A
ABL2	ENST00000502732.1	c-abl oncogene 2, non-receptor tyrosine kinase 	892	2	1	0	1	0	hsa-miR-625-5p	0.0072	0.0528	0.3566	-0.15	-0.16	N/A
HIF3A	ENST00000377670.4	hypoxia inducible factor 3, alpha subunit 	5	2	0	1	1	1	hsa-miR-625-5p	0.0058	0.0425	0.3028	-0.15	-0.15	N/A
FOXC1	ENST00000380874.2	forkhead box C1 	1301	1	0	0	1	1	hsa-miR-625-5p	0.0026	0.0191	0.1319	-0.15	-0.33	N/A
SIRPA	ENST00000400068.3	signal-regulatory protein alpha 	1235	2	0	1	1	1	hsa-miR-625-5p	0.0043	0.0315	0.2266	-0.15	-0.15	N/A
TSGA10	ENST00000393483.3	testis specific, 10 	8	1	0	0	1	0	hsa-miR-625-5p	0.0009	0.0065	0.0456	-0.15	-0.22	N/A
CREB3L2	ENST00000330387.6	cAMP responsive element binding protein 3-like 2 	2872	1	0	0	1	2	hsa-miR-625-5p	0.0061	0.0450	0.3217	-0.15	-0.16	N/A
EHD2	ENST00000263277.3	EH-domain containing 2 	2072	2	0	0	2	1	hsa-miR-625-5p	0.0032	0.0238	0.1694	-0.15	-0.16	N/A
DGCR8	ENST00000383024.2	DGCR8 microprocessor complex subunit 	1018	1	0	0	1	0	hsa-miR-625-5p	0.0024	0.0179	0.1287	-0.15	-0.15	N/A
AIPL1	ENST00000381129.3	aryl hydrocarbon receptor interacting protein-like 1 	5	2	1	0	1	0	hsa-miR-625-5p	0.0014	0.0100	0.0722	-0.15	-0.15	N/A
RAPGEF6	ENST00000509018.1	Rap guanine nucleotide exchange factor (GEF) 6 	38	1	0	0	1	1	hsa-miR-625-5p	0.0040	0.0290	0.1996	-0.15	-0.15	N/A
OGDHL	ENST00000374103.4	oxoglutarate dehydrogenase-like 	7	1	0	0	1	0	hsa-miR-625-5p	0.0010	0.0073	0.0530	-0.15	-0.15	N/A
MEFV	ENST00000541159.1	Mediterranean fever 	5	1	0	1	0	0	hsa-miR-625-5p	0.0016	0.0120	0.0858	-0.15	-0.15	N/A
C2CD4C	ENST00000332235.6	C2 calcium-dependent domain containing 4C 	70	1	0	0	1	2	hsa-miR-625-5p	0.0023	0.0168	0.1208	-0.15	-0.15	N/A
ADORA1	ENST00000367235.1	adenosine A1 receptor 	5	1	0	0	1	0	hsa-miR-625-5p	0.0016	0.0120	0.0862	-0.15	-0.15	N/A
MAATS1	ENST00000273390.5	MYCBP-associated, testis expressed 1 	5	1	0	1	0	0	hsa-miR-625-5p	0.0019	0.0141	0.0954	-0.15	-0.15	N/A
CD80	ENST00000264246.3	CD80 molecule 	5	1	0	0	1	0	hsa-miR-625-5p	0.0010	0.0074	0.0523	-0.15	-0.15	N/A
PTPLB	ENST00000383657.5	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b 	1275	1	0	0	1	0	hsa-miR-625-5p	0.0017	0.0127	0.0904	-0.15	-0.15	N/A
EBF4	ENST00000380648.4	early B-cell factor 4 	1194	2	2	0	0	1	hsa-miR-625-5p	0.0018	0.0130	0.0944	-0.15	-0.21	N/A
PABPC4L	ENST00000421491.3	poly(A) binding protein, cytoplasmic 4-like 	55	1	0	1	0	0	hsa-miR-625-5p	0.0029	0.0211	0.1388	-0.15	-0.27	N/A
EFNB2	ENST00000245323.4	ephrin-B2 	25	1	0	1	0	3	hsa-miR-625-5p	0.0037	0.0270	0.1915	-0.15	-0.15	N/A
KIF21B	ENST00000332129.2	kinesin family member 21B 	12	1	0	0	1	3	hsa-miR-625-5p	0.0070	0.0517	0.3675	-0.15	-0.15	N/A
C10orf10	ENST00000298295.3	chromosome 10 open reading frame 10 	743	1	1	0	0	0	hsa-miR-625-5p	0.0010	0.0071	0.0502	-0.15	-0.31	N/A
CLCN7	ENST00000448525.1	chloride channel, voltage-sensitive 7 	1022	1	0	0	1	1	hsa-miR-625-5p	0.0022	0.0160	0.1166	-0.15	-0.15	N/A
SORBS2	ENST00000284776.7	sorbin and SH3 domain containing 2 	1279	1	0	0	1	2	hsa-miR-625-5p	0.0028	0.0205	0.1474	-0.15	-0.15	N/A
IL6ST	ENST00000381287.4	interleukin 6 signal transducer (gp130, oncostatin M receptor) 	213	1	0	0	1	0	hsa-miR-625-5p	0.0022	0.0163	0.1168	-0.15	-0.15	N/A
SLC6A5	ENST00000525748.1	solute carrier family 6 (neurotransmitter transporter), member 5 	5	2	0	2	0	0	hsa-miR-625-5p	0.0042	0.0309	0.2184	-0.15	-0.15	N/A
C17orf107	ENST00000381365.3	chromosome 17 open reading frame 107 	11	1	0	0	1	0	hsa-miR-625-5p	0.0034	0.0250	0.1803	-0.15	-0.15	N/A
ANKRD34C	ENST00000421388.2	ankyrin repeat domain 34C 	5	1	0	1	0	0	hsa-miR-625-5p	0.0031	0.0228	0.1583	-0.15	-0.15	N/A
KCNA7	ENST00000221444.1	potassium voltage-gated channel, shaker-related subfamily, member 7 	11	1	0	0	1	0	hsa-miR-625-5p	0.0008	0.0059	0.0425	-0.15	-0.15	N/A
STON1	ENST00000309835.3	stonin 1 	254	1	0	0	1	0	hsa-miR-625-5p	0.0026	0.0191	0.1348	-0.15	-0.15	N/A
CLMP	ENST00000448775.2	CXADR-like membrane protein 	212	1	0	0	1	0	hsa-miR-625-5p	0.0014	0.0103	0.0730	-0.15	-0.15	N/A
MTHFSD	ENST00000360900.6	methenyltetrahydrofolate synthetase domain containing 	149	1	0	0	1	0	hsa-miR-625-5p	0.0014	0.0100	0.0703	-0.15	-0.32	N/A
MPPE1	ENST00000588072.1	metallophosphoesterase 1 	1134	1	1	0	0	0	hsa-miR-625-5p	0.0009	0.0069	0.0467	-0.15	-0.32	N/A
RHBDF2	ENST00000389760.4	rhomboid 5 homolog 2 (Drosophila) 	228	1	0	0	1	0	hsa-miR-625-5p	0.0023	0.0167	0.1191	-0.15	-0.15	N/A
TESPA1	ENST00000524622.1	thymocyte expressed, positive selection associated 1 	5	1	0	0	1	0	hsa-miR-625-5p	0.0035	0.0254	0.1824	-0.15	-0.15	N/A
TLE6	ENST00000246112.4	transducin-like enhancer of split 6 (E(sp1) homolog, Drosophila) 	158	1	0	1	0	1	hsa-miR-625-5p	0.0022	0.0162	0.1174	-0.15	-0.15	N/A
CEP170	ENST00000366542.1	centrosomal protein 170kDa 	6	1	0	1	0	0	hsa-miR-625-5p	0.0028	0.0205	0.1424	-0.15	-0.15	N/A
EDEM3	ENST00000318130.8	ER degradation enhancer, mannosidase alpha-like 3 	535	1	0	1	0	0	hsa-miR-625-5p	0.0025	0.0183	0.1221	-0.15	-0.15	N/A
TREH	ENST00000529101.1	trehalase (brush-border membrane glycoprotein) 	5	1	0	1	0	1	hsa-miR-625-5p	0.0040	0.0292	0.2064	-0.15	-0.15	N/A
CSMD3	ENST00000343508.3	CUB and Sushi multiple domains 3 	5	1	1	0	0	0	hsa-miR-625-5p	0.0022	0.0161	0.1080	-0.15	-0.15	N/A
MMP2	ENST00000219070.4	matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase) 	2187	1	0	1	0	1	hsa-miR-625-5p	0.0025	0.0184	0.1312	-0.15	-0.27	N/A
ZBTB42	ENST00000342537.7	zinc finger and BTB domain containing 42 	182	2	0	0	2	0	hsa-miR-625-5p	0.0030	0.0223	0.1612	-0.15	-0.16	N/A
ARL6IP4	ENST00000392435.2	ADP-ribosylation-like factor 6 interacting protein 4 	1797	1	0	1	0	0	hsa-miR-625-5p	0.0013	0.0098	0.0712	-0.15	-0.15	N/A
IGHMBP2	ENST00000255078.3	immunoglobulin mu binding protein 2 	34	2	0	1	1	1	hsa-miR-625-5p	0.0025	0.0183	0.1287	-0.15	-0.27	N/A
CENPP	ENST00000375587.3	centromere protein P 	85	3	1	1	1	2	hsa-miR-625-5p	0.0019	0.0138	0.0985	-0.15	-0.32	N/A
ZNF813	ENST00000396403.4	zinc finger protein 813 	10	1	1	0	0	0	hsa-miR-625-5p	0.0013	0.0097	0.0656	-0.15	-0.22	N/A
ATRN	ENST00000262919.5	attractin 	39	2	1	0	1	0	hsa-miR-625-5p	0.0051	0.0376	0.2678	-0.15	-0.15	N/A
HIP1R	ENST00000253083.4	huntingtin interacting protein 1 related 	17	1	0	1	0	1	hsa-miR-625-5p	0.0039	0.0286	0.2037	-0.15	-0.15	N/A
ARX	ENST00000379044.4	aristaless related homeobox 	5	1	0	0	1	0	hsa-miR-625-5p	0.0008	0.0056	0.0401	-0.15	-0.15	N/A
RBMS1	ENST00000348849.3	RNA binding motif, single stranded interacting protein 1 	90	1	0	1	0	0	hsa-miR-625-5p	0.0020	0.0148	0.1019	-0.15	-0.15	N/A
CAPN6	ENST00000324068.1	calpain 6 	5	1	0	0	1	0	hsa-miR-625-5p	0.0021	0.0152	0.1088	-0.15	-0.15	N/A
CADM3	ENST00000368125.4	cell adhesion molecule 3 	5	3	0	2	1	0	hsa-miR-625-5p	0.0032	0.0239	0.1713	-0.15	-0.15	N/A
LPHN2	ENST00000370715.1	latrophilin 2 	407	1	0	0	1	0	hsa-miR-625-5p	0.0010	0.0075	0.0541	-0.15	-0.15	N/A
NMUR1	ENST00000305141.4	neuromedin U receptor 1 	5	1	0	0	1	0	hsa-miR-625-5p	0.0012	0.0089	0.0620	-0.15	-0.15	N/A
ZNF516	ENST00000443185.2	zinc finger protein 516 	311	1	0	0	1	0	hsa-miR-625-5p	0.0031	0.0225	0.1614	-0.15	-0.17	N/A
LMBRD2	ENST00000296603.4	LMBR1 domain containing 2 	211	1	0	1	0	0	hsa-miR-625-5p	0.0025	0.0185	0.1287	-0.15	-0.23	N/A
AGGF1	ENST00000312916.7	angiogenic factor with G patch and FHA domains 1 	890	1	0	0	1	0	hsa-miR-625-5p	0.0022	0.0165	0.1158	-0.15	-0.15	N/A
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	1	1	0	0	0	hsa-miR-625-5p	0.0020	0.0148	0.1044	-0.15	-0.22	N/A
DNM3	ENST00000367731.1	dynamin 3 	59	1	0	1	0	0	hsa-miR-625-5p	0.0025	0.0183	0.1259	-0.15	-0.16	N/A
PDPR	ENST00000568530.1	pyruvate dehydrogenase phosphatase regulatory subunit 	69	2	0	2	0	1	hsa-miR-625-5p	0.0035	0.0261	0.1845	-0.15	-0.27	N/A
REL	ENST00000295025.8	v-rel avian reticuloendotheliosis viral oncogene homolog 	116	2	0	2	0	0	hsa-miR-625-5p	0.0048	0.0351	0.2353	-0.15	-0.15	N/A
BSN	ENST00000296452.4	bassoon presynaptic cytomatrix protein 	31	1	0	0	1	4	hsa-miR-625-5p	0.0125	0.0914	0.6460	-0.15	-0.15	N/A
TDG	ENST00000392872.3	thymine-DNA glycosylase 	201	1	0	0	1	0	hsa-miR-625-5p	0.0011	0.0080	0.0560	-0.15	-0.15	N/A
NUAK2	ENST00000367157.3	NUAK family, SNF1-like kinase, 2 	213	1	0	0	1	0	hsa-miR-625-5p	0.0022	0.0162	0.1144	-0.15	-0.15	N/A
HCFC1	ENST00000310441.7	host cell factor C1 (VP16-accessory protein) 	181	1	0	0	1	2	hsa-miR-625-5p	0.0075	0.0553	0.3929	-0.15	-0.15	N/A
PNP	ENST00000361505.5	purine nucleoside phosphorylase 	50	2	1	0	1	0	hsa-miR-625-5p	0.0015	0.0110	0.0771	-0.15	-0.43	N/A
GINS4	ENST00000523277.2	GINS complex subunit 4 (Sld5 homolog) 	500	1	0	0	1	0	hsa-miR-625-5p	0.0008	0.0057	0.0406	-0.15	-0.16	N/A
SRSF10	ENST00000343255.5	serine/arginine-rich splicing factor 10 	1920	1	0	0	1	0	hsa-miR-625-5p	0.0023	0.0170	0.1220	-0.15	-0.16	N/A
EIF4EBP2	ENST00000373218.4	eukaryotic translation initiation factor 4E binding protein 2 	690	1	0	0	1	0	hsa-miR-625-5p	0.0029	0.0211	0.1467	-0.15	-0.20	N/A
KIRREL	ENST00000368172.1	kin of IRRE like (Drosophila) 	493	1	1	0	0	3	hsa-miR-625-5p	0.0055	0.0405	0.2849	-0.15	-0.15	N/A
ACTR1A	ENST00000487599.1	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) 	190	1	0	0	1	1	hsa-miR-625-5p	0.0029	0.0211	0.1471	-0.15	-0.19	N/A
ZNF445	ENST00000425708.2	zinc finger protein 445 	370	2	1	1	0	1	hsa-miR-625-5p	0.0035	0.0256	0.1781	-0.15	-0.16	N/A
SH3GLB2	ENST00000372564.3	SH3-domain GRB2-like endophilin B2 	535	2	0	1	1	0	hsa-miR-625-5p	0.0008	0.0058	0.0418	-0.15	-0.22	N/A
SYNGR2	ENST00000589711.1	synaptogyrin 2 	466	1	0	1	0	0	hsa-miR-625-5p	0.0018	0.0134	0.0932	-0.15	-0.15	N/A
RORB	ENST00000376896.3	RAR-related orphan receptor B 	5	1	0	0	1	0	hsa-miR-625-5p	0.0026	0.0190	0.1358	-0.15	-0.15	N/A
TSSK1B	ENST00000390666.3	testis-specific serine kinase 1B 	5	1	0	0	1	0	hsa-miR-625-5p	0.0023	0.0168	0.1177	-0.15	-0.15	N/A
MDM2	ENST00000462284.1	MDM2 oncogene, E3 ubiquitin protein ligase 	455	1	0	1	0	0	hsa-miR-625-5p	0.0021	0.0152	0.1043	-0.15	-0.15	N/A
DDX23	ENST00000308025.3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 	170	1	0	0	1	0	hsa-miR-625-5p	0.0013	0.0096	0.0693	-0.15	-0.15	N/A
SLC11A1	ENST00000233202.6	solute carrier family 11 (proton-coupled divalent metal ion transporter), member 1 	33	1	0	0	1	1	hsa-miR-625-5p	0.0025	0.0180	0.1262	-0.15	-0.15	N/A
CCND3	ENST00000372991.4	cyclin D3 	271	1	0	1	0	0	hsa-miR-625-5p	0.0020	0.0144	0.1029	-0.15	-0.15	N/A
PADI3	ENST00000375460.3	peptidyl arginine deiminase, type III 	5	1	0	0	1	1	hsa-miR-625-5p	0.0021	0.0153	0.1098	-0.15	-0.15	N/A
NRXN3	ENST00000281127.7	neurexin 3 	14	1	0	0	1	0	hsa-miR-625-5p	0.0016	0.0119	0.0851	-0.15	-0.15	N/A
ZNF324B	ENST00000336614.4	zinc finger protein 324B 	19	1	0	1	0	1	hsa-miR-625-5p	0.0036	0.0261	0.1813	-0.15	-0.17	N/A
ENDOD1	ENST00000278505.4	endonuclease domain containing 1 	100	3	1	0	2	0	hsa-miR-625-5p	0.0021	0.0156	0.1051	-0.15	-0.47	N/A
PHF19	ENST00000373896.3	PHD finger protein 19 	490	2	0	1	1	0	hsa-miR-625-5p	0.0029	0.0210	0.1417	-0.15	-0.40	N/A
CPT1B	ENST00000360719.2	carnitine palmitoyltransferase 1B (muscle) 	407	1	0	0	1	1	hsa-miR-625-5p	0.0008	0.0060	0.0438	-0.15	-0.17	N/A
PBX2	ENST00000375050.4	pre-B-cell leukemia homeobox 2 	98	1	0	0	1	1	hsa-miR-625-5p	0.0018	0.0130	0.0936	-0.15	-0.20	N/A
RSRC1	ENST00000464171.1	arginine/serine-rich coiled-coil 1 	642	1	0	0	1	0	hsa-miR-625-5p	0.0007	0.0052	0.0367	-0.15	-0.21	N/A
RUNX1	ENST00000344691.4	runt-related transcription factor 1 	182	3	1	2	0	0	hsa-miR-625-5p	0.0033	0.0242	0.1658	-0.15	-0.50	N/A
HRH1	ENST00000397056.1	histamine receptor H1 	130	1	0	0	1	0	hsa-miR-625-5p	0.0008	0.0062	0.0445	-0.15	-0.17	N/A
ZNF202	ENST00000336139.4	zinc finger protein 202 	704	1	0	0	1	0	hsa-miR-625-5p	0.0006	0.0048	0.0342	-0.15	-0.15	N/A
NEURL1B	ENST00000369800.5	neuralized homolog 1B (Drosophila) 	5	1	0	0	1	0	hsa-miR-625-5p	0.0043	0.0317	0.2249	-0.15	-0.15	N/A
ZNF343	ENST00000278772.4	zinc finger protein 343 	60	1	0	0	1	0	hsa-miR-625-5p	0.0009	0.0065	0.0471	-0.15	-0.15	N/A
WRAP73	ENST00000378322.3	WD repeat containing, antisense to TP73 	6394	1	0	0	1	0	hsa-miR-625-5p	0.0004	0.0029	0.0208	-0.15	-0.15	N/A
MECOM	ENST00000460814.1	MDS1 and EVI1 complex locus 	138	1	0	1	0	0	hsa-miR-625-5p	0.0018	0.0131	0.0913	-0.15	-0.15	N/A
DOT1L	ENST00000398665.3	DOT1-like histone H3K79 methyltransferase 	439	2	0	1	1	1	hsa-miR-625-5p	0.0065	0.0479	0.3362	-0.15	-0.17	N/A
RBMS2	ENST00000262031.5	RNA binding motif, single stranded interacting protein 2 	451	1	1	0	0	2	hsa-miR-625-5p	0.0024	0.0179	0.1264	-0.14	-0.36	N/A
GRAP	ENST00000284154.5	GRB2-related adaptor protein 	5	1	0	0	1	0	hsa-miR-625-5p	0.0011	0.0079	0.0571	-0.14	-0.14	N/A
MOCS1	ENST00000373186.4	molybdenum cofactor synthesis 1 	179	1	0	0	1	0	hsa-miR-625-5p	0.0015	0.0114	0.0819	-0.14	-0.14	N/A
ZNF646	ENST00000394979.2	zinc finger protein 646 	5	1	1	0	0	1	hsa-miR-625-5p	0.0050	0.0366	0.2597	-0.14	-0.14	N/A
