Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
DUSP2	ENST00000288943.4	dual specificity phosphatase 2 	41	1	0	1	0	2	hsa-miR-6511b-3p				-0.05	-0.16	N/A
JMY	ENST00000396137.4	junction mediating and regulatory protein, p53 cofactor 	10	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.11	N/A
UBE2F	ENST00000272930.4	ubiquitin-conjugating enzyme E2F (putative) 	905	3	0	1	2	2	hsa-miR-6511a-3p				-0.05	-0.62	N/A
C2orf82	ENST00000409533.1	chromosome 2 open reading frame 82 	72	1	1	0	0	1	hsa-miR-6511a-3p				-0.05	-0.22	N/A
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
TMEM151B	ENST00000451188.2	transmembrane protein 151B 	5	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
SEMA6B	ENST00000301293.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B 	35	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
GABRA4	ENST00000264318.3	gamma-aminobutyric acid (GABA) A receptor, alpha 4 	5	1	0	1	0	2	hsa-miR-6511b-3p				-0.05	-0.05	N/A
SERTAD4	ENST00000367012.3	SERTA domain containing 4 	296	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.20	N/A
PTK6	ENST00000217185.2	protein tyrosine kinase 6 	27	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.13	N/A
FBLN7	ENST00000331203.2	fibulin 7 	44	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.14	N/A
SPRED3	ENST00000587013.1	sprouty-related, EVH1 domain containing 3 	42	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
CEBPG	ENST00000284000.4	CCAAT/enhancer binding protein (C/EBP), gamma 	360	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.23	N/A
APH1A	ENST00000360244.4	APH1A gamma secretase subunit 	475	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
ATP6V1G2	ENST00000376151.4	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2 	16	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.44	N/A
DCTN4	ENST00000447998.2	dynactin 4 (p62) 	153	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
GOT1	ENST00000370508.5	glutamic-oxaloacetic transaminase 1, soluble 	2393	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
CIITA	ENST00000324288.8	class II, major histocompatibility complex, transactivator 	5	3	0	2	1	2	hsa-miR-6511a-3p				-0.05	-0.05	N/A
IL16	ENST00000394660.2	interleukin 16 	5	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
WNK3	ENST00000375169.3	WNK lysine deficient protein kinase 3 	55	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
YY2	ENST00000429584.2	YY2 transcription factor 	5	1	0	1	0	2	hsa-miR-6511b-3p				-0.05	-0.06	N/A
EXOC3L2	ENST00000252482.3	exocyst complex component 3-like 2 	5	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
CPSF2	ENST00000298875.4	cleavage and polyadenylation specific factor 2, 100kDa 	945	2	1	1	0	1	hsa-miR-6511b-3p				-0.05	-0.19	N/A
EXOC5	ENST00000413566.2	exocyst complex component 5 	242	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.08	N/A
C1orf116	ENST00000359470.5	chromosome 1 open reading frame 116 	17	1	0	0	1	1	hsa-miR-6511a-3p				-0.05	-0.07	N/A
GAREM	ENST00000399218.4	GRB2 associated, regulator of MAPK1 	536	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.07	N/A
GRB10	ENST00000398812.2	growth factor receptor-bound protein 10 	1382	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
ZNF501	ENST00000396048.2	zinc finger protein 501 	24	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.15	N/A
TFCP2L1	ENST00000263707.5	transcription factor CP2-like 1 	36	2	0	1	1	1	hsa-miR-6511a-3p				-0.05	-0.12	N/A
CACNA1I	ENST00000402142.3	calcium channel, voltage-dependent, T type, alpha 1I subunit 	5	1	0	1	0	3	hsa-miR-6511a-3p				-0.05	-0.05	N/A
KBTBD12	ENST00000405256.1	kelch repeat and BTB (POZ) domain containing 12 	5	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
DRGX	ENST00000374139.2	dorsal root ganglia homeobox 	5	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
FAIM2	ENST00000320634.3	Fas apoptotic inhibitory molecule 2 	5	1	0	0	1	2	hsa-miR-6511a-3p				-0.05	-0.05	N/A
TFDP1	ENST00000375370.5	transcription factor Dp-1 	8913	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
TIMM8A	ENST00000372902.3	translocase of inner mitochondrial membrane 8 homolog A (yeast) 	147	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.19	N/A
SAMHD1	ENST00000262878.4	SAM domain and HD domain 1 	448	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
LIMD1	ENST00000273317.4	LIM domains containing 1 	1092	2	0	1	1	2	hsa-miR-6511a-3p				-0.05	-0.14	N/A
ITGA4	ENST00000397033.2	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor) 	29	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.09	N/A
STARD5	ENST00000302824.6	StAR-related lipid transfer (START) domain containing 5 	28	2	0	2	0	1	hsa-miR-6511a-3p				-0.05	-0.21	N/A
SORCS1	ENST00000369698.1	sortilin-related VPS10 domain containing receptor 1 	88	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.08	N/A
ZNF473	ENST00000595661.1	zinc finger protein 473 	187	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.08	N/A
ZNF132	ENST00000254166.3	zinc finger protein 132 	31	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.08	N/A
P2RY8	ENST00000381297.4	purinergic receptor P2Y, G-protein coupled, 8 	5	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
CSDC2	ENST00000306149.7	cold shock domain containing C2, RNA binding 	31	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
MPLKIP	ENST00000306984.6	M-phase specific PLK1 interacting protein 	32	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.11	N/A
TYRO3	ENST00000263798.3	TYRO3 protein tyrosine kinase 	70	2	0	0	2	1	hsa-miR-6511a-3p				-0.05	-0.14	N/A
XKR7	ENST00000562532.2	XK, Kell blood group complex subunit-related family, member 7 	5	1	0	0	1	4	hsa-miR-6511a-3p				-0.05	-0.05	N/A
NPM1	ENST00000393820.2	nucleophosmin (nucleolar phosphoprotein B23, numatrin) 	101	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.54	N/A
GINS4	ENST00000523277.2	GINS complex subunit 4 (Sld5 homolog) 	500	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.21	N/A
PDPK1	ENST00000441549.3	3-phosphoinositide dependent protein kinase-1 	104	2	0	2	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
BTAF1	ENST00000265990.6	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa 	917	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
HLA-DOB	ENST00000438763.2	major histocompatibility complex, class II, DO beta 	5	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.23	N/A
ESD	ENST00000378720.3	esterase D 	28	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.18	N/A
MOCS2	ENST00000450852.3	molybdenum cofactor synthesis 2 	100	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.23	N/A
CELF5	ENST00000541430.2	CUGBP, Elav-like family member 5 	5	1	0	0	1	3	hsa-miR-6511a-3p				-0.05	-0.17	N/A
IFNLR1	ENST00000327575.2	interferon, lambda receptor 1 	15	1	0	1	0	2	hsa-miR-6511a-3p				-0.05	-0.07	N/A
FOXJ2	ENST00000162391.3	forkhead box J2 	9	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
APH1B	ENST00000261879.5	APH1B gamma secretase subunit 	223	2	1	1	0	0	hsa-miR-6511a-3p				-0.05	-0.24	N/A
JAK3	ENST00000458235.1	Janus kinase 3 	9	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
RMDN3	ENST00000260385.6	regulator of microtubule dynamics 3 	86	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
PTPRS	ENST00000372412.4	protein tyrosine phosphatase, receptor type, S 	322	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
DNAJC3	ENST00000602402.1	DnaJ (Hsp40) homolog, subfamily C, member 3 	125	2	0	2	0	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
AKR7A2	ENST00000235835.3	aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase) 	1134	1	0	0	1	3	hsa-miR-6511a-3p				-0.05	-0.23	N/A
ERI2	ENST00000569729.1	ERI1 exoribonuclease family member 2 	96	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.30	N/A
SLC7A2	ENST00000494857.1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 	1233	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
GREM2	ENST00000318160.4	gremlin 2, DAN family BMP antagonist 	631	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.21	N/A
PNP	ENST00000361505.5	purine nucleoside phosphorylase 	50	1	0	0	1	1	hsa-miR-6511a-3p				-0.05	-0.17	N/A
TMEM44	ENST00000381975.3	transmembrane protein 44 	45	2	0	2	0	1	hsa-miR-6511a-3p				-0.05	-0.21	N/A
MAP1A	ENST00000382031.1	microtubule-associated protein 1A 	223	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
LHX6	ENST00000373755.2	LIM homeobox 6 	196	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
KCNK6	ENST00000263372.3	potassium channel, subfamily K, member 6 	137	3	1	1	1	2	hsa-miR-6511a-3p				-0.05	-0.52	N/A
ZNF696	ENST00000330143.3	zinc finger protein 696 	127	2	0	1	1	1	hsa-miR-6511a-3p				-0.05	-0.21	N/A
HNRNPUL1	ENST00000352456.3	heterogeneous nuclear ribonucleoprotein U-like 1 	11882	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.16	N/A
POLK	ENST00000241436.4	polymerase (DNA directed) kappa 	294	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.06	N/A
BMP8A	ENST00000331593.5	bone morphogenetic protein 8a 	13	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.08	N/A
MOCS3	ENST00000244051.1	molybdenum cofactor synthesis 3 	271	2	1	0	1	1	hsa-miR-6511a-3p				-0.05	-0.54	N/A
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	2	0	2	0	0	hsa-miR-6511a-3p				-0.05	-0.32	N/A
SRRD	ENST00000215917.7	SRR1 domain containing 	1069	2	0	0	2	1	hsa-miR-6511a-3p				-0.05	-0.17	N/A
KCTD16	ENST00000507359.3	potassium channel tetramerization domain containing 16 	36	3	0	1	2	0	hsa-miR-6511a-3p				-0.05	-0.29	N/A
FRMD3	ENST00000304195.3	FERM domain containing 3 	14	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
GON4L	ENST00000437809.1	gon-4-like (C. elegans) 	5	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
GPSM1	ENST00000440944.1	G-protein signaling modulator 1 	5243	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
USP46	ENST00000441222.3	ubiquitin specific peptidase 46 	180	1	0	0	1	1	hsa-miR-6511a-3p				-0.05	-0.18	N/A
ZNF510	ENST00000375231.1	zinc finger protein 510 	40	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
HIP1	ENST00000336926.6	huntingtin interacting protein 1 	37	1	1	0	0	1	hsa-miR-6511a-3p				-0.05	-0.06	N/A
TBC1D3F	ENST00000378174.5	TBC1 domain family, member 3F 	5	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
TBC1D3	ENST00000339023.4	TBC1 domain family, member 3 	5	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
GPR107	ENST00000372410.3	G protein-coupled receptor 107 	1429	2	0	0	2	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
NCMAP	ENST00000374392.2	noncompact myelin associated protein 	17	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.17	N/A
NAB1	ENST00000337386.5	NGFI-A binding protein 1 (EGR1 binding protein 1) 	279	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.09	N/A
PAX9	ENST00000361487.6	paired box 9 	53	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.20	N/A
C11orf45	ENST00000310799.3	chromosome 11 open reading frame 45 	14	1	0	1	0	4	hsa-miR-6511a-3p				-0.05	-0.13	N/A
C12orf49	ENST00000261318.3	chromosome 12 open reading frame 49 	673	1	0	0	1	2	hsa-miR-6511a-3p				-0.05	-0.18	N/A
RBL1	ENST00000373664.3	retinoblastoma-like 1 (p107) 	88	2	0	1	1	0	hsa-miR-6511a-3p				-0.05	-0.10	N/A
DDX58	ENST00000379882.1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58 	36	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
KIAA1958	ENST00000337530.6	KIAA1958 	117	1	0	0	1	1	hsa-miR-6511a-3p				-0.05	-0.06	N/A
IKBKAP	ENST00000374647.5	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein 	608	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.12	N/A
TNS4	ENST00000254051.6	tensin 4 	40	2	0	0	2	0	hsa-miR-6511a-3p				-0.05	-0.43	N/A
ZNF148	ENST00000360647.4	zinc finger protein 148 	230	1	1	0	0	1	hsa-miR-6511a-3p				-0.05	-0.07	N/A
CALCRL	ENST00000392370.3	calcitonin receptor-like 	18	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.12	N/A
ZNF485	ENST00000361807.3	zinc finger protein 485 	36	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.26	N/A
DNMT3A	ENST00000380746.4	DNA (cytosine-5-)-methyltransferase 3 alpha 	221	1	0	0	1	3	hsa-miR-6511a-3p				-0.05	-0.19	N/A
RABGEF1	ENST00000284957.5	RAB guanine nucleotide exchange factor (GEF) 1 	289	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.07	N/A
ADAL	ENST00000428046.3	adenosine deaminase-like 	105	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.12	N/A
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
XYLT1	ENST00000261381.6	xylosyltransferase I 	159	1	1	0	0	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
COL8A1	ENST00000261037.3	collagen, type VIII, alpha 1 	601	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
CXCR2	ENST00000318507.2	chemokine (C-X-C motif) receptor 2 	5	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
FBXL18	ENST00000382368.3	F-box and leucine-rich repeat protein 18 	92	1	0	0	1	1	hsa-miR-6511a-3p				-0.05	-0.05	N/A
TRIM32	ENST00000373983.2	tripartite motif containing 32 	285	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.23	N/A
HDHD1	ENST00000381077.5	haloacid dehalogenase-like hydrolase domain containing 1 	32	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.24	N/A
DAB1	ENST00000371236.2	Dab, reelin signal transducer, homolog 1 (Drosophila) 	490	1	0	1	0	0	hsa-miR-6511a-3p				-0.05	-0.07	N/A
RP11-195F19.5	ENST00000416454.1	HCG2040265, isoform CRA_a; Uncharacterized protein; cDNA FLJ50015  	18	1	1	0	0	0	hsa-miR-6511a-3p				-0.05	-0.40	N/A
BRCC3	ENST00000369462.1	BRCA1/BRCA2-containing complex, subunit 3 	14	1	0	1	0	1	hsa-miR-6511a-3p				-0.05	-0.14	N/A
MSX2	ENST00000239243.6	msh homeobox 2 	316	2	0	2	0	1	hsa-miR-6511a-3p				-0.05	-0.32	N/A
WWC1	ENST00000265293.4	WW and C2 domain containing 1 	43	2	0	2	0	1	hsa-miR-6511a-3p				-0.05	-0.06	N/A
VASP	ENST00000245932.6	vasodilator-stimulated phosphoprotein 	1627	1	0	0	1	0	hsa-miR-6511a-3p				-0.05	-0.05	N/A
ATP5G1	ENST00000355938.5	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) 	24	1	0	1	0	2	hsa-miR-6511a-3p				-0.05	-0.17	N/A
ZNF100	ENST00000358296.6	zinc finger protein 100 	142	1	0	0	1	1	hsa-miR-6511a-3p				-0.05	-0.21	N/A
WBP1L	ENST00000369889.4	WW domain binding protein 1-like 	5	1	0	1	0	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
DCT	ENST00000377028.5	dopachrome tautomerase 	5	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
PRKAA2	ENST00000371244.4	protein kinase, AMP-activated, alpha 2 catalytic subunit 	561	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.06	N/A
NUDCD2	ENST00000302764.4	NudC domain containing 2 	308	1	0	1	0	1	hsa-miR-6511a-3p				-0.04	-0.20	N/A
CYP2U1	ENST00000332884.6	cytochrome P450, family 2, subfamily U, polypeptide 1 	202	1	0	1	0	1	hsa-miR-6511a-3p				-0.04	-0.05	N/A
RC3H1	ENST00000367696.2	ring finger and CCCH-type domains 1 	165	1	1	0	0	2	hsa-miR-6511a-3p				-0.04	-0.06	N/A
MSI2	ENST00000284073.2	musashi RNA-binding protein 2 	283	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.19	N/A
TRAF3IP2	ENST00000368761.5	TRAF3 interacting protein 2 	44	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.14	N/A
CEP57L1	ENST00000368968.2	centrosomal protein 57kDa-like 1 	90	1	0	1	0	1	hsa-miR-6511a-3p				-0.04	-0.15	N/A
SAR1A	ENST00000373242.2	SAR1 homolog A (S. cerevisiae) 	253	1	1	0	0	1	hsa-miR-6511a-3p				-0.04	-0.29	N/A
P2RY6	ENST00000393590.2	pyrimidinergic receptor P2Y, G-protein coupled, 6 	29	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.27	N/A
DDN	ENST00000421952.2	dendrin 	27	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.25	N/A
PIP5K1A	ENST00000368890.4	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha 	3762	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
IL21R	ENST00000395755.1	interleukin 21 receptor 	5	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
SPATA17	ENST00000366933.4	spermatogenesis associated 17 	12	1	0	0	1	0	hsa-miR-6511b-3p				-0.04	-0.11	N/A
RBM28	ENST00000223073.2	RNA binding motif protein 28 	297	1	0	0	1	2	hsa-miR-6511a-3p				-0.04	-0.17	N/A
PRKCB	ENST00000303531.7	protein kinase C, beta 	81	1	1	0	0	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
TRIM35	ENST00000305364.4	tripartite motif containing 35 	470	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
C5AR1	ENST00000355085.3	complement component 5a receptor 1 	5	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
TNPO2	ENST00000425528.1	transportin 2 	1620	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
C8orf46	ENST00000522977.1	chromosome 8 open reading frame 46 	6	1	1	0	0	0	hsa-miR-6511a-3p				-0.04	-0.37	N/A
RBMS3	ENST00000396583.3	RNA binding motif, single stranded interacting protein 3 	56	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.08	N/A
FBXO31	ENST00000311635.7	F-box protein 31 	48	2	0	1	1	1	hsa-miR-6511a-3p				-0.04	-0.08	N/A
MCUR1	ENST00000379170.4	mitochondrial calcium uniporter regulator 1 	129	1	1	0	0	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
SPPL3	ENST00000353487.2	signal peptide peptidase like 3 	799	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.13	N/A
GRAMD4	ENST00000361034.3	GRAM domain containing 4 	403	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
PCGF5	ENST00000336126.5	polycomb group ring finger 5 	176	1	1	0	0	0	hsa-miR-6511a-3p				-0.04	-0.23	N/A
STXBP6	ENST00000396700.1	syntaxin binding protein 6 (amisyn) 	40	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.15	N/A
AP1B1	ENST00000357586.2	adaptor-related protein complex 1, beta 1 subunit 	646	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
SMIM13	ENST00000416247.2	small integral membrane protein 13 	199	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.10	N/A
SCN8A	ENST00000354534.6	sodium channel, voltage gated, type VIII, alpha subunit 	44	2	1	0	1	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
C16orf54	ENST00000329410.3	chromosome 16 open reading frame 54 	5	1	0	1	0	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
PRICKLE1	ENST00000455697.1	prickle homolog 1 (Drosophila) 	146	1	1	0	0	0	hsa-miR-6511a-3p				-0.04	-0.14	N/A
ACTR1A	ENST00000487599.1	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) 	190	3	1	1	1	0	hsa-miR-6511a-3p				-0.04	-0.32	N/A
LRP10	ENST00000359591.4	low density lipoprotein receptor-related protein 10 	939	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.08	N/A
SAP30L	ENST00000297109.6	SAP30-like 	335	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.11	N/A
COLGALT2	ENST00000367521.1	collagen beta(1-O)galactosyltransferase 2 	70	1	0	0	1	2	hsa-miR-6511b-3p				-0.04	-0.16	N/A
OXTR	ENST00000316793.3	oxytocin receptor 	24	1	0	1	0	1	hsa-miR-6511a-3p				-0.04	-0.06	N/A
CHUK	ENST00000370397.7	conserved helix-loop-helix ubiquitous kinase 	18	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.09	N/A
UBA5	ENST00000264991.4	ubiquitin-like modifier activating enzyme 5 	489	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.13	N/A
FAM199X	ENST00000493442.1	family with sequence similarity 199, X-linked 	856	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.06	N/A
NME6	ENST00000450160.1	NME/NM23 nucleoside diphosphate kinase 6 	511	2	1	1	0	1	hsa-miR-6511a-3p				-0.04	-0.26	N/A
ITGB8	ENST00000222573.4	integrin, beta 8 	17	1	1	0	0	0	hsa-miR-6511a-3p				-0.04	-0.15	N/A
NFATC3	ENST00000329524.4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3 	221	1	1	0	0	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
LIFR	ENST00000263409.4	leukemia inhibitory factor receptor alpha 	44	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
PLCH2	ENST00000449969.1	phospholipase C, eta 2 	5	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
KCNK12	ENST00000327876.4	potassium channel, subfamily K, member 12 	5	1	0	1	0	2	hsa-miR-6511b-3p				-0.04	-0.04	N/A
MAVS	ENST00000428216.2	mitochondrial antiviral signaling protein 	211	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.06	N/A
TRMU	ENST00000381019.3	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase 	150	1	0	1	0	4	hsa-miR-6511a-3p				-0.04	-0.10	N/A
FMNL3	ENST00000335154.5	formin-like 3 	132	1	1	0	0	4	hsa-miR-6511a-3p				-0.04	-0.17	N/A
CBX5	ENST00000209875.4	chromobox homolog 5 	360	1	0	1	0	2	hsa-miR-6511a-3p				-0.04	-0.12	N/A
SDE2	ENST00000272091.7	SDE2 telomere maintenance homolog (S. pombe) 	109	1	0	1	0	0	hsa-miR-6511b-3p				-0.04	-0.05	N/A
CA12	ENST00000178638.3	carbonic anhydrase XII 	42	1	0	0	1	1	hsa-miR-6511a-3p				-0.04	-0.09	N/A
INSR	ENST00000341500.5	insulin receptor 	577	2	1	1	0	1	hsa-miR-6511a-3p				-0.04	-0.05	N/A
PCDH18	ENST00000412923.2	protocadherin 18 	112	1	1	0	0	0	hsa-miR-6511a-3p				-0.04	-0.15	N/A
MED8	ENST00000372457.4	mediator complex subunit 8 	745	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.16	N/A
MXRA7	ENST00000355797.3	matrix-remodelling associated 7 	421	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.05	N/A
PTCH1	ENST00000430669.2	patched 1 	123	2	0	2	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
SOX5	ENST00000546136.1	SRY (sex determining region Y)-box 5 	43	1	1	0	0	0	hsa-miR-6511a-3p				-0.04	-0.12	N/A
IQCE	ENST00000402050.2	IQ motif containing E 	687	1	0	1	0	10	hsa-miR-6511a-3p				-0.04	-0.04	N/A
ATOH8	ENST00000306279.3	atonal homolog 8 (Drosophila) 	21	1	0	1	0	3	hsa-miR-6511a-3p				-0.04	-0.25	N/A
UNC119B	ENST00000344651.4	unc-119 homolog B (C. elegans) 	5	1	1	0	0	1	hsa-miR-6511a-3p				-0.04	-0.04	N/A
VDR	ENST00000395324.2	vitamin D (1,25- dihydroxyvitamin D3) receptor 	416	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
PPP4R1L	ENST00000334187.8	protein phosphatase 4, regulatory subunit 1-like 	27	1	0	1	0	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
MARCH8	ENST00000453424.2	membrane-associated ring finger (C3HC4) 8, E3 ubiquitin protein ligase 	48	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
ATP8A1	ENST00000381668.5	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 	48	1	0	0	1	0	hsa-miR-6511a-3p				-0.04	-0.04	N/A
PPARA	ENST00000396000.2	peroxisome proliferator-activated receptor alpha 	82	2	0	2	0	0	hsa-miR-6511a-3p				-0.04	-0.05	N/A
