Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
ZNF496	ENST00000294753.4	zinc finger protein 496 	391	1	0	1	0	4	hsa-miR-451b				-0.04	-0.11	N/A
TP53INP1	ENST00000448464.2	tumor protein p53 inducible nuclear protein 1 	39	2	0	1	1	0	hsa-miR-451b				-0.04	-0.08	N/A
NUP210	ENST00000254508.5	nucleoporin 210kDa 	246	1	0	0	1	0	hsa-miR-451b				-0.04	-0.04	N/A
TMEM239	ENST00000361033.1	transmembrane protein 239 	5	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
MIEF1	ENST00000325301.2	mitochondrial elongation factor 1 	2319	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
LGSN	ENST00000370658.5	lengsin, lens protein with glutamine synthetase domain 	21	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
WLS	ENST00000262348.4	wntless Wnt ligand secretion mediator 	2540	1	0	1	0	0	hsa-miR-451b				-0.04	-0.22	N/A
RNF7	ENST00000273480.3	ring finger protein 7 	377	1	0	1	0	0	hsa-miR-451b				-0.04	-0.10	N/A
ASB18	ENST00000330842.6	ankyrin repeat and SOCS box containing 18 	5	1	0	0	1	2	hsa-miR-451b				-0.04	-0.04	N/A
CDCA7L	ENST00000356195.5	cell division cycle associated 7-like 	292	1	0	0	1	0	hsa-miR-451b				-0.04	-0.04	N/A
FICD	ENST00000361549.2	FIC domain containing 	54	1	0	1	0	1	hsa-miR-451b				-0.04	-0.05	N/A
ISG20L2	ENST00000313146.6	interferon stimulated exonuclease gene 20kDa-like 2 	89	1	0	0	1	0	hsa-miR-451b				-0.04	-0.13	N/A
BMPR1A	ENST00000372037.3	bone morphogenetic protein receptor, type IA 	125	1	0	1	0	2	hsa-miR-451b				-0.04	-0.07	N/A
ZNF256	ENST00000598928.1	zinc finger protein 256 	18	1	0	1	0	0	hsa-miR-451b				-0.04	-0.12	N/A
KIAA1919	ENST00000368847.4	KIAA1919 	73	3	0	2	1	2	hsa-miR-451b				-0.04	-0.21	N/A
PTBP3	ENST00000374257.1	polypyrimidine tract binding protein 3 	214	2	0	2	0	2	hsa-miR-451b				-0.04	-0.10	N/A
CASC5	ENST00000346991.5	cancer susceptibility candidate 5 	144	1	0	1	0	2	hsa-miR-451b				-0.04	-0.05	N/A
FAM105A	ENST00000274217.3	family with sequence similarity 105, member A 	2613	1	1	0	0	0	hsa-miR-451b				-0.04	-0.36	N/A
GLMN	ENST00000370360.3	glomulin, FKBP associated protein 	112	1	0	0	1	0	hsa-miR-451b				-0.04	-0.23	N/A
CCNJL	ENST00000393977.3	cyclin J-like 	66	1	0	1	0	0	hsa-miR-451b				-0.04	-0.06	N/A
ETV6	ENST00000396373.4	ets variant 6 	44	1	0	1	0	1	hsa-miR-451b				-0.04	-0.05	N/A
GPR161	ENST00000367838.1	G protein-coupled receptor 161 	1712	2	1	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
BRWD1	ENST00000342449.3	bromodomain and WD repeat domain containing 1 	96	1	0	1	0	2	hsa-miR-451b				-0.04	-0.06	N/A
IQGAP1	ENST00000268182.5	IQ motif containing GTPase activating protein 1 	5523	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
EGLN2	ENST00000593726.1	egl-9 family hypoxia-inducible factor 2 	19	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
ZNF705A	ENST00000359286.4	zinc finger protein 705A 	5	1	0	0	1	0	hsa-miR-451b				-0.04	-0.04	N/A
ZNF705G	ENST00000400156.4	zinc finger protein 705G 	5	1	0	0	1	0	hsa-miR-451b				-0.04	-0.04	N/A
CNST	ENST00000366513.4	consortin, connexin sorting protein 	303	1	0	0	1	1	hsa-miR-451b				-0.04	-0.04	N/A
FCRL3	ENST00000368184.3	Fc receptor-like 3 	5	1	0	0	1	0	hsa-miR-451b				-0.04	-0.04	N/A
SV2C	ENST00000502798.2	synaptic vesicle glycoprotein 2C 	30	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
HUS1	ENST00000258774.5	HUS1 checkpoint homolog (S. pombe) 	442	1	0	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
ZNF835	ENST00000537055.2	zinc finger protein 835 	5	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
DIP2C	ENST00000280886.6	DIP2 disco-interacting protein 2 homolog C (Drosophila) 	359	1	0	0	1	0	hsa-miR-451b				-0.04	-0.05	N/A
ABCB7	ENST00000253577.3	ATP-binding cassette, sub-family B (MDR/TAP), member 7 	77	2	1	1	0	1	hsa-miR-451b				-0.04	-0.20	N/A
TBC1D19	ENST00000264866.4	TBC1 domain family, member 19 	77	1	0	1	0	0	hsa-miR-451b				-0.04	-0.13	N/A
TMEM99	ENST00000301665.3	transmembrane protein 99 	127	1	0	0	1	0	hsa-miR-451b				-0.04	-0.06	N/A
NUP205	ENST00000285968.6	nucleoporin 205kDa 	11	2	0	2	0	0	hsa-miR-451b				-0.04	-0.14	N/A
SLC47A1	ENST00000270570.4	solute carrier family 47 (multidrug and toxin extrusion), member 1 	204	1	0	1	0	2	hsa-miR-451b				-0.04	-0.06	N/A
TRABD2A	ENST00000409133.1	TraB domain containing 2A 	94	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
CRYZ	ENST00000370872.3	crystallin, zeta (quinone reductase) 	317	1	1	0	0	0	hsa-miR-451b				-0.04	-0.33	N/A
MPP2	ENST00000377184.3	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) 	78	1	0	1	0	0	hsa-miR-451b				-0.04	-0.06	N/A
TTC9C	ENST00000316461.4	tetratricopeptide repeat domain 9C 	475	1	0	0	1	0	hsa-miR-451b				-0.04	-0.15	N/A
CC2D1B	ENST00000371586.2	coiled-coil and C2 domain containing 1B 	42	2	0	1	1	0	hsa-miR-451b				-0.04	-0.21	N/A
KIF7	ENST00000394412.3	kinesin family member 7 	13	1	0	1	0	0	hsa-miR-451b				-0.04	-0.09	N/A
ID4	ENST00000378700.3	inhibitor of DNA binding 4, dominant negative helix-loop-helix protein 	3400	1	0	0	1	0	hsa-miR-451b				-0.04	-0.19	N/A
UBE2W	ENST00000517608.1	ubiquitin-conjugating enzyme E2W (putative) 	102	2*	0	1	0	2	hsa-miR-451b				-0.04	-0.05	N/A
TMCC1	ENST00000432054.2	transmembrane and coiled-coil domain family 1 	97	1	0	1	0	0	hsa-miR-451b				-0.04	-0.06	N/A
RSPH3	ENST00000367069.2	radial spoke 3 homolog (Chlamydomonas) 	59	1	0	1	0	2	hsa-miR-451b				-0.04	-0.07	N/A
GPR155	ENST00000392552.2	G protein-coupled receptor 155 	11	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
ZNF469	ENST00000437464.1	zinc finger protein 469 	139	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
SYNDIG1L	ENST00000331628.3	synapse differentiation inducing 1-like 	7	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
AKAP6	ENST00000557272.1	A kinase (PRKA) anchor protein 6 	5	1	0	1	0	2	hsa-miR-451b				-0.04	-0.06	N/A
STOML3	ENST00000379631.4	stomatin (EPB72)-like 3 	5	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
KCNB1	ENST00000371741.4	potassium voltage-gated channel, Shab-related subfamily, member 1 	5	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
NT5C1A	ENST00000235628.1	5'-nucleotidase, cytosolic IA 	4	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
TAT	ENST00000355962.4	tyrosine aminotransferase 	5	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
PPFIA4	ENST00000447715.2	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 	21	2	0	2	0	1	hsa-miR-451b				-0.04	-0.04	N/A
KLHL21	ENST00000377663.3	kelch-like family member 21 	45	2	0	2	0	2	hsa-miR-451b				-0.04	-0.04	N/A
NPTXR	ENST00000333039.2	neuronal pentraxin receptor 	578	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
POTEG	ENST00000409832.3	POTE ankyrin domain family, member G 	5	1	0	0	1	3	hsa-miR-451b				-0.04	-0.04	N/A
RAD54L2	ENST00000409535.2	RAD54-like 2 (S. cerevisiae) 	215	2	0	2	0	2	hsa-miR-451b				-0.04	-0.04	N/A
CACNG8	ENST00000270458.2	calcium channel, voltage-dependent, gamma subunit 8 	5	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
POTEM	ENST00000551509.1	POTE ankyrin domain family, member M 	5	1	0	0	1	3	hsa-miR-451b				-0.04	-0.04	N/A
IL10RA	ENST00000227752.3	interleukin 10 receptor, alpha 	5	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
SLC9A8	ENST00000361573.2	solute carrier family 9, subfamily A (NHE8, cation proton antiporter 8), member 8 	474	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
KIF13B	ENST00000524189.1	kinesin family member 13B 	17	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
CIITA	ENST00000324288.8	class II, major histocompatibility complex, transactivator 	5	2	0	2	0	1	hsa-miR-451b				-0.04	-0.04	N/A
ATXN1L	ENST00000427980.2	ataxin 1-like 	12	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
SLC8A3	ENST00000356921.2	solute carrier family 8 (sodium/calcium exchanger), member 3 	5	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
ST3GAL1	ENST00000319914.5	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 	59	2	0	2	0	1	hsa-miR-451b				-0.04	-0.04	N/A
FUT1	ENST00000310160.3	fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group) 	17	2	0	2	0	1	hsa-miR-451b				-0.04	-0.04	N/A
ZC3H12B	ENST00000338957.4	zinc finger CCCH-type containing 12B 	29	3	0	1	2	1	hsa-miR-451b				-0.04	-0.04	N/A
NFASC	ENST00000401399.1	neurofascin 	10	2	0	2	0	2	hsa-miR-451b				-0.04	-0.04	N/A
SRPX2	ENST00000373004.3	sushi-repeat containing protein, X-linked 2 	69	1	0	1	0	1	hsa-miR-451b				-0.04	-0.07	N/A
NDUFS7	ENST00000313408.7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) 	3661	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
HOXA13	ENST00000222753.4	homeobox A13 	328	3	0	1	2	2	hsa-miR-451b				-0.04	-0.13	N/A
ZHX3	ENST00000309060.3	zinc fingers and homeoboxes 3 	131	2	0	2	0	2	hsa-miR-451b				-0.04	-0.10	N/A
CCDC85C	ENST00000380243.4	coiled-coil domain containing 85C 	86	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
MAOB	ENST00000538942.1	monoamine oxidase B 	32	1	0	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
CISD2	ENST00000273986.4	CDGSH iron sulfur domain 2 	13	2	0	0	2	0	hsa-miR-451b				-0.04	-0.23	N/A
KIAA1671	ENST00000401395.1	KIAA1671 	549	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
INTU	ENST00000335251.6	inturned planar cell polarity protein 	105	3	1	1	1	1	hsa-miR-451b				-0.04	-0.06	N/A
PSMD7	ENST00000219313.4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 	826	1	0	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
SCAMP1	ENST00000538629.1	secretory carrier membrane protein 1 	816	1	0	0	1	1	hsa-miR-451b				-0.04	-0.11	N/A
DIDO1	ENST00000266070.4	death inducer-obliterator 1 	1279	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
UBASH3B	ENST00000284273.5	ubiquitin associated and SH3 domain containing B 	281	1	1	0	0	1	hsa-miR-451b				-0.04	-0.04	N/A
NPR1	ENST00000368680.3	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A) 	30	2	0	1	1	1	hsa-miR-451b				-0.04	-0.06	N/A
PGM2L1	ENST00000298198.4	phosphoglucomutase 2-like 1 	183	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
TEAD1	ENST00000361905.4	TEA domain family member 1 (SV40 transcriptional enhancer factor) 	740	2	0	2	0	2	hsa-miR-451b				-0.04	-0.04	N/A
SETD1A	ENST00000262519.8	SET domain containing 1A 	14	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
KIAA1644	ENST00000381176.4	KIAA1644 	10	2	0	1	1	2	hsa-miR-451b				-0.04	-0.05	N/A
LSAMP	ENST00000490035.2	limbic system-associated membrane protein 	19	1	0	1	0	3	hsa-miR-451b				-0.04	-0.15	N/A
CPM	ENST00000551568.1	carboxypeptidase M 	125	1	0	1	0	1	hsa-miR-451b				-0.04	-0.13	N/A
ZNF70	ENST00000341976.3	zinc finger protein 70 	99	2	0	2	0	2	hsa-miR-451b				-0.04	-0.07	N/A
ZNF317	ENST00000247956.6	zinc finger protein 317 	433	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
AVPR1A	ENST00000299178.2	arginine vasopressin receptor 1A 	9	2	0	2	0	1	hsa-miR-451b				-0.04	-0.08	N/A
ZNF793	ENST00000445217.1	zinc finger protein 793 	22	1	0	1	0	0	hsa-miR-451b				-0.04	-0.10	N/A
FRK	ENST00000606080.1	fyn-related kinase 	37	2	1	1	0	5	hsa-miR-451b				-0.04	-0.09	N/A
DNASE1L1	ENST00000369809.1	deoxyribonuclease I-like 1 	16	1	0	0	1	0	hsa-miR-451b				-0.04	-0.12	N/A
IL7R	ENST00000343305.4	interleukin 7 receptor 	293	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
C4orf32	ENST00000309733.5	chromosome 4 open reading frame 32 	325	1	0	0	1	0	hsa-miR-451b				-0.04	-0.09	N/A
FAM129A	ENST00000367511.3	family with sequence similarity 129, member A 	213	1	0	1	0	1	hsa-miR-451b				-0.04	-0.06	N/A
MFSD2A	ENST00000372811.5	major facilitator superfamily domain containing 2A 	113	1	1	0	0	3	hsa-miR-451b				-0.04	-0.07	N/A
DGAT1	ENST00000332324.4	diacylglycerol O-acyltransferase 1 	3108	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
GSTO2	ENST00000369707.2	glutathione S-transferase omega 2 	97	1	0	1	0	0	hsa-miR-451b				-0.04	-0.07	N/A
C15orf38-AP3S2	ENST00000398333.3	C15orf38-AP3S2 readthrough 	985	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
GABRE	ENST00000370325.1	gamma-aminobutyric acid (GABA) A receptor, epsilon 	6	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
ZNF514	ENST00000295208.2	zinc finger protein 514 	32	1	0	1	0	0	hsa-miR-451b				-0.04	-0.07	N/A
ALDH3B2	ENST00000530069.1	aldehyde dehydrogenase 3 family, member B2 	5	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
MPV17L	ENST00000396385.3	MPV17 mitochondrial membrane protein-like 	23	1	0	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
TMED7	ENST00000456936.3	transmembrane emp24 protein transport domain containing 7 	1571	1	1	0	0	3	hsa-miR-451b				-0.04	-0.28	N/A
ACAA2	ENST00000285093.10	acetyl-CoA acyltransferase 2 	189	1	0	1	0	0	hsa-miR-451b				-0.04	-0.07	N/A
GGACT	ENST00000376250.2	gamma-glutamylamine cyclotransferase 	164	1	0	1	0	2	hsa-miR-451b				-0.04	-0.14	N/A
HMX3	ENST00000357878.5	H6 family homeobox 3 	9	1	0	1	0	0	hsa-miR-451b				-0.04	-0.09	N/A
ARHGEF10	ENST00000520359.1	Rho guanine nucleotide exchange factor (GEF) 10 	326	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
SLC25A25	ENST00000373069.5	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25 	3454	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
COL26A1	ENST00000313669.7	collagen, type XXVI, alpha 1 	223	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
CACNA2D4	ENST00000382722.5	calcium channel, voltage-dependent, alpha 2/delta subunit 4 	16	1	0	0	1	0	hsa-miR-451b				-0.04	-0.06	N/A
SPAG6	ENST00000313311.6	sperm associated antigen 6 	23	1	0	0	1	0	hsa-miR-451b				-0.04	-0.06	N/A
TEF	ENST00000266304.4	thyrotrophic embryonic factor 	60	2	0	2	0	0	hsa-miR-451b				-0.04	-0.04	N/A
FN3KRP	ENST00000269373.6	fructosamine 3 kinase related protein 	486	1	0	1	0	1	hsa-miR-451b				-0.04	-0.06	N/A
FAM218A	ENST00000513876.2	family with sequence similarity 218, member A 	16	1	0	0	1	0	hsa-miR-451b				-0.04	-0.12	N/A
MED1	ENST00000300651.6	mediator complex subunit 1 	87	1	0	0	1	2	hsa-miR-451b				-0.04	-0.04	N/A
RILPL1	ENST00000376874.4	Rab interacting lysosomal protein-like 1 	155	1	0	1	0	1	hsa-miR-451b				-0.04	-0.07	N/A
USP37	ENST00000258399.3	ubiquitin specific peptidase 37 	14	1	0	0	1	0	hsa-miR-451b				-0.04	-0.09	N/A
GPR160	ENST00000355897.5	G protein-coupled receptor 160 	22	1	0	1	0	0	hsa-miR-451b				-0.04	-0.13	N/A
LMX1A	ENST00000342310.3	LIM homeobox transcription factor 1, alpha 	5	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
AJAP1	ENST00000378191.4	adherens junctions associated protein 1 	5	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
CNOT6L	ENST00000504123.1	CCR4-NOT transcription complex, subunit 6-like 	23	3	0	1	2	1	hsa-miR-451b				-0.04	-0.18	N/A
GDNF	ENST00000326524.2	glial cell derived neurotrophic factor 	7	1	0	1	0	2	hsa-miR-451b				-0.04	-0.04	N/A
ZNF548	ENST00000366197.5	zinc finger protein 548 	98	3	1	2	0	0	hsa-miR-451b				-0.04	-0.15	N/A
HS3ST1	ENST00000002596.5	heparan sulfate (glucosamine) 3-O-sulfotransferase 1 	9	2	0	2	0	0	hsa-miR-451b				-0.04	-0.07	N/A
SEMA3E	ENST00000307792.3	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E 	54	2	0	1	1	0	hsa-miR-451b				-0.04	-0.18	N/A
CDC14A	ENST00000370125.2	cell division cycle 14A 	123	2	0	2	0	0	hsa-miR-451b				-0.04	-0.25	N/A
FAM229B	ENST00000368656.2	family with sequence similarity 229, member B 	237	1	0	1	0	2	hsa-miR-451b				-0.04	-0.38	N/A
ZC3H13	ENST00000242848.4	zinc finger CCCH-type containing 13 	229	1	0	0	1	0	hsa-miR-451b				-0.04	-0.10	N/A
VPS33A	ENST00000267199.4	vacuolar protein sorting 33 homolog A (S. cerevisiae) 	282	3	1	2	0	1	hsa-miR-451b				-0.04	-0.25	N/A
KIAA0586	ENST00000423743.3	KIAA0586 	95	1	0	1	0	0	hsa-miR-451b				-0.04	-0.06	N/A
CES2	ENST00000317091.4	carboxylesterase 2 	24	1	1	0	0	0	hsa-miR-451b				-0.04	-0.12	N/A
RPS14	ENST00000401695.3	ribosomal protein S14 	2353	3	0	2	1	0	hsa-miR-451b				-0.04	-0.47	N/A
WDR35	ENST00000281405.4	WD repeat domain 35 	30	1	0	1	0	1	hsa-miR-451b				-0.04	-0.23	N/A
BMF	ENST00000220446.4	Bcl2 modifying factor 	179	1	0	1	0	1	hsa-miR-451b				-0.04	-0.05	N/A
PSD	ENST00000020673.5	pleckstrin and Sec7 domain containing 	5	1	0	1	0	1	hsa-miR-451b				-0.04	-0.09	N/A
CHD6	ENST00000373233.3	chromodomain helicase DNA binding protein 6 	85	2	0	1	1	0	hsa-miR-451b				-0.04	-0.04	N/A
MMS22L	ENST00000275053.4	MMS22-like, DNA repair protein 	102	3	0	3	0	0	hsa-miR-451b				-0.04	-0.06	N/A
DSEL	ENST00000310045.7	dermatan sulfate epimerase-like 	26	2	1	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
KIAA1467	ENST00000197268.8	KIAA1467 	509	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
PIGW	ENST00000328396.2	phosphatidylinositol glycan anchor biosynthesis, class W 	265	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
CCDC120	ENST00000376396.3	coiled-coil domain containing 120 	170	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
FBXL18	ENST00000382368.3	F-box and leucine-rich repeat protein 18 	92	2	0	2	0	2	hsa-miR-451b				-0.04	-0.04	N/A
ASTN1	ENST00000361833.2	astrotactin 1 	9	3	0	1	2	2	hsa-miR-451b				-0.04	-0.06	N/A
GPSM2	ENST00000406462.2	G-protein signaling modulator 2 	227	2	0	1	1	1	hsa-miR-451b				-0.04	-0.12	N/A
VPS37B	ENST00000267202.2	vacuolar protein sorting 37 homolog B (S. cerevisiae) 	261	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
UBN2	ENST00000473989.3	ubinuclein 2 	238	1	0	1	0	4	hsa-miR-451b				-0.04	-0.04	N/A
ZIC1	ENST00000282928.4	Zic family member 1 	26	1	1	0	0	0	hsa-miR-451b				-0.04	-0.20	N/A
LZIC	ENST00000377223.1	leucine zipper and CTNNBIP1 domain containing 	508	1	1	0	0	0	hsa-miR-451b				-0.04	-0.23	N/A
POLR3A	ENST00000372371.3	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa 	490	3	1	0	2	1	hsa-miR-451b				-0.04	-0.09	N/A
ATAD5	ENST00000321990.4	ATPase family, AAA domain containing 5 	66	1	0	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
SEPN1	ENST00000361547.2	selenoprotein N, 1 	104	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
LRRC3C	ENST00000377924.4	leucine rich repeat containing 3C 	9	1	0	1	0	0	hsa-miR-451b				-0.04	-0.08	N/A
USP22	ENST00000261497.4	ubiquitin specific peptidase 22 	2152	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
TANK	ENST00000457476.1	TRAF family member-associated NFKB activator 	176	1	0	1	0	0	hsa-miR-451b				-0.04	-0.13	N/A
PPM1K	ENST00000608933.1	protein phosphatase, Mg2+/Mn2+ dependent, 1K 	46	1	0	1	0	1	hsa-miR-451b				-0.04	-0.08	N/A
MGA	ENST00000219905.7	MGA, MAX dimerization protein 	250	1	0	1	0	0	hsa-miR-451b				-0.04	-0.05	N/A
CYP8B1	ENST00000316161.4	cytochrome P450, family 8, subfamily B, polypeptide 1 	5	1	0	1	0	1	hsa-miR-451b				-0.04	-0.04	N/A
FAM189B	ENST00000350210.2	family with sequence similarity 189, member B 	587	1	0	1	0	0	hsa-miR-451b				-0.04	-0.04	N/A
ADCY7	ENST00000394697.2	adenylate cyclase 7 	238	1	0	1	0	1	hsa-miR-451b				-0.03	-0.04	N/A
FBXL20	ENST00000394294.3	F-box and leucine-rich repeat protein 20 	455	1	0	1	0	2	hsa-miR-451b				-0.03	-0.05	N/A
NADK2	ENST00000397338.1	NAD kinase 2, mitochondrial 	1039	1	0	1	0	1	hsa-miR-451b				-0.03	-0.14	N/A
PCGF5	ENST00000336126.5	polycomb group ring finger 5 	176	1	0	0	1	1	hsa-miR-451b				-0.03	-0.18	N/A
PRSS16	ENST00000230582.3	protease, serine, 16 (thymus) 	77	2	0	1	1	1	hsa-miR-451b				-0.03	-0.17	N/A
STX1B	ENST00000215095.5	syntaxin 1B 	26	2	1	1	0	0	hsa-miR-451b				-0.03	-0.19	N/A
SLC25A24	ENST00000565488.1	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 	1688	1	0	1	0	1	hsa-miR-451b				-0.03	-0.11	N/A
ZNF724P	ENST00000418100.1	zinc finger protein 724, pseudogene 	128	2	0	1	1	0	hsa-miR-451b				-0.03	-0.04	N/A
SPTLC2	ENST00000216484.2	serine palmitoyltransferase, long chain base subunit 2 	95	2	0	1	1	2	hsa-miR-451b				-0.03	-0.11	N/A
ZNF85	ENST00000328178.8	zinc finger protein 85 	35	1	0	1	0	0	hsa-miR-451b				-0.03	-0.06	N/A
TMED10	ENST00000303575.4	transmembrane emp24-like trafficking protein 10 (yeast) 	1753	1	0	1	0	1	hsa-miR-451b				-0.03	-0.05	N/A
CNTROB	ENST00000380255.3	centrobin, centrosomal BRCA2 interacting protein 	338	1	0	0	1	0	hsa-miR-451b				-0.03	-0.03	N/A
TMEM132E	ENST00000321639.5	transmembrane protein 132E 	461	1	0	1	0	0	hsa-miR-451b				-0.03	-0.03	N/A
CCL28	ENST00000361115.4	chemokine (C-C motif) ligand 28 	5	1	0	1	0	0	hsa-miR-451b				-0.03	-0.03	N/A
LHX6	ENST00000373755.2	LIM homeobox 6 	196	1	0	1	0	0	hsa-miR-451b				-0.03	-0.03	N/A
CDC5L	ENST00000371477.3	cell division cycle 5-like 	115	2	0	2	0	0	hsa-miR-451b				-0.03	-0.04	N/A
ZZZ3	ENST00000370801.3	zinc finger, ZZ-type containing 3 	338	1	0	0	1	0	hsa-miR-451b				-0.03	-0.10	N/A
RPRD2	ENST00000539519.1	regulation of nuclear pre-mRNA domain containing 2 	280	1	0	1	0	0	hsa-miR-451b				-0.03	-0.06	N/A
LONRF2	ENST00000393437.3	LON peptidase N-terminal domain and ring finger 2 	394	2	0	1	1	1	hsa-miR-451b				-0.03	-0.04	N/A
AP001579.1	ENST00000599569.1	Uncharacterized protein  	47	1	0	1	0	0	hsa-miR-451b				-0.03	-0.31	N/A
ASCC1	ENST00000342444.4	activating signal cointegrator 1 complex subunit 1 	293	1	0	1	0	1	hsa-miR-451b				-0.03	-0.06	N/A
CPD	ENST00000225719.4	carboxypeptidase D 	1766	1	0	1	0	2	hsa-miR-451b				-0.03	-0.03	N/A
NHLRC2	ENST00000369301.3	NHL repeat containing 2 	368	2	0	1	1	2	hsa-miR-451b				-0.03	-0.05	N/A
N6AMT1	ENST00000303775.5	N-6 adenine-specific DNA methyltransferase 1 (putative) 	93	1	0	1	0	3	hsa-miR-451b				-0.03	-0.08	N/A
PPP2R3A	ENST00000264977.3	protein phosphatase 2, regulatory subunit B'', alpha 	32	1	0	1	0	1	hsa-miR-451b				-0.03	-0.04	N/A
CEP72	ENST00000444221.1	centrosomal protein 72kDa 	230	2	0	0	2	11	hsa-miR-451b				-0.03	-0.15	N/A
WDTC1	ENST00000319394.3	WD and tetratricopeptide repeats 1 	137	2	0	1	1	1	hsa-miR-451b				-0.03	-0.18	N/A
ZNF432	ENST00000594154.1	zinc finger protein 432 	151	1	1	0	0	0	hsa-miR-451b				-0.03	-0.03	N/A
MAL	ENST00000309988.4	mal, T-cell differentiation protein 	5	1	0	1	0	1	hsa-miR-451b				-0.03	-0.08	N/A
ZFP36L2	ENST00000282388.3	ZFP36 ring finger protein-like 2 	317	1	0	0	1	2	hsa-miR-451b				-0.03	-0.03	N/A
PI15	ENST00000260113.2	peptidase inhibitor 15 	12	1	0	0	1	0	hsa-miR-451b				-0.03	-0.03	N/A
GLDN	ENST00000335449.6	gliomedin 	9	1	1	0	0	1	hsa-miR-451b				-0.03	-0.03	N/A
