Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
DCUN1D4	ENST00000334635.5	DCN1, defective in cullin neddylation 1, domain containing 4 	1118	1	0	0	1	0	hsa-miR-3615				-0.21	-0.21	N/A
ZNF80	ENST00000482457.2	zinc finger protein 80 	5	1	0	0	1	0	hsa-miR-3615				-0.21	-0.21	N/A
RRP7A	ENST00000323013.6	ribosomal RNA processing 7 homolog A (S. cerevisiae) 	522	1	0	1	0	1	hsa-miR-3615				-0.21	-0.21	N/A
BAIAP3	ENST00000397488.2	BAI1-associated protein 3 	10	1	0	1	0	1	hsa-miR-3615				-0.21	-0.21	N/A
MED22	ENST00000344469.5	mediator complex subunit 22 	43	1	0	1	0	1	hsa-miR-3615				-0.21	-0.26	N/A
CKS1B	ENST00000308987.5	CDC28 protein kinase regulatory subunit 1B 	186	1	0	1	0	0	hsa-miR-3615				-0.21	-0.26	N/A
WDR5	ENST00000425041.1	WD repeat domain 5 	889	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
VWA1	ENST00000338660.5	von Willebrand factor A domain containing 1 	145	2	0	2	0	1	hsa-miR-3615				-0.20	-0.38	N/A
EFNA2	ENST00000215368.2	ephrin-A2 	83	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
IL17REL	ENST00000389983.2	interleukin 17 receptor E-like 	5	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
TBX3	ENST00000349155.2	T-box 3 	71	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
DTX3	ENST00000551632.1	deltex homolog 3 (Drosophila) 	28	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
SEMA6B	ENST00000301293.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B 	35	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
LIN28A	ENST00000326279.6	lin-28 homolog A (C. elegans) 	5	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
ZNF439	ENST00000304030.2	zinc finger protein 439 	64	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
BICD1	ENST00000548411.1	bicaudal D homolog 1 (Drosophila) 	205	1	0	0	1	1	hsa-miR-3615				-0.20	-0.20	N/A
PPP2R2D	ENST00000422256.2	protein phosphatase 2, regulatory subunit B, delta 	169	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
TLX1	ENST00000467928.2	T-cell leukemia homeobox 1 	47	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
APOBEC3C	ENST00000361441.4	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C 	14	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
PDGFB	ENST00000331163.6	platelet-derived growth factor beta polypeptide 	5	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
GNA15	ENST00000262958.3	guanine nucleotide binding protein (G protein), alpha 15 (Gq class) 	5	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
TNFRSF13B	ENST00000261652.2	tumor necrosis factor receptor superfamily, member 13B 	5	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
DCAF12L2	ENST00000538699.1	DDB1 and CUL4 associated factor 12-like 2 	20	1	0	0	1	0	hsa-miR-3615				-0.20	-0.27	N/A
PELI1	ENST00000358912.4	pellino E3 ubiquitin protein ligase 1 	134	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
CLEC16A	ENST00000409790.1	C-type lectin domain family 16, member A 	108	2	1	1	0	0	hsa-miR-3615				-0.20	-0.23	N/A
LHX5	ENST00000261731.3	LIM homeobox 5 	5	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
SHOX	ENST00000381578.1	short stature homeobox 	5	1	0	1	0	0	hsa-miR-3615				-0.20	-0.20	N/A
BRINP2	ENST00000361539.4	bone morphogenetic protein/retinoic acid inducible neural-specific 2 	5	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
SLC6A3	ENST00000270349.9	solute carrier family 6 (neurotransmitter transporter), member 3 	5	1	0	0	1	0	hsa-miR-3615				-0.20	-0.20	N/A
NCF2	ENST00000367536.1	neutrophil cytosolic factor 2 	12	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
ULBP1	ENST00000229708.3	UL16 binding protein 1 	16	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
AC110781.3	ENST00000402221.1	Protein LOC100128374  	5	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
C3orf18	ENST00000426034.1	chromosome 3 open reading frame 18 	29	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
GPSM1	ENST00000440944.1	G-protein signaling modulator 1 	5243	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
C6orf223	ENST00000439969.2	chromosome 6 open reading frame 223 	17	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
ST3GAL3	ENST00000372377.4	ST3 beta-galactoside alpha-2,3-sialyltransferase 3 	135	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
UNC119B	ENST00000344651.4	unc-119 homolog B (C. elegans) 	5	1	1	0	0	0	hsa-miR-3615				-0.19	-0.19	N/A
TMEM30B	ENST00000555868.1	transmembrane protein 30B 	10	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
SBSPON	ENST00000297354.6	somatomedin B and thrombospondin, type 1 domain containing 	8	1	0	1	0	0	hsa-miR-3615				-0.19	-0.33	N/A
C21orf59	ENST00000382549.4	chromosome 21 open reading frame 59 	288	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
D2HGDH	ENST00000321264.4	D-2-hydroxyglutarate dehydrogenase 	417	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
PEG10	ENST00000482108.1	paternally expressed 10 	8778	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
AC079612.1	ENST00000358775.1	Uncharacterized protein; cDNA FLJ45964 fis, clone PLACE7014396  	5	1	0	0	1	1	hsa-miR-3615				-0.19	-0.19	N/A
WBP1L	ENST00000369889.4	WW domain binding protein 1-like 	5	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
ALDH3B2	ENST00000530069.1	aldehyde dehydrogenase 3 family, member B2 	5	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
ITPKB	ENST00000272117.3	inositol-trisphosphate 3-kinase B 	5	2	0	1	1	0	hsa-miR-3615				-0.19	-0.19	N/A
NBPF11	ENST00000604938.1	neuroblastoma breakpoint family, member 11 	5	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
TBC1D31	ENST00000378080.2	TBC1 domain family, member 31 	696	1	0	0	1	0	hsa-miR-3615				-0.19	-0.19	N/A
DSTYK	ENST00000367160.4	dual serine/threonine and tyrosine protein kinase 	256	1	0	1	0	0	hsa-miR-3615				-0.19	-0.20	N/A
TBL1X	ENST00000407597.2	transducin (beta)-like 1X-linked 	125	1	0	1	0	0	hsa-miR-3615				-0.19	-0.22	N/A
GRID2IP	ENST00000452113.1	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 	5	1	0	1	0	1	hsa-miR-3615				-0.19	-0.24	N/A
DPF1	ENST00000420980.2	D4, zinc and double PHD fingers family 1 	11	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
MDFIC	ENST00000393486.1	MyoD family inhibitor domain containing 	601	1	0	1	0	0	hsa-miR-3615				-0.19	-0.21	N/A
NBPF12	ENST00000446760.2	neuroblastoma breakpoint family, member 12 	5	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
TLX3	ENST00000296921.5	T-cell leukemia homeobox 3 	21	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
TMEM80	ENST00000397512.3	transmembrane protein 80 	184	1	0	1	0	0	hsa-miR-3615				-0.19	-0.19	N/A
STEAP3	ENST00000409811.1	STEAP family member 3, metalloreductase 	160	1	0	1	0	0	hsa-miR-3615				-0.19	-0.20	N/A
KIAA0556	ENST00000261588.4	KIAA0556 	169	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
ZCCHC5	ENST00000321110.1	zinc finger, CCHC domain containing 5 	5	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
NRG2	ENST00000394770.1	neuregulin 2 	9	1	0	1	0	2	hsa-miR-3615				-0.18	-0.18	N/A
GPATCH2L	ENST00000553588.1	G patch domain containing 2-like 	96	1	0	0	1	0	hsa-miR-3615				-0.18	-0.21	N/A
MSL1	ENST00000398532.4	male-specific lethal 1 homolog (Drosophila) 	4715	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
ZC3H4	ENST00000253048.5	zinc finger CCCH-type containing 4 	182	1	1	0	0	0	hsa-miR-3615				-0.18	-0.19	N/A
GYPE	ENST00000358615.4	glycophorin E (MNS blood group) 	5	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
ABL1	ENST00000318560.5	c-abl oncogene 1, non-receptor tyrosine kinase 	1188	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
GPR55	ENST00000392040.1	G protein-coupled receptor 55 	5	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
HIC2	ENST00000407464.2	hypermethylated in cancer 2 	28	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
SBK1	ENST00000341901.4	SH3 domain binding kinase 1 	9	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
RUNDC1	ENST00000361677.1	RUN domain containing 1 	927	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
FOSL1	ENST00000532401.1	FOS-like antigen 1 	276	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
ITGA6	ENST00000375221.2	integrin, alpha 6 	1328	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
HECTD4	ENST00000377560.5	HECT domain containing E3 ubiquitin protein ligase 4 	222	1	0	1	0	0	hsa-miR-3615				-0.18	-0.18	N/A
C6orf132	ENST00000341865.4	chromosome 6 open reading frame 132 	17	1	0	1	0	0	hsa-miR-3615				-0.18	-0.29	N/A
SASH1	ENST00000367467.3	SAM and SH3 domain containing 1 	79	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
UTP15	ENST00000296792.4	UTP15, U3 small nucleolar ribonucleoprotein, homolog (S. cerevisiae) 	280	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
CRX	ENST00000221996.7	cone-rod homeobox 	5	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
SP5	ENST00000375281.3	Sp5 transcription factor 	36	1	0	0	1	0	hsa-miR-3615				-0.18	-0.18	N/A
ZNF841	ENST00000594295.1	zinc finger protein 841 	21	1	0	1	0	1	hsa-miR-3615				-0.17	-0.17	N/A
FOXC1	ENST00000380874.2	forkhead box C1 	1301	1	1	0	0	1	hsa-miR-3615				-0.17	-0.38	N/A
TRABD2B	ENST00000606738.2	TraB domain containing 2B 	244	1	1	0	0	0	hsa-miR-3615				-0.17	-0.23	N/A
SHPRH	ENST00000367505.2	SNF2 histone linker PHD RING helicase, E3 ubiquitin protein ligase 	757	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
ATP5J2-PTCD1	ENST00000413834.1	ATP5J2-PTCD1 readthrough 	22	1	0	0	1	0	hsa-miR-3615				-0.17	-0.23	N/A
GPR61	ENST00000527748.1	G protein-coupled receptor 61 	5	1	0	0	1	0	hsa-miR-3615				-0.17	-0.17	N/A
HMX2	ENST00000339992.3	H6 family homeobox 2 	8	1	1	0	0	0	hsa-miR-3615				-0.17	-0.50	N/A
SLC35E1	ENST00000595753.1	solute carrier family 35, member E1 	4273	1	0	0	1	0	hsa-miR-3615				-0.17	-0.17	N/A
DGCR2	ENST00000545799.1	DiGeorge syndrome critical region gene 2 	1754	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
PRKCB	ENST00000303531.7	protein kinase C, beta 	81	1	1	0	0	0	hsa-miR-3615				-0.17	-0.17	N/A
MBD3	ENST00000590550.2	methyl-CpG binding domain protein 3 	393	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
ELL	ENST00000262809.4	elongation factor RNA polymerase II 	250	1	0	1	0	0	hsa-miR-3615				-0.17	-0.19	N/A
BCL2L13	ENST00000418951.2	BCL2-like 13 (apoptosis facilitator) 	741	1	0	0	1	0	hsa-miR-3615				-0.17	-0.17	N/A
PTPN1	ENST00000371621.3	protein tyrosine phosphatase, non-receptor type 1 	142	1	1	0	0	0	hsa-miR-3615				-0.17	-0.27	N/A
KCNQ4	ENST00000347132.5	potassium voltage-gated channel, KQT-like subfamily, member 4 	46	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
AKAP5	ENST00000394718.4	A kinase (PRKA) anchor protein 5 	75	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
HMGXB3	ENST00000503427.1	HMG box domain containing 3 	26	1	1	0	0	0	hsa-miR-3615				-0.17	-0.17	N/A
HIST1H2AK	ENST00000330180.2	histone cluster 1, H2ak 	26	1	0	1	0	0	hsa-miR-3615				-0.17	-0.21	N/A
CD5	ENST00000347785.3	CD5 molecule 	5	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
C3orf80	ENST00000326474.3	chromosome 3 open reading frame 80 	296	1	0	0	1	0	hsa-miR-3615				-0.17	-0.17	N/A
TSSK6	ENST00000360913.3	testis-specific serine kinase 6 	5	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
SH2B3	ENST00000341259.2	SH2B adaptor protein 3 	89	1	0	1	0	0	hsa-miR-3615				-0.17	-0.20	N/A
MYO1C	ENST00000359786.5	myosin IC 	1073	1	0	1	0	0	hsa-miR-3615				-0.17	-0.18	N/A
TMEM203	ENST00000343666.5	transmembrane protein 203 	829	1	0	0	1	0	hsa-miR-3615				-0.17	-0.22	N/A
ATG2B	ENST00000359933.4	autophagy related 2B 	146	1	0	0	1	0	hsa-miR-3615				-0.17	-0.17	N/A
PPP2R2C	ENST00000335585.5	protein phosphatase 2, regulatory subunit B, gamma 	115	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
FOXB1	ENST00000396057.4	forkhead box B1 	31	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
CNNM3	ENST00000377060.3	cyclin M3 	934	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
NRXN3	ENST00000281127.7	neurexin 3 	14	1	0	0	1	0	hsa-miR-3615				-0.17	-0.17	N/A
CCDC74A	ENST00000467992.2	coiled-coil domain containing 74A 	5	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
GAL3ST4	ENST00000423751.1	galactose-3-O-sulfotransferase 4 	33	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
NACC1	ENST00000292431.4	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing 	337	1	0	1	0	0	hsa-miR-3615				-0.17	-0.17	N/A
FAM118A	ENST00000216214.3	family with sequence similarity 118, member A 	202	1	0	0	1	0	hsa-miR-3615				-0.17	-0.18	N/A
OSBPL2	ENST00000358053.2	oxysterol binding protein-like 2 	283	1	0	0	1	1	hsa-miR-3615				-0.17	-0.21	N/A
SEMA6D	ENST00000355997.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	179	1	0	0	1	0	hsa-miR-3615				-0.16	-0.18	N/A
ELOVL5	ENST00000370918.4	ELOVL fatty acid elongase 5 	2233	1	0	0	1	0	hsa-miR-3615				-0.16	-0.17	N/A
NHLH2	ENST00000320238.3	nescient helix loop helix 2 	16	1	0	0	1	0	hsa-miR-3615				-0.16	-0.16	N/A
B4GALNT3	ENST00000266383.5	beta-1,4-N-acetyl-galactosaminyl transferase 3 	5	2	0	2	0	0	hsa-miR-3615				-0.16	-0.16	N/A
FAM132B	ENST00000546354.1	family with sequence similarity 132, member B 	722	1	0	0	1	0	hsa-miR-3615				-0.16	-0.16	N/A
RCC2	ENST00000375436.4	regulator of chromosome condensation 2 	180	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
UBE2O	ENST00000319380.7	ubiquitin-conjugating enzyme E2O 	239	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
ISY1	ENST00000393292.3	ISY1 splicing factor homolog (S. cerevisiae) 	897	1	0	1	0	0	hsa-miR-3615				-0.16	-0.25	N/A
ZBED3	ENST00000255198.2	zinc finger, BED-type containing 3 	399	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
ZFAND3	ENST00000287218.4	zinc finger, AN1-type domain 3 	86	1	0	1	0	0	hsa-miR-3615				-0.16	-0.26	N/A
FRS2	ENST00000550389.1	fibroblast growth factor receptor substrate 2 	176	1	0	0	1	0	hsa-miR-3615				-0.16	-0.21	N/A
ARHGAP1	ENST00000311956.4	Rho GTPase activating protein 1 	2229	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
LRCH3	ENST00000438796.2	leucine-rich repeats and calponin homology (CH) domain containing 3 	399	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
CYB561	ENST00000584031.1	cytochrome b561 	10	1	0	0	1	0	hsa-miR-3615				-0.16	-0.16	N/A
RPTOR	ENST00000306801.3	regulatory associated protein of MTOR, complex 1 	190	1	0	0	1	1	hsa-miR-3615				-0.16	-0.16	N/A
SEPT3	ENST00000396425.3	septin 3 	241	1	0	0	1	0	hsa-miR-3615				-0.16	-0.16	N/A
ENC1	ENST00000302351.4	ectodermal-neural cortex 1 (with BTB domain) 	57	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
KIAA0930	ENST00000336156.5	KIAA0930 	1107	1	0	1	0	1	hsa-miR-3615				-0.16	-0.17	N/A
C10orf105	ENST00000441508.2	chromosome 10 open reading frame 105 	5	1	0	0	1	0	hsa-miR-3615				-0.16	-0.16	N/A
EPB42	ENST00000300215.3	erythrocyte membrane protein band 4.2 	5	1	0	1	0	0	hsa-miR-3615				-0.16	-0.16	N/A
AKAP2	ENST00000374525.1	A kinase (PRKA) anchor protein 2 	1287	1	0	0	1	0	hsa-miR-3615				-0.16	-0.16	N/A
BRF1	ENST00000392557.4	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit 	199	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
CHFR	ENST00000315585.7	checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase 	168	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
VPS18	ENST00000220509.5	vacuolar protein sorting 18 homolog (S. cerevisiae) 	295	1	0	0	1	0	hsa-miR-3615				-0.15	-0.16	N/A
HCN2	ENST00000251287.2	hyperpolarization activated cyclic nucleotide-gated potassium channel 2 	10	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
COL20A1	ENST00000422202.1	collagen, type XX, alpha 1 	5	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
PALM2-AKAP2	ENST00000374530.3	PALM2-AKAP2 readthrough 	1287	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
TOR1B	ENST00000259339.2	torsin family 1, member B (torsin B) 	222	1	0	0	1	1	hsa-miR-3615				-0.15	-0.24	N/A
LDLRAD2	ENST00000344642.2	low density lipoprotein receptor class A domain containing 2 	5	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
MYBL1	ENST00000522677.3	v-myb avian myeloblastosis viral oncogene homolog-like 1 	53	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
ZFHX2	ENST00000419474.3	zinc finger homeobox 2 	7	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
ANKRD63	ENST00000434396.1	ankyrin repeat domain 63 	5	1	0	1	0	1	hsa-miR-3615				-0.15	-0.15	N/A
B4GALT4	ENST00000467604.1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4 	196	1	0	1	0	1	hsa-miR-3615				-0.15	-0.15	N/A
DLX3	ENST00000434704.2	distal-less homeobox 3 	5	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
AKAP10	ENST00000225737.6	A kinase (PRKA) anchor protein 10 	700	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
SLC12A5	ENST00000243964.3	solute carrier family 12 (potassium/chloride transporter), member 5 	5	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
AC140061.12	ENST00000598429.1	Uncharacterized protein  	11	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
PRDM2	ENST00000235372.7	PR domain containing 2, with ZNF domain 	29	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
NT5E	ENST00000369651.3	5'-nucleotidase, ecto (CD73) 	285	1	0	0	1	0	hsa-miR-3615				-0.15	-0.23	N/A
CCNB1IP1	ENST00000398160.2	cyclin B1 interacting protein 1, E3 ubiquitin protein ligase 	20	1	0	1	0	1	hsa-miR-3615				-0.15	-0.29	N/A
LYST	ENST00000389794.3	lysosomal trafficking regulator 	9	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
FAM83F	ENST00000333407.6	family with sequence similarity 83, member F 	5	1	0	0	1	1	hsa-miR-3615				-0.15	-0.15	N/A
TBC1D1	ENST00000261439.4	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1 	150	1	0	1	0	1	hsa-miR-3615				-0.15	-0.21	N/A
PI4K2A	ENST00000370649.3	Phosphatidylinositol 4-kinase type 2-alpha; Uncharacterized protein  	1489	1	0	0	1	1	hsa-miR-3615				-0.15	-0.15	N/A
SV2B	ENST00000394232.1	synaptic vesicle glycoprotein 2B 	7	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
ITPRIP	ENST00000337478.1	inositol 1,4,5-trisphosphate receptor interacting protein 	1138	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
ZNF225	ENST00000592780.1	zinc finger protein 225 	100	1	0	0	1	0	hsa-miR-3615				-0.15	-0.15	N/A
DDX19A	ENST00000302243.7	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19A 	148	1	0	1	0	0	hsa-miR-3615				-0.15	-0.19	N/A
SPAG9	ENST00000262013.7	sperm associated antigen 9 	509	1	0	1	0	0	hsa-miR-3615				-0.15	-0.15	N/A
TRAF3IP1	ENST00000373327.4	TNF receptor-associated factor 3 interacting protein 1 	105	1	1	0	0	0	hsa-miR-3615				-0.15	-0.40	N/A
CACNG8	ENST00000270458.2	calcium channel, voltage-dependent, gamma subunit 8 	5	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
SH3RF3	ENST00000309415.6	SH3 domain containing ring finger 3 	15	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
SALL4	ENST00000217086.4	sal-like 4 (Drosophila) 	155	1	0	1	0	0	hsa-miR-3615				-0.14	-0.15	N/A
PLCXD1	ENST00000381657.2	phosphatidylinositol-specific phospholipase C, X domain containing 1 	5	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
ZDHHC1	ENST00000348579.2	zinc finger, DHHC-type containing 1 	9	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
SORD	ENST00000267814.9	sorbitol dehydrogenase 	5	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
TIMM50	ENST00000599794.1	translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae) 	2210	1	0	1	0	0	hsa-miR-3615				-0.14	-0.32	N/A
CSMD2	ENST00000373381.4	CUB and Sushi multiple domains 2 	5	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
CBL	ENST00000264033.4	Cbl proto-oncogene, E3 ubiquitin protein ligase 	309	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
FBXL18	ENST00000382368.3	F-box and leucine-rich repeat protein 18 	92	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
BICC1	ENST00000373886.3	bicaudal C homolog 1 (Drosophila) 	165	1	0	0	1	0	hsa-miR-3615				-0.14	-0.17	N/A
ZNF496	ENST00000294753.4	zinc finger protein 496 	391	1	0	1	0	0	hsa-miR-3615				-0.14	-0.15	N/A
APBB2	ENST00000295974.8	amyloid beta (A4) precursor protein-binding, family B, member 2 	704	1	0	1	0	0	hsa-miR-3615				-0.14	-0.15	N/A
NDOR1	ENST00000427047.2	NADPH dependent diflavin oxidoreductase 1 	1044	2	0	1	1	0	hsa-miR-3615				-0.14	-0.16	N/A
KIF6	ENST00000287152.7	kinesin family member 6 	12	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
SH3PXD2A	ENST00000369774.4	SH3 and PX domains 2A 	152	2	0	1	1	1	hsa-miR-3615				-0.14	-0.14	N/A
TLX2	ENST00000233638.7	T-cell leukemia homeobox 2 	5	1	0	1	0	1	hsa-miR-3615				-0.14	-0.14	N/A
SYT5	ENST00000590851.1	synaptotagmin V 	5	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
TMEM57	ENST00000399766.3	transmembrane protein 57 	459	1	0	0	1	0	hsa-miR-3615				-0.14	-0.19	N/A
ZNF592	ENST00000299927.3	zinc finger protein 592 	1128	1	0	1	0	0	hsa-miR-3615				-0.14	-0.19	N/A
PIK3R1	ENST00000521381.1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha) 	217	1	0	0	1	1	hsa-miR-3615				-0.14	-0.15	N/A
SRCIN1	ENST00000264659.7	SRC kinase signaling inhibitor 1 	5	1	0	1	0	1	hsa-miR-3615				-0.14	-0.14	N/A
HAPLN1	ENST00000274341.4	hyaluronan and proteoglycan link protein 1 	5	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
HMHA1	ENST00000313093.2	histocompatibility (minor) HA-1 	35	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
NUP62	ENST00000422090.2	nucleoporin 62kDa 	3929	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
NR6A1	ENST00000487099.2	nuclear receptor subfamily 6, group A, member 1 	1082	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
MTMR3	ENST00000333027.3	myotubularin related protein 3 	123	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
WNT9A	ENST00000272164.5	wingless-type MMTV integration site family, member 9A 	73	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
GPR135	ENST00000395116.1	G protein-coupled receptor 135 	40	1	0	1	0	0	hsa-miR-3615				-0.14	-0.19	N/A
ULBP3	ENST00000367339.2	UL16 binding protein 3 	64	1	0	0	1	0	hsa-miR-3615				-0.14	-0.23	N/A
ZNF208	ENST00000397126.4	zinc finger protein 208 	0	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
SIN3B	ENST00000379803.1	SIN3 transcription regulator family member B 	1084	1	0	1	0	0	hsa-miR-3615				-0.14	-0.14	N/A
KHSRP	ENST00000398148.3	KH-type splicing regulatory protein 	4469	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
MYO16	ENST00000356711.2	myosin XVI 	7	1	0	0	1	0	hsa-miR-3615				-0.14	-0.14	N/A
ATP8B1	ENST00000283684.4	ATPase, aminophospholipid transporter, class I, type 8B, member 1 	497	1	0	0	1	0	hsa-miR-3615				-0.14	-0.16	N/A
