Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
BEND4	ENST00000504360.1	BEN domain containing 4 	187	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
STYX	ENST00000354586.4	serine/threonine/tyrosine interacting protein 	250	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.15	N/A
ENY2	ENST00000520147.1	enhancer of yellow 2 homolog (Drosophila) 	1814	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.14	N/A
PLGLB1	ENST00000355705.3	plasminogen-like B1 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
WNT9A	ENST00000272164.5	wingless-type MMTV integration site family, member 9A 	73	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
FAXDC2	ENST00000326080.5	fatty acid hydroxylase domain containing 2 	43	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
CHUK	ENST00000370397.7	conserved helix-loop-helix ubiquitous kinase 	18	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
SC5D	ENST00000264027.4	sterol-C5-desaturase 	1299	1	0	1	0	2	hsa-miR-4742-3p				-0.06	-0.22	N/A
PLGLB2	ENST00000359481.4	plasminogen-like B2 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
SLC4A8	ENST00000453097.2	solute carrier family 4, sodium bicarbonate cotransporter, member 8 	17	3	3	0	0	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
XRN2	ENST00000377191.3	5'-3' exoribonuclease 2 	48	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.10	N/A
CEP135	ENST00000257287.4	centrosomal protein 135kDa 	19	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.09	N/A
LBR	ENST00000272163.4	lamin B receptor 	1217	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.07	N/A
UBE2Q2	ENST00000267938.4	ubiquitin-conjugating enzyme E2Q family member 2 	106	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.07	N/A
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.07	N/A
SPRY4	ENST00000344120.4	sprouty homolog 4 (Drosophila) 	110	1	1	0	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
IFIT2	ENST00000371826.3	interferon-induced protein with tetratricopeptide repeats 2 	9	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
PLD5	ENST00000536534.2	phospholipase D family, member 5 	5	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZNF736	ENST00000423484.2	zinc finger protein 736 	36	2	0	1	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
KCNN3	ENST00000271915.4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	5	2	1	0	1	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
LRRC31	ENST00000523069.1	leucine rich repeat containing 31 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
BMPR2	ENST00000374574.2	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	287	3	1	1	1	0	hsa-miR-4742-3p				-0.06	-0.14	N/A
MOB1A	ENST00000396049.4	MOB kinase activator 1A 	963	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.09	N/A
SP110	ENST00000258381.6	SP110 nuclear body protein 	19	2	1	1	0	0	hsa-miR-4742-3p				-0.06	-0.09	N/A
RPL27A	ENST00000314138.6	ribosomal protein L27a 	2641	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.21	N/A
ANKRD49	ENST00000544253.1	ankyrin repeat domain 49 	32	1	0	1	0	3	hsa-miR-4742-3p				-0.06	-0.09	N/A
ZNF608	ENST00000504926.1	zinc finger protein 608 	22	1	0	0	1	2	hsa-miR-4742-3p				-0.06	-0.10	N/A
EPGN	ENST00000413830.1	epithelial mitogen 	26	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.13	N/A
FAM92A1	ENST00000518322.1	family with sequence similarity 92, member A1 	80	1	0	1	0	2	hsa-miR-4742-3p				-0.06	-0.21	N/A
TRA2B	ENST00000453386.2	transformer 2 beta homolog (Drosophila) 	1868	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.21	N/A
KIAA1919	ENST00000368847.4	KIAA1919 	73	2	0	2	0	0	hsa-miR-4742-3p				-0.06	-0.11	N/A
KIDINS220	ENST00000256707.3	kinase D-interacting substrate, 220kDa 	87	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
TENM1	ENST00000371130.3	teneurin transmembrane protein 1 	5	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
ANKRD22	ENST00000371930.4	ankyrin repeat domain 22 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
GPM6B	ENST00000454189.2	glycoprotein M6B 	135	1	1	0	0	0	hsa-miR-4742-3p				-0.06	-0.15	N/A
WWTR1	ENST00000465804.1	WW domain containing transcription regulator 1 	828	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.08	N/A
PDE12	ENST00000311180.8	phosphodiesterase 12 	326	1	0	1	0	4	hsa-miR-4742-3p				-0.06	-0.11	N/A
FAM89A	ENST00000366654.4	family with sequence similarity 89, member A 	368	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
FAM32A	ENST00000263384.7	family with sequence similarity 32, member A 	1163	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.07	N/A
IGSF9B	ENST00000533871.2	immunoglobulin superfamily, member 9B 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
DPH3	ENST00000488423.1	diphthamide biosynthesis 3 	1281	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.19	N/A
MACC1	ENST00000400331.5	metastasis associated in colon cancer 1 	5	1	0	1	0	2	hsa-miR-4742-3p				-0.06	-0.06	N/A
GRIN2B	ENST00000609686.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2B 	5	4	1	0	3	4	hsa-miR-4742-3p				-0.06	-0.06	N/A
TMX3	ENST00000299608.2	thioredoxin-related transmembrane protein 3 	348	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.07	N/A
ZNF438	ENST00000331737.6	zinc finger protein 438 	15	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.19	N/A
ZBTB43	ENST00000449886.1	zinc finger and BTB domain containing 43 	396	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
WNK3	ENST00000375169.3	WNK lysine deficient protein kinase 3 	55	2	2	0	0	2	hsa-miR-4742-3p				-0.06	-0.06	N/A
SLMAP	ENST00000295951.3	sarcolemma associated protein 	208	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
LDHD	ENST00000300051.4	lactate dehydrogenase D 	29	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.08	N/A
ENDOD1	ENST00000278505.4	endonuclease domain containing 1 	100	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.11	N/A
ZNF426	ENST00000253115.2	zinc finger protein 426 	70	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.14	N/A
A1CF	ENST00000374001.2	APOBEC1 complementation factor 	80	4	0	2	2	1	hsa-miR-4742-3p				-0.06	-0.28	N/A
FSTL4	ENST00000265342.7	follistatin-like 4 	60	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.09	N/A
SEMA3D	ENST00000284136.6	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D 	85	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.17	N/A
SPICE1	ENST00000295872.4	spindle and centriole associated protein 1 	160	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.17	N/A
KIAA1468	ENST00000398130.2	KIAA1468 	756	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.09	N/A
RAB11FIP1	ENST00000287263.4	RAB11 family interacting protein 1 (class I) 	106	2	1	1	0	1	hsa-miR-4742-3p				-0.06	-0.14	N/A
TMEM38A	ENST00000187762.2	transmembrane protein 38A 	158	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
HGF	ENST00000222390.5	hepatocyte growth factor (hepapoietin A; scatter factor) 	18	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
TIFAB	ENST00000537858.1	TRAF-interacting protein with forkhead-associated domain, family member B 	5	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
DSG3	ENST00000257189.4	desmoglein 3 	5	1	1	0	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
SH3RF1	ENST00000284637.9	SH3 domain containing ring finger 1 	2747	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZNF620	ENST00000314529.6	zinc finger protein 620 	78	2	1	0	1	1	hsa-miR-4742-3p				-0.06	-0.14	N/A
HSPA13	ENST00000285667.3	heat shock protein 70kDa family, member 13 	2175	4	0	2	2	2	hsa-miR-4742-3p				-0.06	-0.14	N/A
POLK	ENST00000241436.4	polymerase (DNA directed) kappa 	294	2	0	2	0	0	hsa-miR-4742-3p				-0.06	-0.14	N/A
PPM1L	ENST00000498165.1	protein phosphatase, Mg2+/Mn2+ dependent, 1L 	59	3	1	0	2	2	hsa-miR-4742-3p				-0.06	-0.16	N/A
UGT8	ENST00000310836.6	UDP glycosyltransferase 8 	682	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.07	N/A
XPR1	ENST00000367590.4	xenotropic and polytropic retrovirus receptor 1 	544	2	0	0	2	1	hsa-miR-4742-3p				-0.06	-0.07	N/A
OGFRL1	ENST00000370435.4	opioid growth factor receptor-like 1 	607	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.17	N/A
RABL3	ENST00000273375.3	RAB, member of RAS oncogene family-like 3 	165	1	0	0	1	2	hsa-miR-4742-3p				-0.06	-0.16	N/A
BFAR	ENST00000261658.2	bifunctional apoptosis regulator 	376	2	1	1	0	0	hsa-miR-4742-3p				-0.06	-0.43	N/A
EPHA7	ENST00000369303.4	EPH receptor A7 	213	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZKSCAN8	ENST00000330236.6	zinc finger with KRAB and SCAN domains 8 	281	3	1	0	2	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
BDP1	ENST00000380675.2	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB 	12	1	1	0	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
FMNL2	ENST00000475377.2	formin-like 2 	31	2	0	1	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
SH3GL2	ENST00000380607.4	SH3-domain GRB2-like 2 	125	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZBTB7A	ENST00000322357.4	zinc finger and BTB domain containing 7A 	37	2	0	0	2	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
TXLNB	ENST00000358430.3	taxilin beta 	5	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
STXBP5	ENST00000367481.3	syntaxin binding protein 5 (tomosyn) 	555	3	2	1	0	2	hsa-miR-4742-3p				-0.06	-0.19	N/A
C2ORF15	ENST00000302513.2	Uncharacterized protein C2orf15  	166	1	0	0	1	2	hsa-miR-4742-3p				-0.06	-0.15	N/A
SLC25A16	ENST00000609923.1	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16 	206	4	1	1	2	0	hsa-miR-4742-3p				-0.06	-0.59	N/A
RS1	ENST00000379984.3	retinoschisin 1 	5	1	0	1	0	2	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZNF592	ENST00000299927.3	zinc finger protein 592 	1128	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.08	N/A
GBP1	ENST00000370473.4	guanylate binding protein 1, interferon-inducible 	40	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.14	N/A
MOCS2	ENST00000450852.3	molybdenum cofactor synthesis 2 	100	2	0	2	0	0	hsa-miR-4742-3p				-0.06	-0.26	N/A
MSX2	ENST00000239243.6	msh homeobox 2 	316	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
PCNX	ENST00000304743.2	pecanex homolog (Drosophila) 	458	2	0	1	1	0	hsa-miR-4742-3p				-0.06	-0.11	N/A
PPP1R12A	ENST00000261207.5	protein phosphatase 1, regulatory subunit 12A 	276	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.08	N/A
RFX7	ENST00000423270.1	regulatory factor X, 7 	1049	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
RNPC3	ENST00000533099.1	RNA-binding region (RNP1, RRM) containing 3 	419	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
RPS9	ENST00000441429.1	ribosomal protein S9 	54	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
PGR	ENST00000325455.5	progesterone receptor 	8	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
SLC2A2	ENST00000314251.3	solute carrier family 2 (facilitated glucose transporter), member 2 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
B3GAT2	ENST00000230053.6	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S) 	39	1	0	0	1	2	hsa-miR-4742-3p				-0.06	-0.07	N/A
CAMK4	ENST00000282356.4	calcium/calmodulin-dependent protein kinase IV 	73	4	1	1	2	2	hsa-miR-4742-3p				-0.06	-0.12	N/A
ASPA	ENST00000263080.2	aspartoacylase 	5	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZIC4	ENST00000383075.3	Zic family member 4 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
NRXN3	ENST00000281127.7	neurexin 3 	14	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
DBT	ENST00000370132.4	dihydrolipoamide branched chain transacylase E2 	117	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
TNKS2	ENST00000371627.4	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 	205	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.23	N/A
TMEM37	ENST00000306406.4	transmembrane protein 37 	2076	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
HIST1H3H	ENST00000369163.2	histone cluster 1, H3h 	256	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.16	N/A
SLFN12	ENST00000394562.1	schlafen family member 12 	255	1	1	0	0	1	hsa-miR-4742-3p				-0.06	-0.19	N/A
PRKAR2A	ENST00000265563.8	protein kinase, cAMP-dependent, regulatory, type II, alpha 	583	1	0	0	1	2	hsa-miR-4742-3p				-0.06	-0.06	N/A
LDHC	ENST00000546146.1	lactate dehydrogenase C 	53	2	1	0	1	0	hsa-miR-4742-3p				-0.06	-0.45	N/A
KITLG	ENST00000228280.5	KIT ligand 	100	1	0	0	1	1	hsa-miR-4742-3p				-0.06	-0.12	N/A
MCOLN3	ENST00000370589.2	mucolipin 3 	47	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.14	N/A
ANXA8L2	ENST00000340243.6	annexin A8-like 2 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
ZNF280B	ENST00000360412.2	zinc finger protein 280B 	7	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
GPR123	ENST00000607359.1	G protein-coupled receptor 123 	5	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
KL	ENST00000380099.3	klotho 	5	1	0	1	0	1	hsa-miR-4742-3p				-0.06	-0.06	N/A
AP4E1	ENST00000261842.5	adaptor-related protein complex 4, epsilon 1 subunit 	57	1	0	0	1	2	hsa-miR-4742-3p				-0.06	-0.06	N/A
ANXA8	ENST00000357718.4	annexin A8 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
ANXA8L1	ENST00000358140.4	annexin A8-like 1 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
CPEB2	ENST00000538197.1	cytoplasmic polyadenylation element binding protein 2 	367	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
TTC39B	ENST00000512701.2	tetratricopeptide repeat domain 39B 	161	1	0	1	0	2	hsa-miR-4742-3p				-0.06	-0.10	N/A
SRSF1	ENST00000258962.4	serine/arginine-rich splicing factor 1 	1430	2	0	2	0	3	hsa-miR-4742-3p				-0.06	-0.17	N/A
RAB3GAP2	ENST00000358951.2	RAB3 GTPase activating protein subunit 2 (non-catalytic) 	461	2	1	0	1	1	hsa-miR-4742-3p				-0.06	-0.10	N/A
TTC5	ENST00000258821.3	tetratricopeptide repeat domain 5 	11	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.09	N/A
PGK1	ENST00000373316.4	phosphoglycerate kinase 1 	7680	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.14	N/A
GFRA1	ENST00000439649.3	GDNF family receptor alpha 1 	69	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.08	N/A
SARM1	ENST00000457710.3	sterile alpha and TIR motif containing 1 	130	3	0	1	2	1	hsa-miR-4742-3p				-0.06	-0.08	N/A
CLK3	ENST00000348245.3	CDC-like kinase 3 	127	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
INO80D	ENST00000403263.1	INO80 complex subunit D 	5	2	1	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
MRPL49	ENST00000279242.2	mitochondrial ribosomal protein L49 	142	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
MARCH4	ENST00000273067.4	membrane-associated ring finger (C3HC4) 4, E3 ubiquitin protein ligase 	68	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
EFCAB6	ENST00000356087.4	EF-hand calcium binding domain 6 	23	2	0	1	1	1	hsa-miR-4742-3p				-0.06	-0.07	N/A
CASQ2	ENST00000261448.5	calsequestrin 2 (cardiac muscle) 	5	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
EML2	ENST00000245925.3	echinoderm microtubule associated protein like 2 	40	1	0	0	1	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
UNC13C	ENST00000545554.1	unc-13 homolog C (C. elegans) 	14	1	0	1	0	0	hsa-miR-4742-3p				-0.06	-0.06	N/A
SESTD1	ENST00000428443.3	SEC14 and spectrin domains 1 	478	3	2	1	0	1	hsa-miR-4742-3p				-0.05	-0.10	N/A
UHMK1	ENST00000538489.1	U2AF homology motif (UHM) kinase 1 	48	2	0	1	1	2	hsa-miR-4742-3p				-0.05	-0.07	N/A
GNAL	ENST00000334049.6	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type 	99	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.08	N/A
C12orf5	ENST00000179259.4	chromosome 12 open reading frame 5 	520	3	1	2	0	2	hsa-miR-4742-3p				-0.05	-0.39	N/A
GALNT13	ENST00000409237.1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13) 	49	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.08	N/A
DYNC1LI2	ENST00000258198.2	dynein, cytoplasmic 1, light intermediate chain 2 	137	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.07	N/A
BTD	ENST00000303498.5	biotinidase 	183	2	2	0	0	2	hsa-miR-4742-3p				-0.05	-0.07	N/A
CDC23	ENST00000394886.2	cell division cycle 23 	740	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
SLC1A1	ENST00000262352.3	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 	138	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
THUMPD1	ENST00000381337.2	THUMP domain containing 1 	39	1	0	0	1	2	hsa-miR-4742-3p				-0.05	-0.05	N/A
SGK3	ENST00000345714.4	serum/glucocorticoid regulated kinase family, member 3 	56	1*	0	0	0	1	hsa-miR-4742-3p				-0.05	-0.08	N/A
SKOR1	ENST00000341418.5	SKI family transcriptional corepressor 1 	22	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
EDN3	ENST00000311585.7	endothelin 3 	5	1	1	0	0	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
NFATC2IP	ENST00000320805.4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein 	754	1	0	1	0	1	hsa-miR-4742-3p				-0.05	-0.05	N/A
CCNT2	ENST00000295238.6	cyclin T2 	381	1	0	0	1	1	hsa-miR-4742-3p				-0.05	-0.05	N/A
PTP4A1	ENST00000370651.3	protein tyrosine phosphatase type IVA, member 1 	5740	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
WHSC1L1	ENST00000317025.8	Wolf-Hirschhorn syndrome candidate 1-like 1 	481	2	0	2	0	2	hsa-miR-4742-3p				-0.05	-0.06	N/A
SF3A1	ENST00000215793.8	splicing factor 3a, subunit 1, 120kDa 	1091	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.07	N/A
GIPC2	ENST00000370759.3	GIPC PDZ domain containing family, member 2 	16	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.09	N/A
MAD2L1	ENST00000296509.6	MAD2 mitotic arrest deficient-like 1 (yeast) 	3013	2	1	0	1	0	hsa-miR-4742-3p				-0.05	-0.23	N/A
LDLRAD4	ENST00000399848.3	low density lipoprotein receptor class A domain containing 4 	314	3	1	0	2	1	hsa-miR-4742-3p				-0.05	-0.16	N/A
SLC25A51	ENST00000380590.3	solute carrier family 25, member 51 	170	1	0	1	0	1	hsa-miR-4742-3p				-0.05	-0.06	N/A
KIF3A	ENST00000378746.4	kinesin family member 3A 	33	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
HEATR1	ENST00000366582.3	HEAT repeat containing 1 	282	1	0	0	1	1	hsa-miR-4742-3p				-0.05	-0.06	N/A
NOM1	ENST00000275820.3	nucleolar protein with MIF4G domain 1 	842	2	2	0	0	2	hsa-miR-4742-3p				-0.05	-0.06	N/A
R3HDM1	ENST00000264160.4	R3H domain containing 1 	195	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
DACH1	ENST00000305425.4	dachshund homolog 1 (Drosophila) 	18	1	0	0	1	1	hsa-miR-4742-3p				-0.05	-0.05	N/A
LIMA1	ENST00000552491.1	LIM domain and actin binding 1 	780	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
GRIK2	ENST00000413795.1	glutamate receptor, ionotropic, kainate 2 	28	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
FCRLA	ENST00000367959.2	Fc receptor-like A 	5	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
C21orf128	ENST00000329015.2	chromosome 21 open reading frame 128 	5	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
GMNC	ENST00000442080.1	geminin coiled-coil domain containing 	19	1	1	0	0	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
STRN3	ENST00000355683.5	striatin, calmodulin binding protein 3 	697	2	0	1	1	1	hsa-miR-4742-3p				-0.05	-0.05	N/A
FAM105A	ENST00000274217.3	family with sequence similarity 105, member A 	2613	2	0	0	2	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
RUNX1T1	ENST00000523629.1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related) 	9	1	0	1	0	4	hsa-miR-4742-3p				-0.05	-0.05	N/A
CTBS	ENST00000370630.5	chitobiase, di-N-acetyl- 	33	3	0	3	0	0	hsa-miR-4742-3p				-0.05	-0.39	N/A
KLHDC10	ENST00000335420.5	kelch domain containing 10 	347	2	0	1	1	1	hsa-miR-4742-3p				-0.05	-0.06	N/A
RBMS3	ENST00000396583.3	RNA binding motif, single stranded interacting protein 3 	56	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.10	N/A
ZSCAN12	ENST00000361028.1	zinc finger and SCAN domain containing 12 	117	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
INTS7	ENST00000366994.3	integrator complex subunit 7 	431	1	1	0	0	0	hsa-miR-4742-3p				-0.05	-0.18	N/A
SGMS2	ENST00000394684.4	sphingomyelin synthase 2 	111	1	0	0	1	1	hsa-miR-4742-3p				-0.05	-0.07	N/A
CYCS	ENST00000305786.2	cytochrome c, somatic 	320	1	0	0	1	1	hsa-miR-4742-3p				-0.05	-0.06	N/A
ZMYND11	ENST00000381591.1	zinc finger, MYND-type containing 11 	43	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.08	N/A
MGAT4C	ENST00000604798.1	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme C (putative) 	5	4	0	2	2	1	hsa-miR-4742-3p				-0.05	-0.26	N/A
NUFIP1	ENST00000379161.4	nuclear fragile X mental retardation protein interacting protein 1 	28	3	1	1	1	1	hsa-miR-4742-3p				-0.05	-0.33	N/A
COPS8	ENST00000354371.2	COP9 signalosome subunit 8 	1979	4	0	3	1	2	hsa-miR-4742-3p				-0.05	-0.54	N/A
NEGR1	ENST00000357731.5	neuronal growth regulator 1 	28	4	1	2	1	0	hsa-miR-4742-3p				-0.05	-0.21	N/A
TP53RK	ENST00000372102.3	TP53 regulating kinase 	186	1	0	1	0	2	hsa-miR-4742-3p				-0.05	-0.25	N/A
SPIN3	ENST00000374919.3	spindlin family, member 3 	12	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
TUBGCP5	ENST00000283645.4	tubulin, gamma complex associated protein 5 	88	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
WDR70	ENST00000265107.4	WD repeat domain 70 	23	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
RNF150	ENST00000515673.2	ring finger protein 150 	518	3	1	1	1	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
INA	ENST00000369849.4	internexin neuronal intermediate filament protein, alpha 	46	1	0	1	0	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
OMD	ENST00000375550.4	osteomodulin 	5	3	0	2	1	1	hsa-miR-4742-3p				-0.05	-0.28	N/A
SDHD	ENST00000526592.1	succinate dehydrogenase complex, subunit D, integral membrane protein 	62	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
LIX1L	ENST00000369308.3	Lix1 homolog (mouse)-like 	695	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.06	N/A
ARL8B	ENST00000419534.2	ADP-ribosylation factor-like 8B 	664	2	1	0	1	2	hsa-miR-4742-3p				-0.05	-0.31	N/A
ABCD2	ENST00000308666.3	ATP-binding cassette, sub-family D (ALD), member 2 	5	2	1	1	0	1	hsa-miR-4742-3p				-0.05	-0.08	N/A
TAS2R14	ENST00000537503.1	taste receptor, type 2, member 14 	22	1	0	0	1	0	hsa-miR-4742-3p				-0.05	-0.05	N/A
DUSP27	ENST00000443333.1	dual specificity phosphatase 27 (putative) 	16	2	0	1	1	0	hsa-miR-4742-3p				-0.05	-0.07	N/A
